Wavenumber (cm-1),Int deg-28 (arb),Int deg-26 (arb),Int deg-24 (arb),Int deg-22 (arb),Int deg-20 (arb),Int deg-18 (arb),Int deg-16 (arb),Int deg-14 (arb),Int deg-12 (arb),Int deg-10 (arb),Int deg-8 (arb),Int deg-6 (arb),Int deg-4 (arb),Int deg-2 (arb),Int deg0 (arb),Int deg2 (arb),Int deg4 (arb),Int deg6 (arb),Int deg8 (arb),Int deg10 (arb),Int deg12 (arb),Int deg14 (arb),Int deg16 (arb),Int deg18 (arb),Int deg20 (arb),Int deg22 (arb),Int deg24 (arb),Int deg26 (arb),Int deg28 (arb)
6415.5273,1.29164,2.32775,3.8064,6.05658,10.4623,16.7144,22.2249,24.21,26.4025,26.8185,26.707,26.0888,25.7821,26.1864,26.0217,24.8829,26.661,27.1565,29.447,30.2601,30.5404,28.6425,24.59,20.0963,16.2721,9.9133,5.96276,3.66725,2.08541
6416.0093,1.29294,2.32929,3.80156,6.11272,10.546,16.7885,22.2889,24.2341,26.3744,26.7854,26.6878,26.0376,25.7004,26.1299,25.9802,24.7873,26.5577,27.0627,29.3884,30.2194,30.5146,28.6463,24.6779,20.1673,16.2961,9.98041,6.01568,3.7136,2.08434
6416.4917,1.2899,2.33014,3.80303,6.16327,10.611,16.8632,22.3635,24.2551,26.3482,26.749,26.6629,25.9948,25.6043,26.0729,25.9317,24.688,26.4459,26.9683,29.317,30.1766,30.4749,28.6476,24.7473,20.2352,16.337,10.0218,6.05212,3.76886,2.08069
6416.9736,1.27612,2.33019,3.80618,6.19782,10.6562,16.9316,22.439,24.2749,26.3318,26.7082,26.6286,25.9539,25.5014,26.0079,25.8713,24.5867,26.3338,26.8747,29.2317,30.1316,30.4333,28.6489,24.7965,20.3017,16.4084,10.045,6.06525,3.81432,2.0767
6417.4556,1.25018,2.33068,3.80933,6.21721,10.6881,16.9887,22.5065,24.2935,26.3283,26.6665,26.5826,25.9039,25.4,25.9342,25.801,24.4826,26.2251,26.7832,29.1341,30.0832,30.3979,28.655,24.8273,20.3667,16.5141,10.0636,6.06054,3.83703,2.07387
6417.938,1.21675,2.33129,3.8141,6.23197,10.7152,17.0339,22.5634,24.3089,26.3342,26.6301,26.5252,25.8346,25.3061,25.8571,25.7256,24.3729,26.1184,26.6957,29.0277,30.0297,30.3686,28.6722,24.8446,20.429,16.6453,10.0893,6.05338,3.8332,2.072
6418.4199,1.18445,2.32873,3.82387,6.25474,10.7437,17.0713,22.6137,24.3183,26.3418,26.6054,26.4602,25.7422,25.2218,25.7838,25.6471,24.2559,26.0103,26.6143,28.9168,29.9704,30.3385,28.7038,24.8559,20.488,16.7827,10.1271,6.06195,3.8077,2.07001
6418.9023,1.16171,2.31888,3.84118,6.2912,10.7749,17.1066,22.665,24.3211,26.3434,26.5951,26.3934,25.633,25.1454,25.7189,25.5631,24.1334,25.9004,26.5421,28.8056,29.907,30.3005,28.7474,24.8716,20.5458,16.9039,10.1752,6.09912,3.77069,2.06773
6419.3843,1.153,2.3013,3.86532,6.33519,10.8073,17.1447,22.7222,24.3197,26.3365,26.597,26.3305,25.5217,25.0729,25.6617,25.4697,24.0109,25.7922,26.4799,28.698,29.842,30.2538,28.7951,24.9029,20.6074,16.9928,10.2306,6.16712,3.73351,2.06696
6419.8662,1.15714,2.28198,3.89152,6.37156,10.8391,17.1894,22.785,24.3189,26.3251,26.6044,26.2744,25.4255,24.9993,25.6065,25.3655,23.8951,25.6903,26.424,28.5976,29.777,30.2049,28.8377,24.9578,20.678,17.0475,10.294,6.25701,3.70517,2.07054
6420.3486,1.1685,2.27104,3.91294,6.3856,10.8706,17.2435,22.8496,24.3234,26.3185,26.6093,26.2244,25.3559,24.9201,25.5456,25.2549,23.7899,25.5958,26.3644,28.5083,29.7108,30.1627,28.8699,25.0375,20.7601,17.0797,10.3706,6.3524,3.69078,2.07987
6420.8306,1.18004,2.27636,3.92425,6.37324,10.9039,17.3094,22.9123,24.3364,26.3255,26.6054,26.1778,25.3135,24.8326,25.4735,25.145,23.6945,25.5044,26.2886,28.4331,29.6411,30.1316,28.8931,25.1341,20.8508,17.1091,10.4657,6.43555,3.69205,2.09313
6421.3125,1.18656,2.29738,3.92479,6.34531,10.9414,17.3873,22.9724,24.3588,26.3494,26.5899,26.132,25.2877,24.7365,25.3891,25.0418,23.6058,25.4099,26.1877,28.3743,29.5663,30.1091,28.9133,25.2333,20.9426,17.1528,10.5795,6.49366,3.70894,2.10575
6421.7949,1.18645,2.32422,3.91876,6.32273,10.9857,17.4738,23.0308,24.3905,26.3848,26.5632,26.0865,25.2632,24.6348,25.2962,24.9465,23.5211,25.3105,26.0621,28.3324,29.4888,30.0872,28.9369,25.3201,21.026,17.218,10.7037,6.52337,3.74073,2.11304
6422.2769,1.18147,2.34304,3.91224,6.32531,11.0387,17.5613,23.0867,24.4303,26.4195,26.5271,26.0424,25.2273,24.5328,25.202,24.857,23.441,25.2119,25.9219,28.3046,29.4145,30.0591,28.9653,25.3849,21.0948,17.3005,10.8237,6.53192,3.78564,2.11334
6422.7593,1.17494,2.34397,3.90929,6.36126,11.1013,17.6407,23.1354,24.4756,26.4404,26.482,26.0013,25.1766,24.4365,25.1131,24.772,23.367,25.1244,25.7815,28.2837,29.3503,30.0233,28.9935,25.4273,21.1494,17.3891,10.9251,6.53388,3.83959,2.1091
6423.2412,1.16984,2.32597,3.91017,6.42369,11.1726,17.7067,23.1701,24.5207,26.4394,26.4266,25.9625,25.1166,24.3508,25.0343,24.6931,23.2975,25.0555,25.6521,28.2582,29.2997,29.9836,29.0126,25.4545,21.1965,17.4726,10.9998,6.54433,3.89592,2.10525
6423.7231,1.1677,2.29578,3.91296,6.49539,11.249,17.7603,23.1869,24.557,26.4175,26.3595,25.9234,25.0564,24.2779,24.9668,24.6235,23.2251,25.0027,25.5383,28.2159,29.2605,29.9456,29.0145,25.4779,21.2454,17.5447,11.0488,6.57139,3.94735,2.1061
6424.2056,1.16859,2.26224,3.91684,6.5581,11.3255,17.8091,23.1896,24.5772,26.3835,26.2825,25.8812,25.002,24.2173,24.9088,24.5633,23.1382,24.9535,25.439,28.1486,29.2257,29.9131,28.9975,25.5074,21.302,17.6061,11.0801,6.61222,3.98928,2.11266
6424.6875,1.172,2.23084,3.92374,6.60024,11.3972,17.8625,23.1899,24.5798,26.3489,26.2029,25.8351,24.9515,24.1659,24.8559,24.5058,23.0272,24.8917,25.3508,28.0567,29.1876,29.886,28.9679,25.5483,21.3651,17.6625,11.1047,6.65565,4.02192,2.12224
6425.1694,1.17747,2.20222,3.93681,6.6193,11.4621,17.9262,23.2029,24.5718,26.3219,26.1323,25.7872,24.8969,24.1186,24.8018,24.4402,22.8917,24.808,25.2712,27.9496,29.142,29.8627,28.939,25.5995,21.4272,17.7214,11.1309,6.69031,4.04926,2.13009
6425.6519,1.18467,2.17474,3.9567,6.61939,11.5204,17.9993,23.2399,24.5654,26.3038,26.0822,25.7403,24.8303,24.0693,24.7397,24.3574,22.7428,24.7043,25.1974,27.8404,29.0896,29.8411,28.9253,25.6551,21.48,17.7883,11.1631,6.71304,4.0753,2.13191
6426.1338,1.19266,2.1482,3.97953,6.60721,11.5729,18.0754,23.3022,24.5719,26.289,26.0585,25.6947,24.7501,24.0131,24.6645,24.256,22.5984,24.5928,25.1235,27.7387,29.0331,29.819,28.9358,25.7079,21.5208,17.8644,11.2025,6.73165,4.10065,2.12602
6426.6162,1.19909,2.12538,3.99864,6.58983,11.6182,18.1475,23.3802,24.595,26.269,26.0584,25.6465,24.6632,23.9481,24.5751,24.1425,22.4745,24.4875,25.0401,27.6461,28.9725,29.7937,28.9693,25.7523,21.5548,17.9453,11.2495,6.75978,4.12255,2.11434
6427.0981,1.2,2.11056,4.00936,6.57483,11.6527,18.2117,23.4582,24.6292,26.2374,26.0712,25.5899,24.581,23.8765,24.4754,24.0265,22.3766,24.3967,24.9381,27.5583,28.9024,29.7614,29.0127,25.7876,21.5926,18.0233,11.3054,6.80731,4.13847,2.10206
6427.5801,1.19097,2.10688,4.01298,6.57101,11.673,18.2694,23.5224,24.6639,26.1932,26.083,25.5228,24.5111,23.8038,24.3724,23.9142,22.2982,24.3192,24.8152,27.4706,28.8143,29.7194,29.0471,25.8181,21.6431,18.0909,11.3724,6.87348,4.15012,2.09607
6428.0625,1.16908,2.1148,4.01656,6.58781,11.6806,18.3246,23.5669,24.6899,26.1421,26.0825,25.4504,24.4526,23.7351,24.2732,23.806,22.2246,24.247,24.6791,27.3831,28.7026,29.6695,29.056,25.8509,21.7082,18.1455,11.4513,6.94787,4.1639,2.10228
6428.5444,1.13478,2.13246,4.02826,6.63251,11.6837,18.3801,23.5973,24.704,26.094,26.0652,25.3842,24.3959,23.672,24.1811,23.6997,22.1411,24.1693,24.5453,27.3003,28.5713,29.6179,29.0346,25.8921,21.7822,18.1905,11.5401,7.01839,4.18671,2.1225
6429.0264,1.09245,2.15694,4.05199,6.70658,11.6955,18.4346,23.6263,24.7086,26.0593,26.0333,25.3363,24.3303,23.6111,24.0956,23.5959,22.0395,24.078,24.4295,27.226,28.4355,29.5724,28.9919,25.9424,21.8564,18.2337,11.6336,7.08022,4.21987,2.1525
6429.5088,1.04913,2.18472,4.08523,6.80318,11.7286,18.4832,23.6677,24.7084,26.0444,25.9934,25.3111,24.2517,23.5461,24.0147,23.5009,21.9203,23.9691,24.3383,27.1582,28.3156,29.5366,28.9474,25.9958,21.9255,18.282,11.7255,7.13862,4.25628,2.18275
6429.9907,1.01224,2.21148,4.12172,6.90744,11.7889,18.5206,23.7283,24.7071,26.0493,25.9525,25.3017,24.1669,23.4726,23.9374,23.4233,21.7911,23.8441,24.2656,27.0889,28.228,29.5068,28.9208,26.0421,21.9903,18.3366,11.811,7.20373,4.28376,2.20254
6430.4731,0.987401,2.23236,4.15629,7.00001,11.8725,18.5449,23.804,24.7066,26.0662,25.9149,25.2932,24.0888,23.3904,23.8647,23.367,21.6622,23.7086,24.1958,27.0097,28.1763,29.4725,28.9235,26.0718,22.0561,18.3931,11.8871,7.28149,4.29283,2.20559
6430.9551,0.977431,2.24366,4.18781,7.06302,11.9668,18.56,23.8819,24.7081,26.0826,25.8817,25.27,24.0278,23.3036,23.7967,23.326,21.5437,23.5715,24.1127,26.9176,28.15,29.4222,28.9536,26.082,22.1271,18.4449,11.952,7.3677,4.28373,2.19436
6431.437,0.982435,2.24508,4.21801,7.08658,12.0562,18.5745,23.9461,24.7126,26.0849,25.851,25.2241,23.9833,23.2173,23.7304,23.2849,21.4423,23.4412,24.0078,26.816,28.1292,29.3488,28.9986,26.0783,22.2024,18.4884,12.0037,7.44951,4.26769,2.17987
6431.9194,1.00021,2.24021,4.24768,7.07324,12.1282,18.5986,23.9853,24.7206,26.0638,25.8203,25.1577,23.9424,23.1341,23.659,23.2263,21.3599,23.3226,23.8845,26.7108,28.0937,29.253,29.0416,26.0734,22.2757,18.5251,12.0408,7.51313,4.2613,2.17669
6432.4014,1.02653,2.23438,4.27393,7.03801,12.1788,18.6403,23.9985,24.7311,26.0186,25.7878,25.0804,23.8877,23.0536,23.5764,23.139,21.2938,23.2143,23.7554,26.6043,28.0316,29.1427,29.0677,26.0811,22.3387,18.5604,12.0654,7.55196,4.27753,2.19559
6432.8833,1.05552,2.23068,4.29104,7.00344,12.2129,18.7025,23.9949,24.7416,25.9575,25.7538,25.0025,23.8071,22.9743,23.4814,23.0239,21.2365,23.1103,23.6352,26.4942,27.9422,29.0296,29.0682,26.1102,22.3858,18.5987,12.0854,7.56993,4.31892,2.23789
6433.3657,1.08088,2.22762,4.29418,6.99126,12.2424,18.7822,23.9896,24.7498,25.8938,25.7198,24.9305,23.7014,22.8962,23.3802,22.8924,21.1785,23.0044,23.5332,26.378,27.8342,28.9262,29.0417,26.1609,22.4167,18.6408,12.1129,7.57818,4.37681,2.29476
6433.8477,1.098,2.22051,4.28288,7.01439,12.2793,18.8705,23.9961,24.7555,25.84,25.6872,24.8662,23.5839,22.8204,23.2825,22.7601,21.1111,22.8955,23.4504,26.2588,27.7201,28.8422,28.9938,26.2247,22.4357,18.6838,12.1589,7.58816,4.43641,2.35175
6434.3301,1.10591,2.20569,4.26132,7.07293,12.3303,18.9561,24.0205,24.7601,25.8018,25.6554,24.8088,23.472,22.7477,23.1951,22.6391,21.0281,22.7885,23.3808,26.147,27.6103,28.7817,28.935,26.2889,22.4494,18.7245,12.2254,7.60585,4.48405,2.39577
6434.812,1.10754,2.18426,4.23559,7.15565,12.3939,19.0287,24.06,24.7651,25.777,25.6209,24.757,23.378,22.6759,23.1176,22.5341,20.9269,22.691,23.3163,26.055,27.5094,28.7409,28.8778,26.3411,22.4639,18.7619,12.3025,7.63026,4.51258,2.42026
6435.2939,1.10764,2.16233,4.21043,7.24573,12.4621,19.084,24.1061,24.7697,25.7589,25.5792,24.7088,23.3041,22.6003,23.0433,22.4428,20.8087,22.6073,23.2498,25.9888,27.4154,28.7083,28.8324,26.373,22.4839,18.7984,12.373,7.65639,4.5229,2.42628
6435.7764,1.10939,2.14734,4.18813,7.32745,12.5259,19.1262,24.1508,24.7707,25.7421,25.5269,24.6601,23.2447,22.5164,22.9659,22.3615,20.6779,22.5348,23.1767,25.9428,27.3229,28.668,28.8019,26.3816,22.5115,18.8377,12.4239,7.67993,4.52223,2.41957
6436.2583,1.1124,2.14374,4.17011,7.39085,12.5805,19.1664,24.1921,24.7644,25.7266,25.4647,24.6037,23.1918,22.4239,22.8852,22.2884,20.5418,22.4659,23.0934,25.9021,27.2277,28.6073,28.7811,26.3691,22.5463,18.8833,12.4553,7.70077,4.52105,2.40623
6436.7402,1.11344,2.15107,4.15929,7.43319,12.6278,19.2179,24.2343,24.7498,25.7169,25.3984,24.5313,23.1411,22.3266,22.8076,22.2247,20.4088,22.3926,22.9965,25.8513,27.1303,28.523,28.7591,26.3416,22.5854,18.9371,12.4831,7.72367,4.53014,2.38999
6437.2227,1.10951,2.16543,4.16048,7.45777,12.6733,19.2879,24.2839,24.7305,25.7169,25.3366,24.4383,23.0929,22.2306,22.7406,22.1711,20.2862,22.3113,22.8838,25.7827,27.0364,28.4234,28.7263,26.3087,22.6241,18.9997,12.5303,7.7562,4.55811,2.37239
6437.7046,1.10064,2.18249,4.17817,7.47148,12.7216,19.3732,24.3433,24.7136,25.725,25.2876,24.3284,23.0486,22.1388,22.6855,22.1223,20.1773,22.2226,22.7573,25.6989,26.9539,28.3251,28.6809,26.2818,22.658,19.0707,12.6133,7.80533,4.60893,2.35479
6438.187,1.09,2.19917,4.21313,7.48244,12.7722,19.4612,24.4068,24.7073,25.7337,25.2564,24.2143,23.0067,22.0492,22.6348,22.0661,20.0793,22.1276,22.6234,25.608,26.886,28.2444,28.6304,26.2726,22.6859,19.1477,12.7313,7.87439,4.67968,2.34002
6438.6689,1.08113,2.21323,4.26065,7.49792,12.8206,19.5372,24.4631,24.7168,25.7336,25.2422,24.1136,22.9617,21.9561,22.5761,21.9865,19.9841,22.0252,22.4915,25.5162,26.8278,28.1893,28.5871,26.2896,22.7111,19.2255,12.8659,7.96133,4.75987,2.3317
6439.1509,1.07485,2.22233,4.31191,7.5226,12.8621,19.5937,24.5026,24.7413,25.7205,25.2394,24.0409,22.9069,21.855,22.4999,21.8727,19.8828,21.9128,22.3686,25.423,26.7661,28.156,28.5608,26.3353,22.741,19.2976,12.9904,8.05889,4.83377,2.33185
6439.6333,1.06848,2.22432,4.35784,7.55741,12.896,19.6347,24.5243,24.7735,25.6975,25.2392,24.0007,22.8395,21.7474,22.4059,21.7263,19.7702,21.7905,22.2547,25.3223,26.6857,28.1308,28.5521,26.4039,22.7831,19.3577,13.0828,8.15635,4.88602,2.33871
6440.1152,1.05831,2.2192,4.39305,7.5993,12.9271,19.6736,24.5368,24.8015,25.6723,25.232,23.986,22.7631,21.6417,22.3015,21.5628,19.6472,21.6649,22.1432,25.2079,26.5771,28.0964,28.5527,26.4825,22.8412,19.4031,13.1365,8.24253,4.90861,2.34702
6440.5972,1.04317,2.21054,4.4176,7.64255,12.9626,19.7238,24.5521,24.8138,25.6498,25.2105,23.9813,22.6866,21.5488,22.196,21.4049,19.5197,21.5486,22.0253,25.0798,26.4435,28.0395,28.55,26.5549,22.9121,19.4359,13.1612,8.30937,4.9055,2.35124
6441.0796,1.02609,2.20462,4.43568,7.68111,13.0076,19.79,24.5763,24.8048,25.627,25.172,23.9702,22.6182,21.4756,22.093,21.2715,19.3939,21.4536,21.897,24.9451,26.2996,27.956,28.5337,26.6075,22.9863,19.4615,13.177,8.35512,4.89167,2.34961
6441.5615,1.01264,2.20717,4.4525,7.71124,13.0619,19.8657,24.6046,24.7781,25.5937,25.1186,23.9407,22.5607,21.4202,21.9886,21.1689,19.2727,21.3827,21.7624,24.8145,26.1661,27.8529,28.5001,26.6335,23.0522,19.4863,13.2041,8.38582,4.88634,2.34628
6442.0439,1.0074,2.22002,4.4713,7.73306,13.121,19.9383,24.624,24.7456,25.5395,25.0567,23.8886,22.5085,21.3708,21.8752,21.0894,19.1537,21.3263,21.6323,24.6959,26.0598,27.7452,28.4519,26.6349,23.1009,19.5139,13.2542,8.41354,4.90346,2.34959
6442.5259,1.0115,2.24009,4.49203,7.75045,13.1793,19.9974,24.6234,24.7213,25.462,24.9929,23.816,22.451,21.3115,21.7488,21.0171,19.0322,21.2663,21.517,24.5903,25.9853,27.6482,28.3958,26.62,23.1291,19.5448,13.3268,8.45142,4.94487,2.36732
6443.0078,1.02273,2.26127,4.51231,7.76932,13.2338,20.0414,24.6025,24.7138,25.3692,24.9311,23.73,22.3785,21.2303,21.6136,20.9373,18.9057,21.185,21.4208,24.4925,25.9336,27.5696,28.3394,26.599,23.1389,19.5776,13.4108,8.50718,4.99989,2.40185
6443.4902,1.03748,2.27736,4.52948,7.79527,13.2863,20.0763,24.5738,24.7224,25.2766,24.8708,23.6401,22.2881,21.1254,21.4807,20.8429,18.777,21.0749,21.3388,24.3962,25.8864,27.5046,28.2892,26.5788,23.1353,19.6106,13.4904,8.57841,5.0519,2.44802
6443.9722,1.05206,2.28401,4.54259,7.83175,13.3421,20.1093,24.5554,24.7389,25.1991,24.8074,23.5563,22.185,21.0061,21.363,20.7351,18.655,20.9418,21.2599,24.2996,25.8249,27.4388,28.2501,26.561,23.1231,19.6433,13.5525,8.65319,5.08775,2.49515
6444.4541,1.06237,2.27915,4.55311,7.87937,13.4071,20.1422,24.5597,24.7536,25.1452,24.7364,23.4861,22.0807,20.8881,21.2673,20.6197,18.5504,20.8011,21.1728,24.2068,25.7383,27.3566,28.2244,26.5434,23.1071,19.6763,13.5917,8.71622,5.10438,2.53167
6444.9365,1.06319,2.26286,4.56416,7.93628,13.4848,20.1707,24.5872,24.7619,25.1153,24.6559,23.4312,21.9868,20.7842,21.1912,20.5028,18.4709,20.6693,21.0715,24.125,25.6277,27.2517,28.2106,26.5239,23.0929,19.7101,13.6127,8.75775,5.10917,2.5502
6445.4185,1.04935,2.23789,4.57891,7.99889,13.5729,20.1894,24.6281,24.7649,25.1052,24.5688,23.3855,21.9098,20.6988,21.1247,20.3891,18.4155,20.5566,20.9573,24.058,25.5029,27.1318,28.2036,26.5042,23.0886,19.7451,13.6273,8.7797,5.11458,2.55034
6445.9009,1.01943,2.21012,4.59892,8.06255,13.6641,20.1988,24.6707,24.7659,25.1096,24.4815,23.3368,21.849,20.6265,21.0554,20.2819,18.3736,20.4642,20.8377,24.0026,25.3761,27.0144,28.1955,26.4896,23.103,19.7817,13.649,8.79507,5.13122,2.53853
6446.3828,0.979317,2.18762,4.62322,8.12209,13.7472,20.2071,24.7091,24.7651,25.1235,24.4008,23.2728,21.7973,20.5571,20.9748,20.1841,18.3282,20.386,20.7225,23.9488,25.255,26.9154,28.178,26.4859,23.1422,19.8218,13.6875,8.82046,5.16375,2.52529
6446.8647,0.942098,2.17751,4.64829,8.17279,13.8123,20.2267,24.7461,24.7582,25.1404,24.331,23.1881,21.7458,20.4828,20.8812,20.0977,18.2629,20.3133,20.6194,23.8849,25.1405,26.8392,28.1455,26.4943,23.2053,19.8682,13.7446,8.8663,5.21109,2.52131
6447.3472,0.922832,2.18201,4.6691,8.21196,13.8547,20.2661,24.7877,24.7391,25.1514,24.2729,23.087,21.6867,20.4015,20.7792,20.0212,18.1686,20.2389,20.5318,23.8022,25.0301,26.7757,28.096,26.5093,23.2836,19.9237,13.8147,8.93078,5.26923,2.53381
6447.8291,0.930739,2.19683,4.68123,8.24054,13.8775,20.3245,24.8365,24.7057,25.1469,24.2249,22.9812,21.6162,20.3158,20.6762,19.9484,18.0477,20.1579,20.4566,23.698,24.9225,26.7073,28.0313,26.5219,23.3631,19.9884,13.8877,9.00129,5.33348,2.56433
6448.311,0.964098,2.21348,4.68348,8.26369,13.8907,20.394,24.8867,24.6627,25.1218,24.1844,22.8826,21.5339,20.2285,20.5795,19.8703,17.9119,20.0669,20.3854,23.5735,24.8207,26.621,27.9548,26.5251,23.4301,20.0575,13.9542,9.06251,5.39888,2.60842
6448.7935,1.01145,2.22441,4.6799,8.28915,13.9061,20.4651,24.9268,24.6205,25.0792,24.1498,22.7975,21.4422,20.1402,20.4935,19.7793,17.7771,19.962,20.3078,23.4319,24.7302,26.5173,27.8705,26.5197,23.4765,20.1218,14.0096,9.10586,5.45957,2.65733
6449.2754,1.05808,2.22725,4.67948,8.32406,13.9324,20.533,24.9461,24.5903,25.0296,24.1202,22.7253,21.3452,20.0496,20.4203,19.6744,17.6566,19.8391,20.2151,23.2781,24.6536,26.4095,27.7817,26.514,23.5016,20.1707,14.0557,9.13443,5.50946,2.70077
6449.7578,1.09298,2.22518,4.69254,8.37153,13.9716,20.5978,24.9422,24.5783,24.9846,24.0946,22.6618,21.2469,19.9568,20.3589,19.5633,17.5563,19.6959,20.1045,23.1197,24.5871,26.3151,27.6918,26.5177,23.5103,20.1969,14.099,9.16065,5.54484,2.72991
6450.2397,1.1117,2.2236,4.72498,8.42918,14.0196,20.6602,24.9238,24.5838,24.9484,24.0708,22.604,21.1511,19.8655,20.3057,19.459,17.4734,19.5361,19.9809,22.9676,24.5203,26.2435,27.6044,26.5349,23.5099,20.2006,14.1465,9.19864,5.56705,2.73978
6450.7217,1.1144,2.22609,4.77343,8.4902,14.0698,20.7171,24.9078,24.5999,24.9152,24.0456,22.5517,21.0603,19.7797,20.2542,19.3732,17.399,19.3704,19.8552,22.8334,24.4421,26.1898,27.5241,26.5604,23.5078,20.1903,14.2024,9.25625,5.58253,2.73077
6451.2041,1.10243,2.23296,4.82513,8.54627,14.1163,20.7621,24.911,24.6172,24.8731,24.0151,22.5054,20.9753,19.6997,20.1965,19.3095,17.321,19.2154,19.7387,22.7235,24.3468,26.137,27.4547,26.5829,23.5099,20.1797,14.2656,9.33167,5.59953,2.70916
6451.686,1.07685,2.243,4.86356,8.59062,14.1564,20.7906,24.9428,24.6281,24.8138,23.9759,22.4632,20.8965,19.618,20.1255,19.2602,17.2287,19.0878,19.6383,22.6351,24.2369,26.0658,27.3982,26.5925,23.5206,20.1816,14.3314,9.41579,5.62338,2.68641
6452.168,1.03993,2.2563,4.87751,8.61998,14.1911,20.8052,24.9997,24.6301,24.7402,23.926,22.4197,20.8244,19.5236,20.038,19.2096,17.1169,18.9975,19.5524,22.5573,24.1209,25.9667,27.3534,26.5868,23.5419,20.2025,14.3938,9.49824,5.65418,2.67656
6452.6504,0.996905,2.27507,4.8678,8.63506,14.2241,20.8165,25.0668,24.6261,24.6656,23.8649,22.369,20.7601,19.4096,19.9361,19.1412,16.9892,18.9432,19.4725,22.4777,24.0072,25.8446,27.3156,26.5706,23.5732,20.2409,14.449,9.57273,5.68859,2.69164
6453.1323,0.955197,2.30158,4.84707,8.64033,14.2612,20.8373,25.1244,24.622,24.6048,23.7937,22.3081,20.7035,19.2812,19.8254,19.0452,16.857,18.913,19.3878,22.3897,23.8985,25.7161,27.2785,26.5495,23.6102,20.2885,14.4966,9.6386,5.72436,2.7363
6453.6147,0.921261,2.33488,4.83241,8.64327,14.3084,20.8745,25.1562,24.6222,24.5638,23.7152,22.2388,20.6511,19.1553,19.712,18.9227,16.7354,18.8896,19.2905,22.2952,23.7914,25.6001,27.2366,26.5245,23.6474,20.3352,14.5382,9.69847,5.76337,2.80381
6454.0967,0.897678,2.36934,4.83551,8.65301,14.37,20.9254,25.1565,24.6255,24.5359,23.6345,22.1656,20.5947,19.0524,19.6006,18.7847,16.6352,18.8567,19.1784,22.2007,23.6803,25.5083,27.1875,26.4905,23.68,20.3728,14.5764,9.75443,5.8105,2.87636
6454.5786,0.883451,2.39649,4.85706,8.67771,14.4458,20.9804,25.1311,24.6248,24.5068,23.5587,22.0924,20.525,18.984,19.4945,18.646,16.5573,18.8049,19.055,22.11,23.5623,25.4399,27.1328,26.4428,23.7062,20.398,14.6133,9.80589,5.8691,2.93067
6455.061,0.877272,2.40915,4.88888,8.72123,14.5303,21.0308,25.0936,24.6117,24.4657,23.4948,22.02,20.4371,18.945,19.3976,18.5188,16.4934,18.7318,18.9253,22.02,23.4407,25.3842,27.0767,26.3846,23.7273,20.4118,14.6496,9.85043,5.93674,2.94768
6455.543,0.880511,2.40523,4.92177,8.78078,14.6144,21.0741,25.0584,24.5838,24.4132,23.4457,21.9472,20.3352,18.9172,19.3143,18.4089,16.4313,18.6411,18.7936,21.9224,23.3227,25.3275,27.0243,26.3287,23.7453,20.4195,14.6856,9.8866,6.00483,2.92215
6456.0249,0.896663,2.38875,4.95288,8.84735,14.689,21.115,25.0357,24.5489,24.36,23.4074,21.8731,20.2317,18.8802,19.2466,18.3152,16.3638,18.5388,18.6629,21.8101,23.2148,25.2599,26.9783,26.2913,23.76,20.428,14.721,9.91595,6.06265,2.86719
6456.5073,0.927258,2.36756,4.98713,8.90967,14.7501,21.1604,25.0292,24.5221,24.3184,23.3687,21.799,20.1402,18.8239,19.1899,18.2334,16.292,18.4307,18.5363,21.6824,23.1188,25.178,26.9382,26.2807,23.7673,20.4449,14.7549,9.94285,6.10275,2.81049
6456.9893,0.967825,2.34949,5.03187,8.95982,14.8006,21.2134,25.0385,24.5165,24.293,23.3163,21.7276,20.0671,18.7524,19.1313,18.1591,16.2218,18.3213,18.4185,21.5452,23.031,25.084,26.8994,26.2901,23.7619,20.4751,14.7868,9.97219,6.12417,2.78303
6457.4717,1.00786,2.33883,5.08941,8.99753,14.8477,21.2702,25.0615,24.5337,24.2782,23.242,21.6615,20.0069,18.6784,19.0539,18.0906,16.1566,18.213,18.3143,21.407,22.9448,24.9819,26.8552,26.301,23.7409,20.5185,14.8177,10.0069,6.13179,2.805
6457.9536,1.03552,2.33509,5.1534,9.03021,14.8987,21.3218,25.0954,24.5606,24.2631,23.1478,21.6011,19.9459,18.6124,18.9457,18.0279,16.0924,18.1055,18.2257,21.2746,22.855,24.8757,26.7984,26.2947,23.708,20.5689,14.8507,10.0474,6.13331,2.87593
6458.4355,1.04373,2.33421,5.21184,9.06865,14.9561,21.3578,25.136,24.5767,24.2398,23.0467,21.5454,19.8709,18.5542,18.8078,17.9705,16.0206,17.9964,18.1499,21.1511,22.76,24.7686,26.7244,26.2639,23.6737,20.6161,14.8901,10.0925,6.13618,2.9742
6458.918,1.03319,2.33128,5.2544,9.1206,15.0174,21.3712,25.1766,24.5654,24.2069,22.9555,21.4932,19.7772,18.493,18.6558,17.9151,15.935,17.883,18.0798,21.0384,22.6611,24.664,26.6335,26.2169,23.6509,20.6503,14.9385,10.1412,6.14624,3.06677
6459.3999,1.01051,2.32352,5.27843,9.18612,15.0764,21.3612,25.2098,24.524,24.1684,22.8863,21.4438,19.6698,18.4151,18.5127,17.8551,15.8374,17.7651,18.0077,20.9381,22.5604,24.5651,26.5323,26.1702,23.6489,20.6664,14.9943,10.1938,6.16752,3.1246
