"Wavelength, µm","n","k"
2.6299,1.33314,0.000294126
2.6383,1.33262,0.000303156
2.64674,1.33207,0.00031712
2.65525,1.33149,0.000332352
2.6638,1.33087,0.000343185
2.67241,1.33018,0.000363391
2.68108,1.32948,0.000364393
2.6898,1.32875,0.000362951
2.69859,1.32788,0.000476139
2.70742,1.327,0.000555764
2.71632,1.32596,0.000650942
2.72527,1.32491,0.000626715
2.73429,1.32364,0.000774059
2.74336,1.3223,0.0011234
2.7525,1.3209,0.00143
2.76169,1.31928,0.00185939
2.77095,1.31751,0.00236191
2.78027,1.3158,0.00316598
2.78965,1.31368,0.00409235
2.7991,1.31157,0.00544684
2.80861,1.30939,0.00699496
2.81818,1.30712,0.00887445
2.82782,1.30496,0.0114025
2.83753,1.30283,0.0142758
2.8473,1.30101,0.0174279
2.85714,1.29943,0.0213146
2.86705,1.29804,0.0251147
2.87703,1.29718,0.029505
2.88708,1.29675,0.034331
2.8972,1.2969,0.03939
2.90739,1.2976,0.0447229
2.91765,1.29908,0.0500415
2.92798,1.30126,0.0554151
2.93839,1.30413,0.060936
2.94887,1.30828,0.0667262
2.95943,1.31335,0.0713194
2.97006,1.31931,0.075944
2.98077,1.32663,0.0790396
2.99156,1.334,0.0805108
3.00242,1.34144,0.0807287
3.01337,1.34851,0.0798455
3.02439,1.3551,0.0781642
3.0355,1.36114,0.0754195
3.04668,1.36643,0.0720911
3.05795,1.37112,0.0685898
3.06931,1.37538,0.0642915
3.08075,1.37885,0.059787
3.09227,1.38146,0.0549073
3.10388,1.38342,0.0496194
3.11558,1.38435,0.0446931
3.12736,1.38439,0.0400572
3.13924,1.38406,0.035443
3.15121,1.38302,0.0313894
3.16327,1.38164,0.0277372
3.17542,1.37992,0.0245897
3.18766,1.37796,0.0217929
3.2,1.37586,0.0192949
3.21244,1.37356,0.0172238
3.22497,1.37104,0.0155033
3.2376,1.36847,0.0140691
3.25033,1.36578,0.012885
3.26316,1.36263,0.0119224
3.27609,1.35935,0.0113199
3.28912,1.35537,0.0110335
3.30226,1.35055,0.0112145
3.31551,1.34439,0.0122506
3.32886,1.33532,0.0153354
3.34232,1.32024,0.025824
3.35589,1.31321,0.0729199
3.36957,1.3872,0.0743972
3.38336,1.37959,0.034298
3.39726,1.36454,0.0335699
3.41128,1.36369,0.0411746
3.42541,1.36958,0.0398044
3.43967,1.3667,0.0408388
3.45404,1.37169,0.047275
3.46853,1.38046,0.04888
3.48315,1.39277,0.0435372
3.49788,1.39546,0.0310838
3.51275,1.39266,0.0241189
3.52774,1.39045,0.020253
3.54286,1.38854,0.0168682
3.55811,1.3866,0.0147299
3.57349,1.38517,0.0120414
3.589,1.38266,0.0102235
3.60465,1.38041,0.00936639
3.62044,1.37851,0.00908442
3.63636,1.37755,0.00919998
3.65243,1.37702,0.00893635
3.66864,1.37664,0.00852398
3.68499,1.37635,0.00754838
3.70149,1.37568,0.00686798
3.71814,1.37508,0.00587198
3.73494,1.3741,0.00497401
