Wavenumber (cm-1),Int deg2 (arb),Int deg4 (arb),Int deg6 (arb),Int deg8 (arb),Int deg10 (arb),Int deg12 (arb),Int deg14 (arb),Int deg16 (arb),Int deg18 (arb),Int deg20 (arb),Int deg22 (arb),Int deg24 (arb)
1684.9979,0.0768595,0.0739349,0.0743621,0.0577883,0.0601312,0.0403348,0.0484867,0.0378866,0.049793,0.0301702,0.0336027,0.0239195
1685.4801,0.0762051,0.0737614,0.0716959,0.0625217,0.0582401,0.0429647,0.0484742,0.040489,0.0494738,0.0301981,0.0316361,0.0239262
1685.9622,0.0752492,0.0745884,0.0697472,0.0656315,0.056744,0.0473964,0.0494317,0.0433456,0.0476722,0.0313291,0.0311112,0.0237212
1686.4443,0.073967,0.0763327,0.0685942,0.0674734,0.0560767,0.0522556,0.0512221,0.0461703,0.045142,0.0331326,0.0312318,0.0235491
1686.9264,0.072539,0.0787221,0.0681461,0.0684332,0.0565315,0.0567829,0.0537297,0.048979,0.0423757,0.035629,0.0313565,0.0236055
1687.4086,0.0715218,0.0814307,0.0683276,0.0687122,0.058238,0.0605993,0.056642,0.0517156,0.0397616,0.0388573,0.0310949,0.0239763
1687.8906,0.0717866,0.0841299,0.0691235,0.068444,0.0609861,0.0636224,0.0593876,0.0540351,0.0377708,0.0424514,0.0303201,0.024615
1688.3728,0.0741031,0.0865126,0.0705737,0.0678678,0.0641291,0.0660357,0.061286,0.0553094,0.0369791,0.045446,0.029227,0.0253293
1688.8549,0.078492,0.0882828,0.0726996,0.0673852,0.0668224,0.0681216,0.0618732,0.0549713,0.0378277,0.0466294,0.0283224,0.0258229
1689.337,0.0839206,0.0891455,0.0753706,0.0673992,0.0685499,0.0699674,0.0611606,0.0530409,0.0402532,0.0453811,0.0282093,0.025817
1689.8191,0.0888007,0.0888765,0.0782233,0.0680669,0.0694415,0.0713058,0.0595876,0.0503611,0.0435419,0.0422706,0.0292345,0.025194
1690.3013,0.0919051,0.0874846,0.0807438,0.0692146,0.0700205,0.0716772,0.0577631,0.0482635,0.0465973,0.0388012,0.0312522,0.0240822
1690.7833,0.0929332,0.085344,0.0824842,0.0704811,0.0706457,0.0707714,0.0562716,0.0479118,0.0484286,0.0365463,0.0336644,0.0228524
1691.2655,0.0924408,0.0831416,0.0832786,0.0715416,0.0711737,0.0686876,0.0556028,0.0497274,0.0485723,0.0363425,0.0357036,0.022027
1691.7476,0.0913502,0.0815942,0.0833168,0.0722584,0.071099,0.0659651,0.0560708,0.0531742,0.0472633,0.0379717,0.036828,0.0220925
1692.2297,0.0903974,0.0810902,0.0830043,0.0727004,0.0700307,0.0633756,0.0576749,0.0570418,0.0452666,0.0404429,0.0370241,0.0232641
1692.7118,0.0898385,0.0815355,0.0826786,0.0730557,0.0681034,0.0616071,0.0600373,0.0600903,0.0434436,0.0426501,0.0367921,0.0253583
1693.194,0.0895431,0.0825411,0.0823855,0.0735271,0.0660022,0.0610572,0.0625227,0.0616033,0.0423458,0.0439248,0.0368077,0.0278685
1693.676,0.0893227,0.0837826,0.0818405,0.0742838,0.0646838,0.0618381,0.064448,0.0614917,0.0420868,0.0441456,0.0374958,0.0301487
1694.1582,0.089272,0.0852914,0.0805459,0.0754683,0.0650771,0.0638883,0.0652349,0.0600246,0.0424652,0.0434978,0.0386996,0.0315296
1694.6403,0.0900369,0.0875643,0.0780614,0.0771814,0.0678186,0.0669972,0.0645209,0.0575032,0.0431586,0.0421862,0.0394272,0.0313455
1695.1224,0.092816,0.0913106,0.0746396,0.0793338,0.0727146,0.0706034,0.0624502,0.0541683,0.0438973,0.0403573,0.0378799,0.0291406
1695.6045,0.0983494,0.0964215,0.0720841,0.0814067,0.077934,0.0735969,0.060151,0.0505346,0.0446311,0.0383914,0.0328312,0.0254319
1696.0867,0.105068,0.101002,0.0728776,0.082706,0.0807982,0.0750336,0.0592541,0.0477038,0.0455509,0.0371754,0.0262455,0.0221482
1696.5687,0.110032,0.103066,0.0771616,0.0832381,0.0807715,0.0753169,0.0600581,0.0466044,0.0467813,0.0374538,0.0221307,0.0208675
1697.0509,0.112144,0.102655,0.082807,0.0836745,0.0795543,0.0755593,0.0614441,0.0472171,0.0482149,0.0391671,0.0220782,0.0213388
1697.533,0.11218,0.100907,0.0880482,0.0845807,0.0784868,0.076364,0.062441,0.0490719,0.049716,0.0418674,0.0251003,0.0226033
1698.0151,0.111237,0.0987674,0.092159,0.0862367,0.0777199,0.0777971,0.0627104,0.0517758,0.0512472,0.0451417,0.0298144,0.0240355
1698.4972,0.110231,0.0968881,0.0948448,0.088845,0.0766383,0.0797395,0.0622667,0.0549739,0.0528304,0.0485133,0.0352364,0.0253558
1698.9794,0.110138,0.0960553,0.0957782,0.0926675,0.0742593,0.0819925,0.0613084,0.0579615,0.0544276,0.0509804,0.0404861,0.0263635
1699.4614,0.112166,0.0975946,0.0946507,0.0977906,0.0699759,0.0840633,0.0603436,0.059053,0.0556907,0.0503707,0.0440677,0.0267517
1699.9436,0.116632,0.102577,0.0922189,0.103047,0.0657493,0.084855,0.0603334,0.0558985,0.055751,0.0442034,0.0437118,0.0263112
1700.4257,0.120651,0.108827,0.0911226,0.105664,0.0666068,0.0835974,0.0617636,0.0494449,0.0541896,0.0347329,0.0393245,0.0256912
1700.9078,0.121142,0.112318,0.092628,0.10485,0.0734158,0.0814329,0.0635952,0.0449368,0.052289,0.0286327,0.0347141,0.0259018
1701.3899,0.119235,0.112751,0.095112,0.102517,0.0818053,0.0797278,0.0649778,0.044684,0.0513053,0.0277453,0.032097,0.0268638
1701.8721,0.117271,0.111948,0.0972082,0.0999417,0.0888541,0.0787098,0.066136,0.04756,0.0514389,0.0299261,0.0308132,0.0279371
1702.3541,0.116595,0.111172,0.0986777,0.0973539,0.0938162,0.0782085,0.067589,0.0523161,0.0525998,0.0333934,0.0298842,0.0286226
1702.8363,0.117765,0.110992,0.0997948,0.094784,0.0965663,0.0781394,0.0697026,0.0582224,0.0547496,0.0373041,0.0288943,0.0285994
1703.3184,0.120764,0.111606,0.100955,0.0924964,0.0970402,0.0785248,0.0725175,0.06461,0.0577397,0.0411973,0.0279533,0.0277175
1703.8005,0.124875,0.112954,0.102458,0.0910443,0.0953886,0.0793909,0.0756024,0.0705282,0.0610033,0.0446208,0.0275245,0.0261065
1704.2826,0.128758,0.114755,0.104341,0.0909951,0.0923458,0.0806775,0.0780973,0.0748834,0.0634222,0.0470748,0.0281031,0.0242467
1704.7648,0.131123,0.116658,0.106399,0.0924798,0.0893181,0.0822525,0.079172,0.0770673,0.0637293,0.0482376,0.029762,0.0227873
1705.2468,0.131631,0.118473,0.108463,0.0950287,0.0878764,0.0840249,0.0786637,0.0774715,0.061363,0.0482409,0.0319267,0.0221536
1705.729,0.13109,0.120241,0.110671,0.0979472,0.0889513,0.0859797,0.0772736,0.0772135,0.0570721,0.0476855,0.0336725,0.0223261
1706.2111,0.130734,0.122084,0.113368,0.100837,0.0923346,0.088032,0.0761045,0.0772639,0.0526798,0.0473331,0.0343228,0.0230088
1706.6932,0.131354,0.124032,0.116692,0.103732,0.0968225,0.0898736,0.0759573,0.0777907,0.0500873,0.0476733,0.0338552,0.0239692
1707.1753,0.133041,0.126013,0.120319,0.106809,0.100944,0.0910567,0.0769664,0.0782445,0.0502206,0.0486613,0.0328141,0.0252105
1707.6575,0.135553,0.127966,0.12363,0.110056,0.10376,0.0912638,0.0787929,0.0779594,0.0527398,0.0498175,0.0318687,0.0268713
1708.1395,0.138722,0.129905,0.126073,0.113207,0.105153,0.0904997,0.0810566,0.0766528,0.0565601,0.0505692,0.0314487,0.029008
1708.6217,0.14248,0.131881,0.127382,0.115905,0.105612,0.0890994,0.0835815,0.0745491,0.0605045,0.0505748,0.0316844,0.031431
1709.1038,0.146611,0.133908,0.12762,0.117931,0.105858,0.0876365,0.0863469,0.0722812,0.0636427,0.0499215,0.0325356,0.0336426
1709.5859,0.150516,0.135909,0.127157,0.119392,0.106508,0.0867754,0.0892712,0.0707038,0.0653992,0.0491706,0.0339317,0.0349229
1710.068,0.15334,0.137743,0.126582,0.120757,0.107814,0.0870371,0.0920181,0.0705755,0.0656333,0.0491285,0.0358314,0.0346399
1710.5502,0.154516,0.139297,0.126487,0.122625,0.109597,0.0885522,0.0940355,0.0721527,0.0646832,0.0503027,0.0381785,0.0326836
1711.0322,0.154285,0.1406,0.127218,0.125297,0.111466,0.0910269,0.094871,0.0750031,0.0632333,0.0524229,0.0408041,0.0296261
1711.5144,0.153595,0.141867,0.128809,0.12857,0.113158,0.0939986,0.0944943,0.0782669,0.0620234,0.0545346,0.0433803,0.0263721
1711.9965,0.153507,0.143466,0.131138,0.131905,0.114661,0.0971274,0.0933383,0.081113,0.0616332,0.0555804,0.0454687,0.0236382
1712.4786,0.154703,0.145869,0.134125,0.134782,0.116075,0.100284,0.0921053,0.0830067,0.0624507,0.0549465,0.0466189,0.0217149
1712.9607,0.157348,0.149556,0.137788,0.136933,0.1174,0.103452,0.0915234,0.0837318,0.0646988,0.0527217,0.0464821,0.0205704
1713.4429,0.161154,0.154764,0.1421,0.138405,0.118436,0.106562,0.0921015,0.0833279,0.0683494,0.0497387,0.0449703,0.0201036
1713.9249,0.165469,0.161048,0.146732,0.139458,0.118936,0.109382,0.0938503,0.0820434,0.0728977,0.0473719,0.042453,0.0203572
1714.4071,0.16941,0.167048,0.150916,0.140278,0.11897,0.111556,0.0961343,0.0802744,0.0772642,0.0468965,0.0397779,0.021515
1714.8892,0.172183,0.171097,0.153757,0.140707,0.119174,0.112846,0.0980002,0.0784238,0.0802078,0.0486312,0.0378462,0.0236215
1715.3713,0.173406,0.172404,0.154834,0.140275,0.120472,0.113351,0.0988555,0.0767921,0.0810246,0.0517623,0.037012,0.0263084
1715.8534,0.173183,0.171563,0.154442,0.138579,0.123507,0.11348,0.0987674,0.0756792,0.0797445,0.0550965,0.0369782,0.028836
1716.3356,0.172059,0.17011,0.153399,0.13571,0.128304,0.113801,0.0981626,0.0756406,0.076759,0.0577993,0.0372168,0.0303126
1716.8176,0.171214,0.1699,0.152895,0.132649,0.134136,0.114949,0.0974139,0.0775943,0.0725644,0.0595497,0.0374197,0.0299027
1717.2998,0.17268,0.172469,0.154392,0.131532,0.139439,0.117426,0.0966674,0.0822872,0.0680045,0.0604326,0.0377431,0.0272688
1717.7819,0.178414,0.177887,0.158868,0.134693,0.142447,0.121024,0.0959676,0.0888716,0.0645688,0.0608853,0.0386864,0.0233749
1718.264,0.18793,0.184169,0.165542,0.142087,0.142939,0.124533,0.0955373,0.0944082,0.0636516,0.0614972,0.0404536,0.0204008
1718.7461,0.198084,0.189186,0.172274,0.150759,0.142701,0.126771,0.0957626,0.096438,0.0652507,0.0625458,0.0425527,0.0198517
1719.2283,0.206127,0.192654,0.177554,0.157902,0.143454,0.127644,0.096867,0.095176,0.0682548,0.0638572,0.0443524,0.0215074
1719.7103,0.211324,0.195533,0.181123,0.162675,0.145495,0.1278,0.0988021,0.0924668,0.0716304,0.0650993,0.0456448,0.02442
1720.1925,0.21425,0.198724,0.183314,0.165514,0.148127,0.127948,0.101371,0.0901897,0.0748024,0.0660176,0.0466247,0.0278345
1720.6746,0.215966,0.202565,0.18459,0.167172,0.150427,0.128553,0.104353,0.089626,0.077462,0.0665164,0.04766,0.0312804
1721.1567,0.217658,0.206866,0.18546,0.168285,0.15182,0.129752,0.107582,0.0912295,0.0793948,0.0666861,0.0490641,0.0343785
1721.6388,0.220355,0.211182,0.186502,0.169247,0.152466,0.131366,0.110982,0.0944777,0.0804606,0.0667567,0.0508688,0.0367351
1722.121,0.224567,0.215194,0.188258,0.17025,0.153305,0.133049,0.114529,0.0980185,0.0806606,0.0669262,0.0526738,0.0380156
1722.603,0.229992,0.218968,0.19103,0.171425,0.155546,0.134576,0.118116,0.100315,0.0801931,0.0671362,0.0537325,0.0381315
1723.0852,0.235632,0.222883,0.194709,0.173003,0.1598,0.136106,0.121446,0.10053,0.0794407,0.0670117,0.0533288,0.0373654
1723.5673,0.240365,0.227252,0.19884,0.175308,0.165509,0.138145,0.1241,0.0990244,0.0788863,0.0661087,0.0512388,0.0362684
1724.0494,0.243636,0.231973,0.202896,0.17857,0.171219,0.141189,0.125772,0.097057,0.0789887,0.0643115,0.0479269,0.0353519
1724.5315,0.245755,0.236574,0.206587,0.182734,0.175496,0.145317,0.126493,0.095963,0.0800534,0.0620215,0.0443171,0.0347997
1725.0137,0.247633,0.240573,0.209951,0.187443,0.177736,0.150043,0.126626,0.0964909,0.0821261,0.0599719,0.0413433,0.0344199
1725.4957,0.250243,0.243833,0.213237,0.19222,0.178306,0.154509,0.126678,0.0986739,0.0849289,0.0588462,0.0396061,0.0338434
1725.9779,0.254179,0.246662,0.216717,0.196688,0.178116,0.157856,0.127098,0.102078,0.0878823,0.0589787,0.0392579,0.0327993
1726.46,0.259489,0.249593,0.220559,0.2007,0.178028,0.159603,0.12818,0.106098,0.0902753,0.0602788,0.0400545,0.0312901
1726.9421,0.265804,0.25303,0.224817,0.204337,0.178472,0.159861,0.13007,0.110132,0.0915707,0.0623694,0.0414921,0.0295742
1727.4242,0.272645,0.25699,0.229486,0.207788,0.179455,0.159249,0.132827,0.113664,0.09166,0.0648137,0.0429834,0.0279963
1727.9064,0.279678,0.261139,0.234548,0.211246,0.180871,0.158572,0.136441,0.116309,0.0908577,0.0672643,0.0440095,0.0268326
1728.3884,0.286739,0.265056,0.239947,0.214844,0.182817,0.158503,0.140792,0.117884,0.0896391,0.0694645,0.0442056,0.0262842
1728.8706,0.293649,0.268542,0.245489,0.218635,0.185667,0.159434,0.14555,0.118507,0.0883345,0.0711959,0.0434274,0.0265787
1729.3527,0.300032,0.271788,0.250767,0.222512,0.189804,0.161456,0.150127,0.118662,0.0869966,0.0723158,0.0418746,0.027997
1729.8348,0.305379,0.275264,0.255248,0.226109,0.195143,0.164394,0.153822,0.119051,0.0855531,0.0729072,0.0401932,0.0306688
1730.3169,0.309421,0.279328,0.258566,0.228875,0.200904,0.167901,0.156197,0.12016,0.0841377,0.0733284,0.039295,0.0342819
1730.7991,0.312436,0.283899,0.260759,0.230411,0.206055,0.17165,0.157314,0.12192,0.0832349,0.0739728,0.0398872,0.0381217
1731.2811,0.315112,0.288621,0.262189,0.230766,0.21001,0.175468,0.157537,0.123884,0.0834631,0.0749597,0.0421924,0.04148
1731.7633,0.318239,0.293315,0.263352,0.230528,0.212896,0.17935,0.157171,0.125678,0.0852967,0.0760891,0.0460973,0.0439583
1732.2454,0.322643,0.2984,0.264931,0.230896,0.215471,0.183391,0.15635,0.127297,0.0889462,0.0770237,0.0514048,0.0454316
1732.7275,0.329336,0.305186,0.268142,0.233924,0.219091,0.187766,0.15523,0.12918,0.0942161,0.0775426,0.0578257,0.0458404
1733.2096,0.339373,0.315786,0.274932,0.242393,0.225596,0.192708,0.154412,0.132055,0.100063,0.0778608,0.0645749,0.045008
1733.6918,0.352584,0.33135,0.28673,0.257562,0.235964,0.198335,0.155169,0.136173,0.104245,0.078841,0.0699028,0.0427049
1734.1738,0.366071,0.34877,0.301368,0.275173,0.247757,0.204318,0.158399,0.140214,0.104844,0.0812582,0.0720247,0.0391706
1734.656,0.376564,0.362373,0.313803,0.28801,0.256405,0.210019,0.163073,0.142227,0.102939,0.0844684,0.0713059,0.0353514
1735.1381,0.384176,0.370329,0.321834,0.294032,0.260281,0.215108,0.167396,0.141929,0.101247,0.0870332,0.0696213,0.0321405
1735.6202,0.391047,0.37475,0.326967,0.296117,0.260913,0.219555,0.170663,0.140449,0.101099,0.0881971,0.0680296,0.0299664
1736.1023,0.398741,0.378079,0.331369,0.297381,0.260218,0.223275,0.173117,0.138987,0.102358,0.0879598,0.0665476,0.0290831
1736.5845,0.407654,0.381714,0.336362,0.299504,0.259423,0.226042,0.175249,0.138413,0.104414,0.0866181,0.0649388,0.029714
1737.0665,0.417383,0.386227,0.342384,0.303031,0.259181,0.227649,0.177478,0.139342,0.106712,0.0845398,0.063193,0.0319204
1737.5487,0.427308,0.391907,0.349365,0.307982,0.259884,0.228143,0.180093,0.142209,0.10891,0.0821209,0.0616277,0.0354197
1738.0308,0.437234,0.399277,0.357258,0.314402,0.261971,0.228064,0.183316,0.147238,0.11089,0.07983,0.0607548,0.0395199
1738.5129,0.447806,0.409341,0.366461,0.322634,0.266132,0.22855,0.187368,0.154257,0.1127,0.078296,0.0610032,0.043237
1738.995,0.460229,0.423085,0.377699,0.332991,0.273143,0.231085,0.192413,0.162323,0.114464,0.0782918,0.0623801,0.0456323
1739.4772,0.474951,0.440053,0.391039,0.344798,0.283033,0.2366,0.198282,0.169577,0.116321,0.0803405,0.0642731,0.0463547
1739.9592,0.490429,0.45749,0.404929,0.355986,0.294312,0.244431,0.20431,0.174196,0.118406,0.0840732,0.0657765,0.0459588
1740.4414,0.504124,0.472148,0.41708,0.364539,0.304762,0.252689,0.209771,0.175985,0.12084,0.0882621,0.0664379,0.0453669
1740.9235,0.514941,0.48299,0.426486,0.370288,0.313216,0.259949,0.214496,0.176532,0.123692,0.0917538,0.0665172,0.0449798
1741.4056,0.524006,0.491459,0.434033,0.374842,0.320096,0.266085,0.218906,0.17786,0.126923,0.0941207,0.0665381,0.0445339
1741.8877,0.533663,0.499981,0.441625,0.380412,0.326669,0.271766,0.223606,0.181319,0.130342,0.0955611,0.066857,0.0435951
1742.3699,0.546226,0.510682,0.451179,0.388817,0.334203,0.277665,0.22899,0.187121,0.133601,0.0966041,0.0675665,0.0420651
1742.8519,0.562898,0.524603,0.463813,0.400722,0.343365,0.283959,0.234947,0.19416,0.136337,0.0979201,0.0685844,0.0404436
1743.3341,0.582962,0.541297,0.479274,0.41515,0.35388,0.290264,0.240808,0.200353,0.13847,0.100112,0.0698134,0.0396564
1743.8162,0.604086,0.559242,0.496122,0.429997,0.364768,0.296119,0.245749,0.203956,0.140434,0.103413,0.0712957,0.0403679
1744.2983,0.623949,0.577002,0.51283,0.443552,0.375154,0.301606,0.249425,0.20494,0.142962,0.107505,0.0732326,0.0423651
1744.7804,0.641569,0.593986,0.528683,0.455514,0.384841,0.307431,0.25218,0.204935,0.146563,0.111668,0.0758389,0.0447347
1745.2626,0.657167,0.610214,0.5437,0.466687,0.39416,0.314424,0.254733,0.205942,0.151226,0.115076,0.0791844,0.0465664
1745.7446,0.671456,0.625858,0.558201,0.478186,0.40356,0.32306,0.25782,0.209203,0.156504,0.117054,0.0831247,0.04745
1746.2268,0.685405,0.641256,0.572745,0.491011,0.413436,0.333284,0.262056,0.214785,0.161762,0.117298,0.0872961,0.0475446
1746.7089,0.700472,0.657221,0.588315,0.505921,0.424148,0.344571,0.267887,0.221673,0.166381,0.116127,0.0911333,0.0473823
1747.191,0.718519,0.674977,0.606124,0.523136,0.435959,0.356095,0.275445,0.228221,0.169879,0.114575,0.0939422,0.0475812
1747.6731,0.740827,0.69531,0.626643,0.541832,0.448771,0.367002,0.284351,0.232942,0.171999,0.114045,0.0951034,0.0485965
1748.1553,0.766818,0.717608,0.648643,0.560115,0.46201,0.376798,0.293781,0.235354,0.1728,0.115522,0.0943885,0.0506184
1748.6373,0.794117,0.740176,0.669699,0.576122,0.475096,0.385667,0.302996,0.236284,0.172731,0.118962,0.0921683,0.0536301
1749.1195,0.820328,0.761877,0.688129,0.589538,0.488248,0.3945,0.311936,0.237398,0.172583,0.12349,0.0893265,0.0574825
1749.6016,0.844815,0.783472,0.70456,0.602203,0.502845,0.404582,0.321297,0.240462,0.173327,0.128093,0.0870066,0.0618372
1750.0837,0.869025,0.807407,0.721896,0.617376,0.520879,0.417089,0.332006,0.246796,0.175864,0.132128,0.086355,0.0660139
1750.5658,0.895288,0.836014,0.743602,0.637908,0.543504,0.432415,0.344355,0.256724,0.180626,0.135419,0.088124,0.068985
1751.048,0.924739,0.868994,0.770859,0.663841,0.569318,0.449584,0.357323,0.268992,0.187103,0.138126,0.0920244,0.069843
1751.53,0.955947,0.902631,0.800796,0.691585,0.59442,0.466628,0.369052,0.28106,0.193918,0.140556,0.0964761,0.0686028
1752.0122,0.986117,0.932705,0.828666,0.716717,0.615358,0.482121,0.378487,0.290786,0.199809,0.142995,0.0996117,0.0663454
1752.4943,1.01361,0.957956,0.851942,0.737626,0.631781,0.496129,0.386281,0.297806,0.204499,0.145632,0.10069,0.064291
1752.9764,1.03863,0.979957,0.871395,0.755754,0.645755,0.509526,0.39397,0.3031,0.2085,0.148575,0.100345,0.0629695
1753.4585,1.06207,1.00078,0.889233,0.773417,0.659548,0.522911,0.402787,0.307829,0.212439,0.151852,0.0998521,0.0622634
1753.9407,1.08456,1.02151,0.907271,0.792159,0.674386,0.536276,0.413216,0.312762,0.216735,0.155389,0.100404,0.0618819
1754.4227,1.10639,1.04226,0.926376,0.812446,0.690481,0.549386,0.425152,0.318348,0.221681,0.159002,0.102694,0.0617273
1754.9049,1.12802,1.06319,0.94685,0.834152,0.707685,0.562387,0.438295,0.32505,0.227635,0.162429,0.106735,0.0619729
1755.387,1.15057,1.08532,0.969119,0.857176,0.726139,0.576143,0.452452,0.333528,0.235036,0.165446,0.111894,0.0628577
1755.8691,1.17552,1.1105,0.994026,0.881624,0.746414,0.591927,0.467543,0.344404,0.244088,0.167993,0.117139,0.0643527
1756.3512,1.20379,1.14009,1.02231,0.907386,0.768945,0.610529,0.483318,0.357599,0.254269,0.170275,0.121468,0.0659981
1756.8334,1.23453,1.17326,1.05352,0.933652,0.79329,0.631462,0.499158,0.37183,0.264235,0.172713,0.124341,0.0671815
1757.3154,1.26537,1.20683,1.08566,0.959165,0.818126,0.653156,0.514347,0.385076,0.272555,0.175709,0.125884,0.0677064
1757.7976,1.29386,1.23733,1.11606,0.983149,0.84216,0.674108,0.528618,0.395912,0.278752,0.179366,0.12668,0.0680332
1758.2797,1.31888,1.26321,1.14294,1.0058,0.864926,0.693757,0.542324,0.404412,0.283541,0.183447,0.127359,0.0688816
1758.7618,1.34058,1.28502,1.16592,1.02786,0.886675,0.712383,0.556129,0.411859,0.288118,0.187593,0.12834,0.0706755
1759.2439,1.35966,1.3043,1.18575,1.05001,0.907848,0.730625,0.570688,0.419915,0.293423,0.191609,0.129825,0.0733642
1759.7261,1.37695,1.32273,1.204,1.07277,0.928871,0.749343,0.586643,0.430121,0.29993,0.195659,0.131894,0.0765957
1760.2081,1.39365,1.34195,1.22304,1.09682,0.950407,0.769764,0.604719,0.443737,0.307814,0.200307,0.134541,0.0799507
1760.6903,1.41154,1.36367,1.24577,1.12317,0.973623,0.793328,0.625476,0.461495,0.317115,0.206333,0.137646,0.0830431
1761.1724,1.43249,1.38905,1.27431,1.15256,0.999795,0.820578,0.648432,0.482865,0.327602,0.21416,0.140919,0.085472
1761.6545,1.45683,1.41729,1.30763,1.18414,1.02901,0.849625,0.671275,0.505392,0.338471,0.223162,0.143981,0.0867982
1762.1366,1.48218,1.44522,1.34102,1.21511,1.05929,0.876542,0.690879,0.525684,0.348563,0.231779,0.146654,0.0867699
1762.6188,1.50505,1.46941,1.36954,1.24275,1.08794,0.898548,0.705916,0.541867,0.357247,0.238805,0.149159,0.0856518
1763.1008,1.52345,1.48866,1.3917,1.26653,1.11367,0.916301,0.71795,0.554662,0.36496,0.24432,0.151951,0.0842426
1763.583,1.53763,1.5041,1.40928,1.28787,1.137,0.932852,0.73003,0.566153,0.372784,0.249296,0.155388,0.0835874
1764.0651,1.54888,1.51765,1.42508,1.30851,1.15916,0.951234,0.744789,0.578175,0.381663,0.254683,0.15951,0.0846333
1764.5472,1.55841,1.53072,1.441,1.32926,1.18099,0.972726,0.763287,0.591474,0.391844,0.260813,0.163978,0.0878734
1765.0293,1.56678,1.54353,1.45732,1.34963,1.20246,0.996385,0.784779,0.605694,0.402787,0.267329,0.168176,0.0930306
1765.5115,1.57394,1.55531,1.47308,1.36852,1.22305,1.02003,0.807458,0.620006,0.41367,0.273598,0.171512,0.0990476
1765.9935,1.57966,1.56507,1.48714,1.38537,1.24249,1.04209,0.829815,0.634015,0.424212,0.279339,0.173779,0.104528
1766.4757,1.58393,1.57233,1.4991,1.40084,1.26122,1.06288,0.851584,0.648306,0.435129,0.284983,0.175335,0.108342
1766.9578,1.58697,1.57735,1.50939,1.41647,1.28028,1.08438,0.873559,0.664217,0.447792,0.291503,0.177009,0.110033
1767.4399,1.58903,1.58094,1.5189,1.43357,1.30041,1.10863,0.89649,0.682884,0.463104,0.299754,0.179753,0.109966
1767.922,1.59019,1.58386,1.52825,1.45198,1.32129,1.13562,0.919904,0.704005,0.480226,0.309639,0.184066,0.10921
1768.4042,1.59038,1.58639,1.53749,1.46988,1.34152,1.16272,0.942141,0.725548,0.496627,0.319886,0.189552,0.108993
1768.8862,1.58964,1.58826,1.54629,1.48536,1.35982,1.18685,0.96186,0.745231,0.51009,0.329022,0.195265,0.109976
1769.3684,1.58818,1.58906,1.55445,1.49792,1.37616,1.20698,0.979253,0.762261,0.520528,0.336548,0.200586,0.112108
1769.8505,1.58619,1.5885,1.56188,1.50829,1.39154,1.22429,0.995742,0.777516,0.529765,0.34309,0.205698,0.115113
1770.3326,1.58348,1.58629,1.56825,1.51729,1.40724,1.2408,1.01313,0.792751,0.540361,0.349898,0.211463,0.118944
1770.8147,1.57919,1.58188,1.57248,1.52501,1.42412,1.25822,1.0331,0.809966,0.554725,0.358435,0.219074,0.123817
1771.2969,1.57161,1.57445,1.57252,1.53052,1.44196,1.27734,1.05675,0.830768,0.574189,0.369952,0.229463,0.129788
1771.7789,1.55906,1.56345,1.56634,1.53253,1.45869,1.29734,1.08337,0.85503,0.597435,0.384555,0.24218,0.135969
1772.2611,1.54199,1.54985,1.55434,1.531,1.47115,1.31587,1.10955,0.879711,0.619933,0.400284,0.254687,0.140357
1772.7432,1.52375,1.53597,1.54028,1.52801,1.4778,1.33086,1.13121,0.900759,0.63729,0.414286,0.264086,0.141439
1773.2253,1.50772,1.52347,1.528,1.52586,1.48015,1.34228,1.1471,0.916819,0.649234,0.425398,0.269733,0.139788
1773.7074,1.49475,1.51221,1.51863,1.52508,1.48072,1.35141,1.15881,0.92959,0.658676,0.434535,0.273058,0.137382
1774.1896,1.4836,1.50103,1.51111,1.52467,1.48111,1.35945,1.16863,0.941583,0.668646,0.443194,0.275783,0.136181
1774.6716,1.47229,1.48866,1.50373,1.52304,1.48175,1.36702,1.17824,0.954579,0.680887,0.452393,0.279019,0.13749
1775.1538,1.45905,1.47435,1.49504,1.51879,1.48236,1.3743,1.18842,0.969157,0.695706,0.462352,0.283203,0.141753
1775.6359,1.44293,1.45809,1.48427,1.51132,1.48243,1.38108,1.19909,0.984685,0.712099,0.47255,0.288239,0.148359
1776.118,1.42431,1.44058,1.47157,1.50124,1.48155,1.38695,1.2096,0.999828,0.72824,0.482105,0.293697,0.15577
1776.6001,1.40464,1.4227,1.45768,1.49005,1.47957,1.39147,1.2194,1.01353,0.742461,0.490398,0.2991,0.162283
1777.0823,1.38551,1.40492,1.44337,1.47924,1.47645,1.3944,1.22854,1.02574,0.754145,0.497515,0.304216,0.166963
1777.5643,1.36771,1.3871,1.42892,1.46956,1.47204,1.39583,1.23767,1.03721,0.763821,0.504165,0.309155,0.169962
1778.0465,1.35105,1.36881,1.41419,1.46085,1.46599,1.39613,1.24749,1.04874,0.772595,0.511286,0.314297,0.172106
1778.5286,1.33461,1.34973,1.39879,1.45235,1.458,1.39578,1.25825,1.06049,0.781557,0.519733,0.320178,0.174315
1779.0107,1.31722,1.32973,1.38227,1.44306,1.44806,1.39524,1.26943,1.07198,0.79148,0.530136,0.327358,0.177262
1779.4928,1.2978,1.30884,1.36422,1.43183,1.43667,1.39473,1.2799,1.08254,0.802747,0.542772,0.336254,0.181293
