Wavenumber (cm-1),Int deg-26 (arb),Int deg-24 (arb),Int deg-22 (arb),Int deg-20 (arb),Int deg-18 (arb),Int deg-16 (arb),Int deg-14 (arb),Int deg-12 (arb),Int deg-10 (arb),Int deg-8 (arb),Int deg-6 (arb),Int deg-4 (arb),Int deg-2 (arb)
563.5945,0.0597134,0.081002,-1.17549e-38,-1.17549e-38,0.068912,-1.17549e-38,-1.17549e-38,0.00600898,-1.17549e-38,0.0948229,-1.17549e-38,0.00237798,-1.17549e-38
564.0766,0.0397674,0.0838674,-1.17549e-38,-1.17549e-38,0.0823246,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0352277,-1.17549e-38,0.00265329,-1.17549e-38
564.5587,0.0203663,0.0758199,-1.17549e-38,-1.17549e-38,0.0943938,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
565.0408,0.00437033,0.0570524,-1.17549e-38,-1.17549e-38,0.100846,0.00241484,-1.17549e-38,0.00416131,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
565.5229,-1.17549e-38,0.0317958,-1.17549e-38,-1.17549e-38,0.100868,0.0147634,-1.17549e-38,0.0224579,0.0101696,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
566.0051,-1.17549e-38,0.00634085,-1.17549e-38,-1.17549e-38,0.0965421,0.018893,-1.17549e-38,0.0436921,0.0406782,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
566.4872,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0900363,0.0163507,0.00798387,0.0582081,0.0762716,-1.17549e-38,0.000996995,-1.17549e-38,-1.17549e-38
566.9693,-1.17549e-38,-1.17549e-38,0.00592252,-1.17549e-38,0.0809172,0.00967964,0.0123468,0.0591628,0.107473,-1.17549e-38,0.0223878,0.00370938,0.00983566
567.4514,-1.17549e-38,-1.17549e-38,0.0230468,-1.17549e-38,0.0657962,0.00249278,0.0104664,0.0464445,0.125918,0.0209396,0.0392307,0.00871981,0.034453
567.9335,-1.17549e-38,-1.17549e-38,0.0421783,0.0111684,0.0407276,-1.17549e-38,0.00244113,0.0265718,0.128492,0.0420696,0.0453962,0.00960511,0.0535996
568.4156,0.00831362,-1.17549e-38,0.0607002,0.0268666,0.00471956,0.00343701,-1.17549e-38,0.00869714,0.118219,0.0538642,0.0388828,0.00527131,0.0624103
568.8978,0.0172971,0.000530448,0.0749112,0.0386539,-1.17549e-38,0.0161114,-1.17549e-38,-1.17549e-38,0.101431,0.0546991,0.0224838,-1.17549e-38,0.0566303
569.3799,0.0211054,0.00660831,0.0806746,0.0449507,-1.17549e-38,0.0338634,-1.17549e-38,-1.17549e-38,0.0834992,0.045666,0.00211017,-1.17549e-38,0.0344451
569.862,0.0201533,0.0082601,0.0752328,0.0456099,-1.17549e-38,0.0500722,-1.17549e-38,0.00180524,0.0661795,0.0312662,-1.17549e-38,-1.17549e-38,-1.17549e-38
570.3441,0.0174797,0.0060797,0.059119,0.0413528,-1.17549e-38,0.0578007,0.0128448,0.00154744,0.0480816,0.0179237,-1.17549e-38,-1.17549e-38,-1.17549e-38
570.8262,0.0167289,0.00214442,0.0365655,0.0327951,-1.17549e-38,0.0530878,0.0380952,-1.17549e-38,0.027232,0.0104443,-1.17549e-38,-1.17549e-38,-1.17549e-38
571.3083,0.0199154,-1.17549e-38,0.0138213,0.0205688,-1.17549e-38,0.0366361,0.0588858,-1.17549e-38,0.00332618,0.00885162,-1.17549e-38,-1.17549e-38,-1.17549e-38
571.7905,0.0265291,1.38868e-05,-1.17549e-38,0.00676815,-1.17549e-38,0.0132337,0.0681409,-1.17549e-38,-1.17549e-38,0.00827894,-1.17549e-38,0.0120563,-1.17549e-38
572.2726,0.0344602,0.00553635,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0633836,-1.17549e-38,-1.17549e-38,0.00241934,-1.17549e-38,0.0233515,-1.17549e-38
572.7547,0.0418977,0.015058,-1.17549e-38,-1.17549e-38,0.0130541,-1.17549e-38,0.0474488,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0269533,0.0172638
573.2368,0.0486781,0.0259414,-1.17549e-38,0.00746879,0.0269667,-1.17549e-38,0.0265682,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0226581,0.0491931
573.7189,0.0559976,0.0345638,-1.17549e-38,0.0328926,0.0303641,-1.17549e-38,0.00713289,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0139331,0.0630814
574.201,0.0646881,0.0375171,0.00549736,0.0642392,0.027425,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0060802,0.0583947
574.6832,0.0733547,0.0327419,0.014427,0.0916647,0.0229107,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00382573,0.0415296
575.1653,0.0778393,0.0204388,0.0206003,0.1073,0.0197245,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00949306,0.0219821
575.6474,0.0728,0.00356772,0.021334,0.109075,0.0176701,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00243645,-1.17549e-38,-1.17549e-38,0.0222146,0.00817507
576.1295,0.0549207,-1.17549e-38,0.0157823,0.101025,0.0142567,-1.17549e-38,-1.17549e-38,0.00698967,0.0457931,-1.17549e-38,-1.17549e-38,0.0382079,0.00425805
576.6116,0.0257605,-1.17549e-38,0.00637442,0.0898249,0.00736306,-1.17549e-38,-1.17549e-38,0.0248727,0.0805382,-1.17549e-38,-1.17549e-38,0.0520267,0.00885894
577.0938,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0803035,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0380032,0.10098,-1.17549e-38,-1.17549e-38,0.0584378,0.0164028
577.5759,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.07359,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0389212,0.107741,-1.17549e-38,-1.17549e-38,0.0542395,0.0203865
578.058,-1.17549e-38,0.00531054,-1.17549e-38,0.0687155,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.027149,0.105366,0.025987,-1.17549e-38,0.0394148,0.0168004
578.5401,-1.17549e-38,0.0230833,0.00143466,0.0652437,0.00546605,-1.17549e-38,-1.17549e-38,0.00932996,0.0979028,0.06784,-1.17549e-38,0.0173918,0.00602711
579.0222,-1.17549e-38,0.0368569,0.00429999,0.0641812,0.0307738,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0860162,0.0940068,-1.17549e-38,-1.17549e-38,-1.17549e-38
579.5043,-1.17549e-38,0.0436026,0.00244835,0.0664387,0.0613982,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0675721,0.096939,-1.17549e-38,-1.17549e-38,-1.17549e-38
579.9865,-1.17549e-38,0.0427433,-1.17549e-38,0.0703133,0.0873574,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0411931,0.0776219,0.00599275,-1.17549e-38,-1.17549e-38
580.4686,0.0119697,0.0356376,-1.17549e-38,0.0705422,0.0995057,-1.17549e-38,0.00840007,0.013039,0.0100804,0.0449602,0.0060349,-1.17549e-38,-1.17549e-38
580.9507,0.0194201,0.0245779,-1.17549e-38,0.0606097,0.0940288,-1.17549e-38,0.020848,0.0246905,-1.17549e-38,0.0112506,-1.17549e-38,-1.17549e-38,-1.17549e-38
581.4328,0.0176185,0.0120302,-1.17549e-38,0.0372577,0.0740718,-1.17549e-38,0.0278937,0.0292834,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.000509741,0.0106358
581.9149,0.00995809,0.000390949,0.00858895,0.00388047,0.0474703,-1.17549e-38,0.0298513,0.0272359,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00792953,0.0170354
582.397,0.001227,-1.17549e-38,0.019028,-1.17549e-38,0.022558,-1.17549e-38,0.0283953,0.0232121,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00852364,0.0193732
582.8792,-1.17549e-38,-1.17549e-38,0.0273316,-1.17549e-38,0.00495839,-1.17549e-38,0.0253205,0.0227752,0.0192801,-1.17549e-38,-1.17549e-38,0.00369301,0.0204903
583.3613,-1.17549e-38,-1.17549e-38,0.0333684,-1.17549e-38,-1.17549e-38,0.0105189,0.0218143,0.0293822,0.0444327,0.00743568,-1.17549e-38,-1.17549e-38,0.0231097
583.8434,0.00146641,-1.17549e-38,0.0380132,-1.17549e-38,-1.17549e-38,0.0253246,0.0184593,0.0430182,0.0627158,0.0274441,-1.17549e-38,-1.17549e-38,0.0277447
584.3255,0.0113332,-1.17549e-38,0.0412002,0.00466243,0.00339404,0.034963,0.0155872,0.0604752,0.0752563,0.0453693,-1.17549e-38,-1.17549e-38,0.0323614
584.8076,0.0214268,-1.17549e-38,0.0412325,0.0443382,0.0129626,0.0341147,0.0134873,0.076711,0.0866735,0.0581412,-1.17549e-38,-1.17549e-38,0.03376
585.2897,0.0268079,-1.17549e-38,0.0361453,0.0746221,0.0222717,0.0223335,0.0122853,0.0865884,0.0999188,0.0646947,0.00120035,-1.17549e-38,0.0296323
585.7719,0.0229094,-1.17549e-38,0.0258967,0.0886635,0.028149,0.00497385,0.0117347,0.0863382,0.11253,0.0660465,-1.17549e-38,-1.17549e-38,0.0199945
586.254,0.00755429,-1.17549e-38,0.0132418,0.0870111,0.0285625,-1.17549e-38,0.0112819,0.0743601,0.117336,0.0637795,-1.17549e-38,-1.17549e-38,0.00732889
586.7361,-1.17549e-38,-1.17549e-38,0.00234868,0.0753216,0.0236707,-1.17549e-38,0.0104753,0.051432,0.107118,0.0579908,-1.17549e-38,-1.17549e-38,-1.17549e-38
587.2182,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0601639,0.0162121,-1.17549e-38,0.00941087,0.0206513,0.0798909,0.0466618,-1.17549e-38,0.00298702,-1.17549e-38
587.7003,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0457763,0.0105719,-1.17549e-38,0.00880513,-1.17549e-38,0.0412786,0.0275212,-1.17549e-38,0.0202452,-1.17549e-38
588.1824,-1.17549e-38,0.00582222,-1.17549e-38,0.0333277,0.0105865,0.00242482,0.00952162,-1.17549e-38,0.00238195,0.00133198,-1.17549e-38,0.0340135,-1.17549e-38
588.6646,-1.17549e-38,0.014548,-1.17549e-38,0.0223176,0.0171818,0.000867861,0.0117945,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0428373,0.00891375
589.1467,-1.17549e-38,0.0190536,-1.17549e-38,0.0124098,0.0274309,-1.17549e-38,0.0146795,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0471636,0.0192469
589.6288,-1.17549e-38,0.0193349,-1.17549e-38,0.00408181,0.0358275,-1.17549e-38,0.0161495,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00706926,0.0480899,0.0241615
590.1109,-1.17549e-38,0.0158891,-1.17549e-38,-1.17549e-38,0.0370679,-1.17549e-38,0.0138366,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0194065,0.0460592,0.0219215
590.593,-1.17549e-38,0.0098531,-1.17549e-38,-1.17549e-38,0.0288112,-1.17549e-38,0.00611739,-1.17549e-38,0.0120301,-1.17549e-38,0.0255189,0.0405307,0.013806
591.0751,0.00822997,0.00340983,0.00179491,-1.17549e-38,0.0130894,-1.17549e-38,-1.17549e-38,0.0197849,0.0341588,0.000762926,0.0249436,0.0308081,0.00317234
591.5573,0.0243033,-1.17549e-38,0.00302823,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0380948,0.0490332,0.0120749,0.0194668,0.0173417,-1.17549e-38
592.0394,0.0388592,0.000303128,0.00104486,-1.17549e-38,-1.17549e-38,0.00977121,-1.17549e-38,0.0511512,0.0520995,0.0123453,0.0118109,0.00240739,-1.17549e-38
592.5215,0.0492909,0.00565267,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0386985,-1.17549e-38,0.0625217,0.0414747,0.00645377,0.0040633,-1.17549e-38,-1.17549e-38
593.0036,0.0532654,0.012554,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0609142,-1.17549e-38,0.0744766,0.0194745,0.00155375,-1.17549e-38,-1.17549e-38,-1.17549e-38
593.4857,0.0507059,0.0167685,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0695897,-1.17549e-38,0.085191,-1.17549e-38,0.00171456,-1.17549e-38,-1.17549e-38,-1.17549e-38
593.9678,0.0437874,0.0151518,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0613716,-1.17549e-38,0.0894636,-1.17549e-38,0.00595294,-1.17549e-38,-1.17549e-38,0.0109054
594.45,0.0349568,0.00735414,0.0120647,-1.17549e-38,-1.17549e-38,0.0376506,-1.17549e-38,0.0823775,-1.17549e-38,0.0102963,-1.17549e-38,-1.17549e-38,0.0245306
594.9321,0.0246851,-1.17549e-38,0.0276642,0.000660736,-1.17549e-38,0.00455981,-1.17549e-38,0.0632548,-1.17549e-38,0.0115506,-1.17549e-38,0.00332197,0.0368363
595.4142,0.0109627,-1.17549e-38,0.0383504,0.00523899,-1.17549e-38,-1.17549e-38,0.00515646,0.0370295,-1.17549e-38,0.00983595,-1.17549e-38,0.0112203,0.0440305
595.8963,-1.17549e-38,-1.17549e-38,0.0368144,0.00339863,-1.17549e-38,-1.17549e-38,0.0084895,0.0117941,-1.17549e-38,0.00821414,-1.17549e-38,0.0155177,0.0433006
596.3784,-1.17549e-38,-1.17549e-38,0.0197838,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00852468,-1.17549e-38,-1.17549e-38,0.00995016,-1.17549e-38,0.0156541,0.0343673
596.8605,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00643327,-1.17549e-38,0.00172349,0.0156734,-1.17549e-38,0.0124022,0.0198786
597.3427,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0031018,-1.17549e-38,0.00612631,0.0225193,0.00126162,0.00747454,0.00436452
597.8248,-1.17549e-38,0.00859628,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0096933,0.025585,0.0105817,0.00287978,-1.17549e-38
598.3069,-1.17549e-38,0.0189253,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0130119,0.0204499,0.0201628,0.000235414,-1.17549e-38
598.789,-1.17549e-38,0.0279405,-1.17549e-38,-1.17549e-38,0.00492807,0.00663582,-1.17549e-38,-1.17549e-38,0.0146986,0.00522923,0.0306209,0.000247399,-1.17549e-38
599.2711,-1.17549e-38,0.0354007,-1.17549e-38,-1.17549e-38,0.0175961,0.0163927,-1.17549e-38,-1.17549e-38,0.0128395,-1.17549e-38,0.0422856,0.00253263,-1.17549e-38
599.7532,-1.17549e-38,0.0405504,0.0167976,-1.17549e-38,0.0197578,0.0195007,-1.17549e-38,-1.17549e-38,0.00677888,-1.17549e-38,0.0544512,0.00587853,0.00660761
600.2354,-1.17549e-38,0.0419694,0.0450396,0.00839827,0.0148802,0.0158706,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0649939,0.00887286,0.0171515
600.7175,0.0116864,0.0383936,0.0594412,0.0227306,0.00999381,0.00680625,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0706942,0.010623,0.025743
601.1996,0.0237053,0.0298552,0.0577412,0.0338948,0.0119426,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.068311,0.011164,0.0311309
601.6817,0.0322092,0.018062,0.0421475,0.0389395,0.0236928,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0560597,0.0112989,0.0325534
602.1638,0.0332949,0.00555266,0.0179772,0.0355905,0.0427594,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0349046,0.0119773,0.0293776
602.6459,0.0251169,-1.17549e-38,-1.17549e-38,0.0234176,0.0624598,-1.17549e-38,-1.17549e-38,0.00130634,-1.17549e-38,-1.17549e-38,0.00907633,0.0136045,0.0212067
603.1281,0.011091,-1.17549e-38,-1.17549e-38,0.00470783,0.0752177,-1.17549e-38,-1.17549e-38,0.00818901,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0157075,0.00845694
603.6102,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0762795,-1.17549e-38,-1.17549e-38,0.0108544,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0171777,-1.17549e-38
604.0923,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0660046,-1.17549e-38,-1.17549e-38,0.00845071,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0169752,-1.17549e-38
604.5744,0.00886249,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0494937,-1.17549e-38,-1.17549e-38,0.00124135,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0148486,-1.17549e-38
605.0565,0.0263031,-1.17549e-38,0.0171355,-1.17549e-38,0.03374,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00746475,0.0115505,-1.17549e-38
605.5386,0.0389973,-1.17549e-38,0.0427397,-1.17549e-38,0.0239638,-1.17549e-38,0.00058973,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0310475,0.00835298,-1.17549e-38
606.0208,0.0373649,-1.17549e-38,0.0614992,-1.17549e-38,0.0212151,0.00137582,0.00371362,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.047667,0.00619261,-1.17549e-38
606.5029,0.0190685,-1.17549e-38,0.0705137,-1.17549e-38,0.0224647,0.00602105,0.00982101,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0533649,0.00508344,-1.17549e-38
606.985,-1.17549e-38,-1.17549e-38,0.0705123,-1.17549e-38,0.022907,0.0106972,0.0179423,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0491913,0.00425842,-1.17549e-38
607.4671,-1.17549e-38,0.00856101,0.0645012,-1.17549e-38,0.0189984,0.014264,0.0258428,-1.17549e-38,-1.17549e-38,0.00189641,0.0400533,0.00294187,-1.17549e-38
607.9492,-1.17549e-38,0.0215054,0.0556271,-1.17549e-38,0.0104622,0.0166889,0.0311271,-1.17549e-38,-1.17549e-38,0.0113311,0.0319751,0.00112494,-1.17549e-38
608.4313,-1.17549e-38,0.036744,0.0455044,0.00399961,0.000216666,0.0189388,0.0325273,0.00188875,-1.17549e-38,0.0246549,0.0292683,-1.17549e-38,-1.17549e-38
608.9135,-1.17549e-38,0.0520308,0.0339402,0.0293568,-1.17549e-38,0.0219537,0.0306606,0.0196039,-1.17549e-38,0.0415829,0.0328723,-1.17549e-38,-1.17549e-38
609.3956,-1.17549e-38,0.0620492,0.0201118,0.0476877,-1.17549e-38,0.0255764,0.0277657,0.030426,-1.17549e-38,0.0573332,0.0403047,0.000917613,-1.17549e-38
609.8777,-1.17549e-38,0.0610305,0.00425811,0.0515255,-1.17549e-38,0.0283315,0.0264528,0.0322844,0.00693077,0.0641461,0.0469039,0.0026274,-1.17549e-38
610.3598,-1.17549e-38,0.04651,-1.17549e-38,0.0389573,0.000427724,0.0282565,0.0280988,0.0270488,0.0196765,0.0555938,0.0477268,0.00289701,-1.17549e-38
610.8419,0.0133631,0.0215731,-1.17549e-38,0.0151623,0.00793165,0.0241838,0.0318223,0.0192079,0.0213326,0.0310559,0.0395311,0.000510568,-1.17549e-38
611.324,0.0318937,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0141859,0.0165797,0.0347446,0.0131961,0.00962835,-1.17549e-38,0.0223321,-1.17549e-38,-1.17549e-38
611.8062,0.0449085,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0190728,0.00742427,0.0335451,0.0111123,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
612.2883,0.0506183,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0233086,-1.17549e-38,0.0265141,0.0121958,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
612.7704,0.0486909,-1.17549e-38,-1.17549e-38,0.0052979,0.0268216,-1.17549e-38,0.0149229,0.0140912,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
613.2525,0.0401206,-1.17549e-38,-1.17549e-38,0.040953,0.0278553,-1.17549e-38,0.00284185,0.0147457,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
613.7346,0.0266244,-1.17549e-38,-1.17549e-38,0.0763329,0.0237594,-1.17549e-38,-1.17549e-38,0.0136209,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
614.2167,0.0101724,-1.17549e-38,-1.17549e-38,0.0987699,0.0130816,-1.17549e-38,-1.17549e-38,0.0116997,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
614.6989,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.100017,-1.17549e-38,0.00321166,0.00467613,0.0107054,-1.17549e-38,-1.17549e-38,0.0206261,-1.17549e-38,0.00475729
615.181,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0792401,-1.17549e-38,0.00562507,0.0176285,0.0122814,-1.17549e-38,-1.17549e-38,0.0389882,-1.17549e-38,0.0117329
615.6631,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.043125,-1.17549e-38,0.00578979,0.0285852,0.0174736,-1.17549e-38,-1.17549e-38,0.0523933,-1.17549e-38,0.0182412
616.1452,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00367991,-1.17549e-38,0.00385605,0.0314573,0.0263025,-1.17549e-38,-1.17549e-38,0.0616285,0.00376958,0.021433
616.6273,-1.17549e-38,-1.17549e-38,0.00387892,-1.17549e-38,-1.17549e-38,0.000535167,0.0230535,0.0371988,0.00423166,-1.17549e-38,0.067727,0.0108474,0.0196344
617.1094,-1.17549e-38,0.000994056,0.0197662,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00511522,0.0467201,0.00979832,-1.17549e-38,0.0701284,0.0179757,0.0138875
617.5916,-1.17549e-38,0.00248968,0.022886,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0504933,0.00230097,0.00520586,0.066895,0.0247319,0.00789473
618.0737,-1.17549e-38,0.00206844,0.0160985,0.0168702,0.00720343,-1.17549e-38,-1.17549e-38,0.0455344,-1.17549e-38,0.01136,0.0570366,0.0301048,0.00578228
618.5558,0.00773865,-1.17549e-38,0.00626538,0.0548638,0.0153585,-1.17549e-38,-1.17549e-38,0.0322556,-1.17549e-38,0.0204788,0.0426731,0.0325512,0.00910742
619.0379,0.016959,-1.17549e-38,0.000324425,0.0840923,0.0238329,-1.17549e-38,-1.17549e-38,0.014252,-1.17549e-38,0.0340281,0.0286646,0.0308909,0.0156165
619.52,0.0276772,-1.17549e-38,0.00224176,0.0968478,0.0336974,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0490127,0.019984,0.0253435,0.0206028
620.0021,0.0409374,-1.17549e-38,0.0122544,0.0920725,0.0436407,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0587292,0.0189454,0.017812,0.0196283
620.4843,0.0551084,-1.17549e-38,0.0276672,0.0740112,0.0506388,-1.17549e-38,0.00622634,-1.17549e-38,-1.17549e-38,0.056592,0.0239072,0.0110798,0.0110878
620.9664,0.0657067,-1.17549e-38,0.0441064,0.0495444,0.0518978,-1.17549e-38,0.0175897,-1.17549e-38,0.00620964,0.0408592,0.0300292,0.00727317,-1.17549e-38
621.4485,0.0670082,-1.17549e-38,0.0567342,0.0250599,0.0466894,-1.17549e-38,0.0273592,-1.17549e-38,0.0148574,0.0170961,0.031839,0.00654515,-1.17549e-38
621.9306,0.0548958,-1.17549e-38,0.0613499,0.00408335,0.0367907,-1.17549e-38,0.0350397,-1.17549e-38,0.0203071,-1.17549e-38,0.0262936,0.00707741,-1.17549e-38
622.4127,0.0293114,-1.17549e-38,0.0554229,-1.17549e-38,0.025264,-1.17549e-38,0.0388404,-1.17549e-38,0.0198762,-1.17549e-38,0.0143576,0.00656837,-1.17549e-38
622.8948,-1.17549e-38,-1.17549e-38,0.0390396,-1.17549e-38,0.0146782,-1.17549e-38,0.0365534,-1.17549e-38,0.01206,-1.17549e-38,0.000102531,0.00400308,-1.17549e-38
623.377,-1.17549e-38,-1.17549e-38,0.015461,-1.17549e-38,0.00619339,-1.17549e-38,0.027397,-1.17549e-38,-1.17549e-38,0.00402844,-1.17549e-38,0.000214514,0.0124935
623.8591,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0133575,0.00648447,-1.17549e-38,0.0154769,-1.17549e-38,-1.17549e-38,0.0226279
624.3412,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0248011,-1.17549e-38,0.0182662,-1.17549e-38,-1.17549e-38,0.0237023
624.8233,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00102941,-1.17549e-38,0.00270843,-1.17549e-38,0.0384592,-1.17549e-38,0.012311,-1.17549e-38,-1.17549e-38,0.0163645
625.3054,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0322875,0.000898873,0.00337133,-1.17549e-38,0.0434182,-1.17549e-38,0.00417984,-1.17549e-38,-1.17549e-38,0.0052268
625.7875,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0598459,0.0116228,0.00154416,-1.17549e-38,0.0383756,0.0191,0.00202216,0.00771551,-1.17549e-38,-1.17549e-38
626.2697,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0728154,0.026654,-1.17549e-38,-1.17549e-38,0.0257062,0.0385767,0.00963692,0.0204139,-1.17549e-38,-1.17549e-38
626.7518,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0655546,0.0416092,-1.17549e-38,0.000738215,0.0106543,0.049535,0.023994,0.0322402,-1.17549e-38,-1.17549e-38
627.2339,0.000489509,0.00937328,-1.17549e-38,0.0407887,0.0503183,-1.17549e-38,0.00471842,-1.17549e-38,0.0490814,0.0375831,0.0404581,-1.17549e-38,-1.17549e-38
627.716,0.0261983,0.0223465,-1.17549e-38,0.00863472,0.0473655,-1.17549e-38,0.00731263,-1.17549e-38,0.0379946,0.0433747,0.0426201,-1.17549e-38,-1.17549e-38
628.1981,0.0471516,0.030314,0.00080124,-1.17549e-38,0.0310573,-1.17549e-38,0.00990006,-1.17549e-38,0.0193281,0.0388626,0.038066,-1.17549e-38,-1.17549e-38
628.6802,0.0601907,0.031221,0.0389687,-1.17549e-38,0.00517833,-1.17549e-38,0.0131647,-1.17549e-38,-1.17549e-38,0.0269534,0.0287313,0.00765601,-1.17549e-38
629.1624,0.063906,0.0249765,0.0732327,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0163588,-1.17549e-38,-1.17549e-38,0.0137918,0.0183762,0.0147591,0.00221088
629.6445,0.0594364,0.0133586,0.0904621,0.00457109,-1.17549e-38,-1.17549e-38,0.0178425,-1.17549e-38,-1.17549e-38,0.00535343,0.0104711,0.0171207,0.00853496
