Wavenumber (cm-1),Int deg-8 (arb),Int deg-6 (arb),Int deg-4 (arb),Int deg-2 (arb),Int deg0 (arb),Int deg2 (arb),Int deg4 (arb),Int deg6 (arb),Int deg8 (arb),Int deg10 (arb),Int deg12 (arb),Int deg14 (arb),Int deg16 (arb),Int deg18 (arb),Int deg20 (arb),Int deg22 (arb),Int deg24 (arb),Int deg26 (arb),Int deg28 (arb)
2915.3599,0.295774,0.302299,0.306238,0.332674,0.356241,0.331819,0.338408,0.31423,0.316952,0.334529,0.343719,0.371962,0.453591,0.466525,0.474616,0.485061,0.448095,0.358974,0.250501
2915.842,0.294729,0.302408,0.305926,0.333049,0.359299,0.333091,0.338633,0.314104,0.316891,0.329751,0.341709,0.368533,0.452552,0.459923,0.469091,0.478645,0.43943,0.353268,0.248089
2916.324,0.293096,0.301979,0.306045,0.334239,0.362299,0.334936,0.341079,0.315444,0.316972,0.325755,0.338972,0.365572,0.452196,0.453825,0.462374,0.471444,0.430136,0.347527,0.246555
2916.8062,0.291201,0.300495,0.305784,0.335992,0.36472,0.336921,0.345411,0.317479,0.316853,0.323496,0.336055,0.363301,0.451475,0.448948,0.455385,0.463818,0.420905,0.341179,0.2454
2917.2883,0.289665,0.297759,0.30438,0.337893,0.366127,0.338434,0.35053,0.319171,0.316191,0.323266,0.333619,0.361242,0.449453,0.445373,0.448995,0.456324,0.412267,0.333914,0.243862
2917.7705,0.289146,0.294117,0.301718,0.339536,0.366427,0.338952,0.355171,0.319749,0.315014,0.324641,0.332072,0.358521,0.44578,0.442549,0.443606,0.44952,0.404501,0.325959,0.241252
2918.2524,0.290131,0.290392,0.298539,0.340771,0.365999,0.338358,0.358407,0.319018,0.313846,0.326679,0.331354,0.3545,0.440874,0.439702,0.439073,0.443671,0.39772,0.318044,0.237291
2918.7346,0.292774,0.287568,0.296096,0.34184,0.365604,0.337067,0.359828,0.317336,0.313415,0.328279,0.33104,0.349277,0.435654,0.436376,0.434988,0.438546,0.391971,0.311079,0.232229
2919.2168,0.296742,0.2864,0.295436,0.343314,0.366078,0.335859,0.359482,0.31534,0.314097,0.328529,0.330666,0.343707,0.431001,0.432742,0.431068,0.433444,0.387223,0.305701,0.226637
2919.699,0.301154,0.287163,0.296751,0.3458,0.367914,0.335453,0.357767,0.313658,0.315514,0.32697,0.330048,0.338929,0.427314,0.42945,0.427372,0.427508,0.38322,0.30194,0.221062
2920.1809,0.304764,0.289593,0.299228,0.349557,0.370931,0.336088,0.355371,0.312704,0.316634,0.323693,0.329363,0.335721,0.424456,0.427147,0.424224,0.420207,0.379398,0.29921,0.215775
2920.6631,0.306434,0.292956,0.301547,0.354255,0.374228,0.337379,0.35318,0.312615,0.316332,0.31929,0.328952,0.334121,0.422073,0.425976,0.421905,0.411718,0.375032,0.296649,0.210805
2921.1453,0.305699,0.296215,0.302731,0.359004,0.376531,0.338559,0.35202,0.313258,0.314088,0.31466,0.329006,0.333521,0.419983,0.425427,0.420347,0.402972,0.369605,0.293631,0.206147
2921.6274,0.303054,0.298269,0.302824,0.362703,0.376805,0.338981,0.352307,0.314331,0.310354,0.310728,0.329385,0.333093,0.418306,0.42462,0.419033,0.395293,0.36318,0.29014,0.201918
2922.1094,0.299722,0.298305,0.302917,0.364488,0.374824,0.338554,0.353819,0.315514,0.306382,0.308145,0.329695,0.332199,0.417235,0.422806,0.417176,0.389774,0.356483,0.286761,0.198289
2922.5916,0.297015,0.296178,0.304452,0.364071,0.371379,0.337821,0.355832,0.316649,0.303642,0.30708,0.329555,0.330555,0.416689,0.419748,0.414071,0.386728,0.350574,0.284271,0.19525
2923.0737,0.295681,0.292609,0.308215,0.361756,0.367979,0.337604,0.357583,0.317805,0.303164,0.307157,0.32883,0.328156,0.416184,0.415757,0.409442,0.385519,0.346259,0.283067,0.192454
2923.5559,0.295675,0.289002,0.313652,0.358204,0.366196,0.338477,0.358773,0.319184,0.305126,0.307622,0.327647,0.325156,0.415044,0.41142,0.403599,0.384858,0.343609,0.282797,0.189331
2924.0378,0.296412,0.286863,0.318985,0.354119,0.366992,0.340415,0.359735,0.320883,0.308816,0.307678,0.32618,0.32187,0.412806,0.407283,0.397352,0.383397,0.341895,0.282436,0.185431
2924.52,0.297254,0.287094,0.322079,0.350099,0.370349,0.342884,0.361131,0.322695,0.312933,0.30686,0.324376,0.318836,0.409488,0.403702,0.391712,0.3803,0.339966,0.280791,0.18075
2925.0022,0.297821,0.28957,0.321583,0.346697,0.375339,0.345282,0.363397,0.324116,0.316076,0.305258,0.321859,0.316754,0.405532,0.400884,0.387519,0.375521,0.336859,0.277134,0.175764
2925.4844,0.297969,0.293263,0.317672,0.344567,0.380565,0.347372,0.366362,0.324581,0.317275,0.303441,0.318127,0.316205,0.401506,0.398959,0.385133,0.369701,0.33226,0.271597,0.171165
2925.9663,0.297571,0.296821,0.311971,0.344453,0.384741,0.349372,0.369326,0.323776,0.316381,0.302097,0.312932,0.317296,0.397827,0.397926,0.384317,0.363815,0.326592,0.265108,0.167471
2926.4485,0.296416,0.299218,0.306735,0.346937,0.38721,0.351642,0.371572,0.321823,0.31414,0.30161,0.306618,0.319486,0.394706,0.39747,0.384354,0.358759,0.320742,0.258875,0.164799
2926.9307,0.294356,0.30009,0.30377,0.35204,0.388212,0.354268,0.372917,0.319237,0.311858,0.301833,0.30015,0.321804,0.392258,0.396882,0.384346,0.355051,0.315629,0.253754,0.162908
2927.4128,0.29158,0.29963,0.303689,0.359005,0.388779,0.356925,0.373889,0.316716,0.310749,0.30223,0.294808,0.323355,0.390591,0.395272,0.383562,0.352707,0.311839,0.249819,0.161427
2927.8948,0.288708,0.29827,0.305858,0.366462,0.390276,0.35917,0.375376,0.314909,0.3113,0.302276,0.291673,0.323785,0.389706,0.392069,0.381661,0.351277,0.309458,0.246413,0.160065
2928.377,0.286554,0.296463,0.308973,0.372955,0.393729,0.36089,0.377992,0.314269,0.313005,0.301832,0.291169,0.323402,0.389305,0.3875,0.378691,0.350025,0.308102,0.242604,0.158677
2928.8591,0.285666,0.294696,0.311871,0.377535,0.399278,0.362488,0.381621,0.314975,0.314666,0.301205,0.29287,0.322889,0.38874,0.382635,0.374917,0.3482,0.307073,0.237803,0.157209
2929.3413,0.285999,0.293578,0.314089,0.38005,0.406037,0.364547,0.385462,0.316895,0.3151,0.30086,0.295664,0.322832,0.387287,0.378862,0.370625,0.345342,0.305583,0.232136,0.155602
2929.8232,0.286976,0.293761,0.315895,0.38099,0.412492,0.367225,0.388553,0.319574,0.313799,0.301008,0.29817,0.323372,0.384643,0.377043,0.366074,0.3415,0.302999,0.22638,0.153752
2930.3054,0.28793,0.295587,0.317843,0.381038,0.4172,0.369896,0.390387,0.32231,0.311135,0.301417,0.29927,0.324153,0.381278,0.376949,0.361593,0.337229,0.299036,0.221498,0.15153
2930.7876,0.288598,0.298711,0.320213,0.380668,0.419401,0.371454,0.391184,0.324355,0.308027,0.30157,0.298537,0.324502,0.378325,0.377369,0.357677,0.333324,0.293832,0.218105,0.148832
2931.2698,0.289291,0.30206,0.322719,0.380053,0.419214,0.371106,0.391674,0.325202,0.30534,0.30106,0.296405,0.323688,0.376963,0.37689,0.354902,0.330374,0.287876,0.216198,0.145661
2931.7517,0.290599,0.304305,0.324664,0.379264,0.417409,0.369081,0.392587,0.324806,0.303464,0.299879,0.293997,0.321169,0.377669,0.374794,0.353633,0.328378,0.281801,0.215285,0.142194
2932.2339,0.292829,0.304619,0.325413,0.378518,0.415,0.366669,0.394233,0.32361,0.302312,0.298383,0.292642,0.316778,0.379828,0.371462,0.353739,0.326664,0.276188,0.214779,0.138796
2932.7161,0.295585,0.303218,0.324842,0.378241,0.412943,0.365492,0.396461,0.322347,0.301663,0.296983,0.293275,0.310892,0.382002,0.368019,0.354555,0.324241,0.271442,0.214341,0.135907
2933.1982,0.29786,0.301252,0.323444,0.378869,0.412013,0.36654,0.398947,0.321712,0.301518,0.295832,0.295996,0.304477,0.382716,0.365521,0.355202,0.320421,0.267806,0.213945,0.133806
2933.6802,0.298595,0.300081,0.322052,0.380579,0.412767,0.369675,0.401527,0.32207,0.302191,0.294778,0.30001,0.298901,0.381272,0.364302,0.355058,0.315359,0.26541,0.21367,0.132377
2934.1624,0.297385,0.300396,0.321376,0.383164,0.415445,0.37393,0.404308,0.32333,0.304092,0.29362,0.30399,0.295482,0.378093,0.363952,0.354036,0.310135,0.264293,0.213444,0.131088
2934.6445,0.29482,0.301799,0.321713,0.386178,0.419842,0.378297,0.407504,0.325039,0.307395,0.292417,0.306654,0.294932,0.37442,0.363853,0.352463,0.306235,0.264338,0.21297,0.129272
2935.1267,0.292222,0.303128,0.322964,0.389208,0.425296,0.382322,0.411183,0.32663,0.311841,0.291557,0.307264,0.296998,0.371605,0.363765,0.350693,0.304699,0.265198,0.211911,0.126581
2935.6086,0.290915,0.303286,0.324895,0.392091,0.43094,0.386068,0.415153,0.327717,0.316755,0.291488,0.305833,0.300521,0.370438,0.363945,0.348807,0.30544,0.26628,0.210163,0.123291
2936.0908,0.291506,0.301999,0.32734,0.394894,0.436082,0.3896,0.419061,0.328269,0.321257,0.292333,0.303002,0.303942,0.370852,0.364708,0.346667,0.307211,0.266872,0.207993,0.120208
2936.573,0.293612,0.300016,0.330191,0.397731,0.440495,0.392558,0.422597,0.328589,0.324529,0.293707,0.299735,0.305991,0.372057,0.365845,0.344276,0.308307,0.266345,0.205926,0.118178
2937.0552,0.296181,0.298659,0.333215,0.400572,0.44437,0.394289,0.425618,0.329061,0.326051,0.294938,0.296963,0.306207,0.37295,0.366455,0.342064,0.307586,0.264376,0.204445,0.117545
2937.5371,0.298128,0.299082,0.335951,0.403222,0.448005,0.394457,0.42813,0.329833,0.325776,0.295559,0.295286,0.305069,0.37256,0.365408,0.340809,0.305187,0.261063,0.203725,0.117925
2938.0193,0.298881,0.301695,0.337855,0.405455,0.451488,0.393567,0.430186,0.330633,0.324165,0.295679,0.294766,0.303675,0.370386,0.362158,0.341147,0.302439,0.256914,0.203541,0.118473
2938.5015,0.298522,0.306051,0.338628,0.407199,0.454626,0.392872,0.431831,0.330898,0.322035,0.295934,0.29489,0.303174,0.366564,0.357266,0.343047,0.300997,0.252686,0.203388,0.118413
2938.9836,0.297558,0.311127,0.338457,0.408584,0.457151,0.393636,0.433136,0.330158,0.320223,0.297006,0.294769,0.304206,0.361846,0.352217,0.345643,0.301734,0.249134,0.202692,0.117462
2939.4656,0.296559,0.315753,0.33792,0.409834,0.458961,0.396296,0.434282,0.328452,0.319212,0.299053,0.293572,0.306599,0.357345,0.3486,0.347588,0.304088,0.246748,0.201006,0.115855
2939.9478,0.295928,0.318961,0.3376,0.411086,0.460191,0.400175,0.435568,0.326458,0.318969,0.301452,0.291017,0.309446,0.354116,0.347212,0.347704,0.306276,0.245582,0.198123,0.114023
2940.4299,0.295873,0.320188,0.337692,0.412321,0.461044,0.403984,0.437325,0.325241,0.319112,0.303071,0.287619,0.311531,0.352692,0.347677,0.345507,0.306242,0.245257,0.194136,0.112221
2940.9121,0.296474,0.319391,0.337937,0.413471,0.461605,0.406736,0.439756,0.325747,0.319298,0.30289,0.284498,0.311913,0.352826,0.348806,0.341319,0.302794,0.245167,0.189453,0.11039
2941.394,0.297704,0.317068,0.337936,0.414655,0.461831,0.408393,0.442815,0.328356,0.319556,0.300586,0.282803,0.310389,0.353598,0.349403,0.335981,0.296264,0.244769,0.184763,0.108305
2941.8762,0.299397,0.314156,0.337591,0.416314,0.461758,0.409812,0.446209,0.33276,0.320279,0.296745,0.283095,0.307623,0.353874,0.348927,0.330424,0.288386,0.243828,0.180884,0.10586
2942.3584,0.301237,0.311731,0.337299,0.419115,0.461726,0.41207,0.449521,0.338171,0.321881,0.292608,0.285103,0.30484,0.352896,0.347614,0.325375,0.281485,0.242452,0.178494,0.103249
2942.8406,0.302858,0.310603,0.337715,0.423594,0.462393,0.415691,0.45243,0.343681,0.324392,0.289547,0.287988,0.303265,0.350673,0.346059,0.321294,0.277441,0.240922,0.177831,0.100933
2943.3225,0.304042,0.311021,0.339274,0.429735,0.464474,0.420297,0.454914,0.348536,0.327309,0.288553,0.290907,0.303563,0.347968,0.344665,0.318453,0.276944,0.239432,0.178515,0.0994412
2943.8047,0.304845,0.312691,0.341845,0.436783,0.468386,0.424863,0.457329,0.352234,0.329843,0.289936,0.293438,0.305576,0.345886,0.34339,0.316993,0.279334,0.237917,0.17963,0.0991268
2944.2869,0.305555,0.315084,0.344803,0.443441,0.474046,0.428325,0.460284,0.354516,0.331363,0.293287,0.295599,0.308429,0.345282,0.341939,0.31688,0.283029,0.236094,0.180071,0.0999915
2944.769,0.306473,0.317794,0.347434,0.448414,0.480933,0.430141,0.464336,0.35538,0.331727,0.297653,0.297504,0.310945,0.346303,0.340176,0.317808,0.286245,0.23368,0.178997,0.101641
2945.251,0.307675,0.32067,0.34939,0.451013,0.488322,0.430501,0.46964,0.355155,0.331291,0.301848,0.299012,0.312121,0.348285,0.338347,0.319179,0.287687,0.230626,0.176194,0.103399
2945.7332,0.308937,0.323644,0.350842,0.451499,0.495497,0.43016,0.475778,0.354519,0.330656,0.304828,0.299673,0.311483,0.35007,0.336911,0.320264,0.28692,0.227227,0.172159,0.104568
2946.2153,0.309886,0.326467,0.352286,0.450972,0.501863,0.430045,0.481892,0.35433,0.330353,0.306017,0.299001,0.309188,0.350595,0.336096,0.320497,0.284359,0.224009,0.167893,0.104754
2946.6975,0.310269,0.328683,0.354191,0.450847,0.506988,0.430843,0.487082,0.355244,0.330663,0.305464,0.296858,0.305878,0.349453,0.335574,0.319749,0.280941,0.221481,0.164478,0.104073
2947.1794,0.310148,0.329946,0.35675,0.45221,0.510694,0.432776,0.490831,0.357326,0.331604,0.303734,0.29363,0.302388,0.347129,0.334562,0.318382,0.277682,0.219899,0.162659,0.103066
2947.6616,0.309876,0.330452,0.359883,0.455372,0.513185,0.435611,0.493197,0.359913,0.333015,0.3016,0.2901,0.299464,0.344717,0.332361,0.317009,0.275302,0.219176,0.16258,0.10232
2948.1438,0.309864,0.331063,0.363387,0.459816,0.515085,0.438899,0.494688,0.361912,0.334641,0.299715,0.287126,0.297626,0.34328,0.328971,0.316065,0.274056,0.218974,0.163783,0.102024
2948.626,0.310319,0.332896,0.367074,0.464528,0.517249,0.442287,0.495939,0.362429,0.336224,0.298454,0.285347,0.297189,0.343202,0.325346,0.315478,0.273767,0.218895,0.165417,0.101782
2949.1079,0.311137,0.336564,0.370794,0.468487,0.520353,0.44572,0.497453,0.361355,0.3376,0.297956,0.285029,0.298347,0.34396,0.323038,0.314678,0.274001,0.218643,0.166565,0.100865
2949.5901,0.312038,0.341609,0.374381,0.471093,0.524498,0.449402,0.499528,0.359542,0.338783,0.298253,0.286051,0.301186,0.344478,0.3234,0.312979,0.274265,0.218078,0.166545,0.0987585
2950.0723,0.312823,0.346587,0.377653,0.472369,0.5291,0.453541,0.50233,0.358387,0.339952,0.299323,0.287972,0.305555,0.343844,0.3268,0.310114,0.274163,0.217163,0.165085,0.0955878
2950.5544,0.313572,0.349835,0.380503,0.472908,0.533204,0.458073,0.505944,0.359059,0.341313,0.301022,0.290165,0.310899,0.341885,0.332316,0.306563,0.273478,0.215909,0.16234,0.0921062
2951.0364,0.31461,0.35043,0.383,0.47364,0.536064,0.462592,0.510306,0.361837,0.342912,0.303005,0.292044,0.316238,0.339215,0.33809,0.30345,0.272186,0.21438,0.158804,0.0892267
2951.5186,0.316281,0.34873,0.385374,0.475506,0.537632,0.466576,0.515092,0.366022,0.34453,0.304786,0.293327,0.320424,0.336725,0.342152,0.302019,0.270441,0.212741,0.155154,0.0874594
2952.0007,0.318666,0.346135,0.387848,0.47915,0.538635,0.469768,0.519729,0.370475,0.345783,0.305952,0.2942,0.322579,0.334917,0.343251,0.30301,0.268512,0.211271,0.152083,0.0866785
2952.4829,0.321492,0.344281,0.390419,0.484703,0.5402,0.472427,0.523612,0.374408,0.346368,0.306394,0.295199,0.322493,0.33362,0.341279,0.306253,0.266686,0.210258,0.150142,0.0863661
2952.9648,0.324277,0.344211,0.392786,0.491723,0.543243,0.475218,0.526427,0.377848,0.346291,0.306352,0.296815,0.320695,0.332285,0.33713,0.310672,0.265126,0.20983,0.149593,0.0860931
2953.447,0.326624,0.346017,0.394542,0.49935,0.547995,0.478794,0.528345,0.381435,0.345894,0.306229,0.299044,0.318165,0.330601,0.332155,0.31467,0.263752,0.209827,0.150311,0.0858301
2953.9292,0.328452,0.349064,0.395539,0.506635,0.553924,0.483317,0.529942,0.3857,0.345683,0.306315,0.301218,0.315865,0.3289,0.327575,0.316705,0.262236,0.209846,0.151779,0.0858651
2954.4114,0.329993,0.352497,0.396185,0.512933,0.560036,0.488292,0.531894,0.390412,0.346072,0.306652,0.302278,0.314356,0.327978,0.324121,0.315845,0.260157,0.209458,0.153229,0.0864567
2954.8933,0.331599,0.355661,0.397397,0.518153,0.565382,0.492841,0.534653,0.394516,0.34722,0.307139,0.301359,0.313692,0.328456,0.322001,0.312132,0.257291,0.208435,0.153909,0.0875515
2955.3755,0.333498,0.358229,0.400139,0.522725,0.569482,0.496296,0.538318,0.396786,0.349043,0.307774,0.29833,0.313573,0.330188,0.321063,0.306598,0.253856,0.20683,0.153379,0.0887872
2955.8577,0.3357,0.360096,0.404789,0.527249,0.572487,0.49871,0.542739,0.396734,0.351326,0.308808,0.293929,0.313624,0.332246,0.32098,0.300876,0.250521,0.204867,0.151705,0.0897216
2956.3398,0.338095,0.361271,0.410702,0.532038,0.57502,0.500906,0.547724,0.395108,0.353817,0.310655,0.289444,0.313631,0.333512,0.321327,0.296539,0.248112,0.202743,0.149451,0.0900407
2956.8218,0.340646,0.361875,0.416331,0.536821,0.577834,0.503982,0.55313,0.39359,0.356255,0.313609,0.286175,0.313669,0.33345,0.32159,0.294443,0.247167,0.200548,0.147455,0.0895784
2957.304,0.343472,0.362215,0.41993,0.540846,0.581448,0.508528,0.558812,0.393859,0.358385,0.317566,0.284979,0.314081,0.33245,0.321219,0.294438,0.247622,0.198331,0.146473,0.0882181
2957.7861,0.346735,0.362795,0.420476,0.543353,0.58597,0.51408,0.564483,0.396669,0.36004,0.321953,0.286106,0.315317,0.331472,0.319809,0.295629,0.248873,0.19624,0.146834,0.0858756
2958.2683,0.350391,0.364147,0.418298,0.544147,0.591162,0.51924,0.569699,0.40153,0.361284,0.325909,0.289277,0.317674,0.331274,0.317331,0.297,0.250185,0.194525,0.148253,0.0826576
2958.7502,0.354015,0.366552,0.414991,0.5439,0.596682,0.522474,0.574024,0.407164,0.362503,0.328612,0.293844,0.321052,0.331833,0.314259,0.298004,0.251168,0.193377,0.149897,0.0790453
2959.2324,0.356884,0.369795,0.412635,0.54395,0.602319,0.523145,0.5773,0.412373,0.364286,0.329574,0.298955,0.324854,0.332405,0.31142,0.298704,0.251949,0.192726,0.15073,0.075844
2959.7146,0.358298,0.373151,0.412747,0.545686,0.608051,0.522098,0.579806,0.416715,0.367128,0.328796,0.30373,0.328171,0.332142,0.309593,0.29945,0.252917,0.192209,0.149977,0.0738072
2960.1968,0.357993,0.375661,0.415584,0.549845,0.613887,0.521351,0.582139,0.420572,0.371099,0.326763,0.307476,0.330168,0.330755,0.309081,0.300409,0.25423,0.191391,0.147497,0.0731548
2960.6787,0.356338,0.37661,0.420179,0.55613,0.619651,0.523001,0.58486,0.424665,0.375761,0.324301,0.309899,0.330462,0.32871,0.309535,0.301367,0.255503,0.190076,0.143829,0.0733724
2961.1609,0.354215,0.37599,0.425051,0.563341,0.624907,0.52801,0.588119,0.429403,0.380398,0.322332,0.311183,0.32928,0.326815,0.310199,0.301961,0.255954,0.188468,0.139869,0.0735169
2961.6431,0.352619,0.37466,0.429092,0.569928,0.629148,0.535638,0.591534,0.434531,0.384441,0.321581,0.311846,0.327313,0.32561,0.310436,0.302089,0.254952,0.187007,0.136361,0.0728665
2962.1252,0.352221,0.374061,0.432076,0.57466,0.632125,0.543899,0.594455,0.439249,0.387783,0.322322,0.312419,0.32541,0.325031,0.310191,0.302094,0.252565,0.186024,0.133557,0.0714572
2962.6072,0.35314,0.375572,0.434524,0.577071,0.634079,0.550743,0.596468,0.44268,0.390747,0.324266,0.313161,0.324323,0.324618,0.310062,0.302505,0.24968,0.185511,0.131265,0.0701014
2963.0894,0.355007,0.379799,0.437105,0.577531,0.635672,0.555201,0.597794,0.444338,0.393744,0.326705,0.313987,0.324603,0.324036,0.310895,0.303514,0.24755,0.185197,0.129256,0.0698605
2963.5715,0.35724,0.386222,0.440046,0.576989,0.637654,0.557778,0.59931,0.444343,0.396883,0.328855,0.314628,0.326555,0.323437,0.313163,0.304645,0.24704,0.184865,0.127669,0.0713475
2964.0537,0.359341,0.393391,0.442962,0.576582,0.640497,0.559936,0.60212,0.443292,0.399817,0.330236,0.314861,0.330152,0.323368,0.316542,0.304923,0.248061,0.184618,0.127036,0.0743422
2964.5356,0.361084,0.399593,0.445172,0.577276,0.644207,0.563072,0.60692,0.441931,0.401947,0.330876,0.314629,0.334901,0.3243,0.319981,0.303476,0.249576,0.184821,0.127861,0.0779557
2965.0178,0.362538,0.403596,0.446217,0.579637,0.64841,0.567681,0.613557,0.44085,0.402814,0.331208,0.314014,0.339836,0.326181,0.322198,0.300144,0.250183,0.185751,0.130071,0.0811801
2965.5,0.363981,0.405059,0.446202,0.583721,0.652566,0.573181,0.621037,0.440347,0.402429,0.331723,0.313138,0.343799,0.328368,0.322301,0.295671,0.248935,0.187223,0.132808,0.0834208
2965.9822,0.365749,0.404443,0.44575,0.589086,0.656163,0.578394,0.627987,0.440483,0.401329,0.332632,0.31215,0.345929,0.33,0.320145,0.291333,0.245909,0.188548,0.134822,0.0846725
2966.4641,0.368093,0.402594,0.445671,0.594915,0.658813,0.582288,0.633307,0.441231,0.400354,0.333768,0.311263,0.346062,0.330536,0.316264,0.288266,0.242182,0.188894,0.135238,0.0852908
2966.9463,0.371067,0.400343,0.4466,0.60025,0.660341,0.584506,0.636653,0.442583,0.40031,0.334804,0.310759,0.344739,0.330072,0.311505,0.286932,0.239263,0.187822,0.134147,0.0855854
2967.4285,0.374507,0.39837,0.44882,0.604311,0.6609,0.58542,0.638512,0.444556,0.401669,0.335637,0.310851,0.342799,0.329235,0.306659,0.287035,0.238276,0.185594,0.132559,0.0855367
2967.9106,0.378098,0.397281,0.452289,0.606787,0.661048,0.585793,0.639881,0.447119,0.404426,0.336618,0.31149,0.340887,0.328765,0.302312,0.287873,0.23937,0.18304,0.131733,0.0847983
2968.3926,0.381495,0.397659,0.456737,0.607991,0.661639,0.586312,0.641727,0.450139,0.408133,0.338419,0.312298,0.339248,0.329065,0.298918,0.288823,0.241635,0.181074,0.132325,0.08294
2968.8748,0.384414,0.399913,0.461744,0.608753,0.663454,0.58727,0.644519,0.453422,0.41207,0.341545,0.312781,0.337942,0.330008,0.296945,0.28963,0.243575,0.180189,0.133953,0.0797556
2969.3569,0.386634,0.403994,0.466781,0.610092,0.666754,0.588569,0.648038,0.456836,0.415504,0.345825,0.312705,0.337208,0.331082,0.296863,0.290354,0.243867,0.180258,0.135452,0.0754642
2969.8391,0.387942,0.409248,0.471302,0.612774,0.671088,0.589977,0.651549,0.460413,0.417947,0.350245,0.31234,0.337573,0.331752,0.298933,0.291086,0.242025,0.180725,0.135605,0.0707232
2970.3213,0.388156,0.414612,0.474902,0.616961,0.675548,0.591469,0.654254,0.464334,0.419323,0.353332,0.312334,0.339517,0.331811,0.3029,0.291711,0.238614,0.180988,0.133854,0.066464
2970.8032,0.38725,0.419111,0.477474,0.622145,0.67936,0.593393,0.655771,0.468764,0.419966,0.353935,0.313257,0.342959,0.331495,0.307836,0.291939,0.234932,0.180728,0.130563,0.0636177
