Wavenumber (cm-1),Int deg-20 (arb),Int deg-18 (arb),Int deg-16 (arb),Int deg-14 (arb),Int deg-12 (arb),Int deg-10 (arb),Int deg-8 (arb),Int deg-6 (arb),Int deg-4 (arb),Int deg-2 (arb),Int deg0 (arb)
576.1295,-1.17549e-38,0.0677391,0.037738,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.010922,0.00440029,0.0283859,-1.17549e-38,0.0620014
576.6116,-1.17549e-38,0.0684697,0.0382861,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.013224,0.00486681,0.0654257,-1.17549e-38,0.0472164
577.0938,0.000455393,0.061207,0.0317444,-1.17549e-38,-1.17549e-38,0.0027072,0.0119253,0.0162907,0.0961183,-1.17549e-38,0.0189134
577.5759,0.00925818,0.0453587,0.0220292,-1.17549e-38,-1.17549e-38,0.0184341,0.00794933,0.0360818,0.108939,-1.17549e-38,-1.17549e-38
578.058,0.00931742,0.0214862,0.0149396,0.0106575,-1.17549e-38,0.0381033,0.00172439,0.0577043,0.0987674,-1.17549e-38,-1.17549e-38
578.5401,0.00285574,-1.17549e-38,0.0137795,0.0198921,0.000766833,0.0560848,-1.17549e-38,0.0737159,0.0700387,-1.17549e-38,-1.17549e-38
579.0222,-1.17549e-38,-1.17549e-38,0.016897,0.0292828,0.0123378,0.0658028,-1.17549e-38,0.0789237,0.0353503,-1.17549e-38,-1.17549e-38
579.5043,-1.17549e-38,-1.17549e-38,0.0186989,0.0407946,0.00811473,0.0625211,-1.17549e-38,0.0724765,0.010039,-1.17549e-38,-1.17549e-38
579.9865,-1.17549e-38,-1.17549e-38,0.0136199,0.0521682,-1.17549e-38,0.0460879,-1.17549e-38,0.0580703,0.00476641,-1.17549e-38,-1.17549e-38
580.4686,-1.17549e-38,-1.17549e-38,0.000589812,0.0596551,-1.17549e-38,0.0219306,-1.17549e-38,0.0418579,0.0197489,-1.17549e-38,-1.17549e-38
580.9507,0.00732272,-1.17549e-38,-1.17549e-38,0.0613289,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0288363,0.044511,-1.17549e-38,0.00948426
581.4328,0.0176084,-1.17549e-38,-1.17549e-38,0.0581997,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0199061,0.0639368,-1.17549e-38,0.0099333
581.9149,0.0214419,0.0132867,-1.17549e-38,0.052577,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0117079,0.0666462,-1.17549e-38,0.00240811
582.397,0.0185053,0.0199196,-1.17549e-38,0.0456663,0.00650786,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0502042,-1.17549e-38,-1.17549e-38
582.8792,0.0131259,0.0150111,-1.17549e-38,0.0366688,0.00576643,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0207917,0.0136299,-1.17549e-38
583.3613,0.0112399,0.00415601,0.00989625,0.0238991,-1.17549e-38,0.00599918,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0296566,-1.17549e-38
583.8434,0.0161738,-1.17549e-38,0.00962782,0.00672786,-1.17549e-38,0.00809686,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0360861,-1.17549e-38
584.3255,0.0261801,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00708506,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0311911,-1.17549e-38
584.8076,0.0357034,0.00390214,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00587999,0.0153495,-1.17549e-38,-1.17549e-38,0.0177619,-1.17549e-38
585.2897,0.0396598,0.0211581,-1.17549e-38,-1.17549e-38,0.00624231,0.00591496,0.0296676,-1.17549e-38,-1.17549e-38,0.00138711,-1.17549e-38
585.7719,0.0373528,0.0400416,-1.17549e-38,-1.17549e-38,0.0185905,0.00608811,0.0333419,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
586.254,0.0327592,0.0543226,-1.17549e-38,-1.17549e-38,0.0258035,0.00413261,0.026164,0.0188877,-1.17549e-38,-1.17549e-38,-1.17549e-38
586.7361,0.0310418,0.0603075,-1.17549e-38,-1.17549e-38,0.0256917,-1.17549e-38,0.0147166,0.0379621,-1.17549e-38,-1.17549e-38,-1.17549e-38
587.2182,0.0342145,0.0579529,-1.17549e-38,-1.17549e-38,0.0196986,-1.17549e-38,0.00890401,0.0430993,0.0046427,-1.17549e-38,-1.17549e-38
587.7003,0.0393365,0.050123,0.00963309,-1.17549e-38,0.0117048,-1.17549e-38,0.0160959,0.0371099,0.0252117,-1.17549e-38,-1.17549e-38
588.1824,0.040604,0.0405672,0.0185087,0.0085714,0.00605295,-1.17549e-38,0.036503,0.0260508,0.0473086,0.0116322,0.00586599
588.6646,0.0337953,0.031741,0.0234428,0.0350953,0.00564802,-1.17549e-38,0.0629106,0.0151834,0.0648764,0.0195879,0.0330964
589.1467,0.0196838,0.0237488,0.0227519,0.0528248,0.0107861,-1.17549e-38,0.0850389,0.00614297,0.0711798,0.0206754,0.0575326
589.6288,0.00392539,0.0150541,0.014918,0.0557851,0.0190454,-1.17549e-38,0.0953452,-1.17549e-38,0.0623259,0.0138977,0.0771224
590.1109,-1.17549e-38,0.0044368,0.000196583,0.0428301,0.0261368,-1.17549e-38,0.0922846,-1.17549e-38,0.0397143,0.0013907,0.0909841
590.593,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0185632,0.0273877,-1.17549e-38,0.0795254,-1.17549e-38,0.0100704,-1.17549e-38,0.0988784
591.0751,0.00663227,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0195732,-1.17549e-38,0.0625254,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.100679
591.5573,0.0260032,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00266827,-1.17549e-38,0.045036,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0960284
592.0394,0.0459462,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00913407,0.0276147,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0843182
592.5215,0.059762,0.0176384,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0297578,0.0086962,-1.17549e-38,-1.17549e-38,0.00839312,0.0650736
593.0036,0.0628789,0.048036,0.00297626,-1.17549e-38,-1.17549e-38,0.0398554,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0203145,0.0386451
593.4857,0.0538029,0.0796847,0.0274618,-1.17549e-38,-1.17549e-38,0.0386607,-1.17549e-38,0.00798495,-1.17549e-38,0.0249188,0.00689126
593.9678,0.0343727,0.106626,0.0486314,0.0160947,-1.17549e-38,0.030965,-1.17549e-38,0.0246598,-1.17549e-38,0.0224575,-1.17549e-38
594.45,0.0096899,0.124691,0.0636869,0.0336039,-1.17549e-38,0.0238063,-1.17549e-38,0.0387445,-1.17549e-38,0.0167385,-1.17549e-38
594.9321,-1.17549e-38,0.131736,0.0716593,0.0472817,0.00527867,0.0222454,-1.17549e-38,0.0513482,-1.17549e-38,0.0120414,-1.17549e-38
595.4142,-1.17549e-38,0.12716,0.0732134,0.0545951,0.0175167,0.026601,-1.17549e-38,0.0621436,-1.17549e-38,0.0101453,-1.17549e-38
595.8963,-1.17549e-38,0.111307,0.0702376,0.0540211,0.0177637,0.0326983,-1.17549e-38,0.0683672,-1.17549e-38,0.00950054,-1.17549e-38
596.3784,-1.17549e-38,0.0852182,0.0648891,0.0464385,0.00824813,0.0349376,-1.17549e-38,0.0662342,-1.17549e-38,0.00705617,-1.17549e-38
596.8605,0.0170137,0.0508208,0.0582364,0.0353784,-1.17549e-38,0.030091,-1.17549e-38,0.0537091,0.00582764,0.00115435,-1.17549e-38
597.3427,0.0395105,0.0112916,0.0493793,0.0254969,-1.17549e-38,0.0192657,-1.17549e-38,0.0324613,0.0118282,-1.17549e-38,-1.17549e-38
597.8248,0.0526335,-1.17549e-38,0.0360029,0.0201266,-1.17549e-38,0.00691654,0.00591249,0.00757173,0.0110164,-1.17549e-38,-1.17549e-38
598.3069,0.0521483,-1.17549e-38,0.0164072,0.0195736,-1.17549e-38,-1.17549e-38,0.00929206,-1.17549e-38,0.00610988,-1.17549e-38,-1.17549e-38
598.789,0.0385497,-1.17549e-38,-1.17549e-38,0.0213296,0.006755,-1.17549e-38,0.00904451,-1.17549e-38,0.00139102,-1.17549e-38,0.00652496
599.2711,0.0161382,-1.17549e-38,-1.17549e-38,0.021995,0.0159135,-1.17549e-38,0.0110358,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0350173
599.7532,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0195152,0.0215969,0.00138532,0.0199931,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0647624
600.2354,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.014156,0.0250598,0.0067482,0.0368997,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0891409
600.7175,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00765092,0.0286755,0.0122209,0.0579392,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.102034
601.1996,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00146122,0.0335529,0.0180276,0.0757008,0.0028621,-1.17549e-38,-1.17549e-38,0.100855
601.6817,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0387988,0.0234506,0.0822411,0.0105572,-1.17549e-38,-1.17549e-38,0.0873928
602.1638,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0426917,0.0259888,0.0726481,0.0133091,-1.17549e-38,-1.17549e-38,0.0662272
602.6459,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0442276,0.0224387,0.0475832,0.0117028,-1.17549e-38,-1.17549e-38,0.042326
603.1281,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0434284,0.0112788,0.0136743,0.00790351,-1.17549e-38,0.00315151,0.0194864
603.6102,0.00884001,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0403001,-1.17549e-38,-1.17549e-38,0.00454202,-1.17549e-38,0.00387715,9.14803e-05
604.0923,0.0222048,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0338756,-1.17549e-38,-1.17549e-38,0.00315421,0.00643819,-1.17549e-38,-1.17549e-38
604.5744,0.0361155,0.00426836,-1.17549e-38,-1.17549e-38,0.0228947,-1.17549e-38,-1.17549e-38,0.0031617,0.00194481,-1.17549e-38,-1.17549e-38
605.0565,0.049639,0.00853347,-1.17549e-38,0.00371656,0.00802201,-1.17549e-38,-1.17549e-38,0.00226353,-1.17549e-38,-1.17549e-38,-1.17549e-38
605.5386,0.0598838,0.00461305,-1.17549e-38,0.0133659,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
606.0208,0.0631084,-1.17549e-38,-1.17549e-38,0.0231664,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
606.5029,0.0569714,-1.17549e-38,-1.17549e-38,0.0342928,-1.17549e-38,0.00159373,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
606.985,0.0425683,-1.17549e-38,0.00114511,0.0467589,0.0101141,0.013191,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
607.4671,0.0248125,-1.17549e-38,0.0123757,0.0581824,0.0331312,0.0208279,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00407445,0.00562516
607.9492,0.0105822,-1.17549e-38,0.0192389,0.0649379,0.0496585,0.0248561,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.006245,0.0238934
608.4313,0.00541359,-1.17549e-38,0.0219757,0.0650133,0.050818,0.0260573,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00654551,0.0393341
608.9135,0.0105358,-1.17549e-38,0.0207599,0.0599634,0.035544,0.0249144,-1.17549e-38,0.00305248,-1.17549e-38,0.00648498,0.0451733
609.3956,0.0220255,0.00131872,0.0152617,0.0537584,0.0111713,0.0216526,-1.17549e-38,0.00652269,-1.17549e-38,0.00779041,0.0373944
609.8777,0.0327152,-1.17549e-38,0.00539306,0.0490719,-1.17549e-38,0.0166718,-1.17549e-38,0.00371621,-1.17549e-38,0.0114326,0.0174917
610.3598,0.0358824,-1.17549e-38,-1.17549e-38,0.0442795,-1.17549e-38,0.0108086,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0171024,-1.17549e-38
610.8419,0.0286769,-1.17549e-38,-1.17549e-38,0.0344176,-1.17549e-38,0.00520392,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0233696,-1.17549e-38
611.324,0.0133798,-1.17549e-38,-1.17549e-38,0.0161553,-1.17549e-38,0.000948146,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0283494,-1.17549e-38
611.8062,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00274559,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00737772,0.0304783,-1.17549e-38
612.2883,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0114459,-1.17549e-38,-1.17549e-38,0.00688796,0.0215078,0.0290502,-1.17549e-38
612.7704,-1.17549e-38,-1.17549e-38,0.0178064,-1.17549e-38,0.0157897,0.000968548,-1.17549e-38,0.0136601,0.0398759,0.024383,-1.17549e-38
613.2525,-1.17549e-38,-1.17549e-38,0.0393445,-1.17549e-38,0.0185773,0.00405867,0.00517721,0.0161865,0.0599909,0.0176592,0.00199181
613.7346,-1.17549e-38,0.00682185,0.0562928,0.03011,0.0232087,0.00689009,0.0195601,0.0141937,0.0765319,0.0105281,0.0233304
614.2167,-1.17549e-38,0.0181672,0.0666565,0.0581645,0.0308028,0.00828964,0.0297464,0.00977791,0.0840367,0.00454989,0.0366872
614.6989,-1.17549e-38,0.0250382,0.070563,0.0636903,0.0393419,0.00773754,0.0327208,0.00599532,0.0799021,0.000648961,0.0368941
615.181,-1.17549e-38,0.0284462,0.0683299,0.0416863,0.0452052,0.00559477,0.0299019,0.00528013,0.0658602,-1.17549e-38,0.0239159
615.6631,-1.17549e-38,0.0281264,0.0593619,0.00255267,0.0458118,0.0027791,0.0259798,0.00850256,0.0472567,-1.17549e-38,0.00394176
616.1452,-1.17549e-38,0.0224294,0.0430812,-1.17549e-38,0.041545,8.68159e-05,0.0257381,0.0147694,0.0307514,-1.17549e-38,-1.17549e-38
616.6273,-1.17549e-38,0.0103407,0.0211731,-1.17549e-38,0.0357003,-1.17549e-38,0.031,0.0216863,0.0214539,-1.17549e-38,-1.17549e-38
617.1094,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0321996,-1.17549e-38,0.0396266,0.0260403,0.0204481,-1.17549e-38,-1.17549e-38
617.5916,0.00121934,-1.17549e-38,-1.17549e-38,0.0113969,0.0322669,-1.17549e-38,0.0473779,0.0250945,0.0240387,-1.17549e-38,-1.17549e-38
618.0737,0.000124783,-1.17549e-38,-1.17549e-38,0.0510505,0.0328172,-1.17549e-38,0.0513129,0.0181286,0.025937,-1.17549e-38,0.00449114
618.5558,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0730047,0.0285656,-1.17549e-38,0.0515941,0.00707276,0.0214052,0.000898419,0.0052558
619.0379,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0715761,0.016228,-1.17549e-38,0.0500291,-1.17549e-38,0.0101639,0.00598017,0.00198119
619.52,-1.17549e-38,0.00559713,-1.17549e-38,0.0532327,-1.17549e-38,-1.17549e-38,0.0472247,-1.17549e-38,-1.17549e-38,0.0115201,0.000620741
620.0021,-1.17549e-38,0.0189695,-1.17549e-38,0.0297007,-1.17549e-38,0.00680285,0.0412826,-1.17549e-38,-1.17549e-38,0.0155868,0.00452247
620.4843,-1.17549e-38,0.0280029,-1.17549e-38,0.0109797,-1.17549e-38,0.0149926,0.0291285,-1.17549e-38,-1.17549e-38,0.0161031,0.0117966
620.9664,-1.17549e-38,0.0337087,-1.17549e-38,0.00151922,-1.17549e-38,0.0210891,0.0095001,-1.17549e-38,-1.17549e-38,0.0116977,0.0168771
621.4485,-1.17549e-38,0.0381775,-1.17549e-38,0.000112522,-1.17549e-38,0.0244745,-1.17549e-38,0.000554948,-1.17549e-38,0.00273299,0.0147666
621.9306,-1.17549e-38,0.0417884,-1.17549e-38,0.00271933,-1.17549e-38,0.0258216,-1.17549e-38,0.00565435,0.00587279,-1.17549e-38,0.00470563
622.4127,-1.17549e-38,0.0418579,0.00447696,0.00609821,0.000607746,0.0261615,-1.17549e-38,0.00718186,0.0160082,-1.17549e-38,-1.17549e-38
622.8948,-1.17549e-38,0.0340868,0.0205198,0.00969492,0.0168563,0.0258237,-1.17549e-38,0.00519413,0.0231587,-1.17549e-38,-1.17549e-38
623.377,-1.17549e-38,0.0159893,0.0324243,0.0147268,0.0277592,0.0241888,-1.17549e-38,0.00102792,0.0277619,-1.17549e-38,-1.17549e-38
623.8591,-1.17549e-38,-1.17549e-38,0.0386732,0.0216165,0.0316439,0.0204285,-1.17549e-38,-1.17549e-38,0.0308731,0.000528549,-1.17549e-38
624.3412,0.0161585,-1.17549e-38,0.0391034,0.0280758,0.0280928,0.0145684,-1.17549e-38,-1.17549e-38,0.0330569,0.0173146,-1.17549e-38
624.8233,0.0345558,-1.17549e-38,0.0343619,0.0296768,0.0181266,0.00795279,-1.17549e-38,-1.17549e-38,0.0340514,0.032218,-1.17549e-38
625.3054,0.0456661,-1.17549e-38,0.0259345,0.0229289,0.00439834,0.00265817,-1.17549e-38,0.000766865,0.0330822,0.0411051,-1.17549e-38
625.7875,0.0457343,-1.17549e-38,0.0162545,0.00863993,-1.17549e-38,0.000266989,-1.17549e-38,0.00826199,0.0293364,0.0425816,-1.17549e-38
626.2697,0.0363351,-1.17549e-38,0.00811451,-1.17549e-38,-1.17549e-38,0.000957733,-1.17549e-38,0.0150932,0.0223238,0.0380748,-1.17549e-38
626.7518,0.0234934,-1.17549e-38,0.00336927,-1.17549e-38,-1.17549e-38,0.00355904,-1.17549e-38,0.0177075,0.0122375,0.0304959,-1.17549e-38
627.2339,0.013971,-1.17549e-38,0.00183182,-1.17549e-38,-1.17549e-38,0.00637768,-1.17549e-38,0.0135983,0.000402024,0.0225609,-1.17549e-38
627.716,0.0114126,-1.17549e-38,0.00130615,-1.17549e-38,-1.17549e-38,0.0080871,-1.17549e-38,0.00261381,-1.17549e-38,0.0158131,-1.17549e-38
628.1981,0.0148989,-1.17549e-38,-1.17549e-38,0.00328187,-1.17549e-38,0.00813572,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0106285,-1.17549e-38
628.6802,0.0205047,-1.17549e-38,-1.17549e-38,0.00904771,0.00685122,0.00665713,0.0220747,-1.17549e-38,-1.17549e-38,0.00676522,-1.17549e-38
629.1624,0.0243516,-1.17549e-38,-1.17549e-38,0.00634291,0.0192628,0.00420707,0.0364195,-1.17549e-38,-1.17549e-38,0.00383396,0.0211082
629.6445,0.0248201,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.026474,0.00159111,0.0402442,-1.17549e-38,-1.17549e-38,0.00140924,0.0422859
630.1266,0.0225789,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0250176,-1.17549e-38,0.0376063,-1.17549e-38,0.00209219,-1.17549e-38,0.0546316
630.6087,0.0190143,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0149425,-1.17549e-38,0.034734,-1.17549e-38,0.00111053,-1.17549e-38,0.0577804
631.0908,0.0147929,0.00157572,-1.17549e-38,0.000872919,0.000892355,0.00122332,0.0365152,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0541387
631.5729,0.00974647,0.0135819,-1.17549e-38,0.00924025,-1.17549e-38,0.00419453,0.0441125,0.00164255,-1.17549e-38,-1.17549e-38,0.0473813
632.0551,0.00379912,0.0268826,0.00993884,0.012719,-1.17549e-38,0.00696479,0.0547948,0.00745008,-1.17549e-38,-1.17549e-38,0.0408289
632.5372,-1.17549e-38,0.0382485,0.0318244,0.00946489,-1.17549e-38,0.00784741,0.063724,0.00783449,-1.17549e-38,-1.17549e-38,0.0365536
633.0193,-1.17549e-38,0.0441891,0.0480742,0.00298862,0.0096623,0.00586185,0.0664464,0.00489147,-1.17549e-38,-1.17549e-38,0.035392
633.5014,-1.17549e-38,0.0427189,0.0549031,-1.17549e-38,0.0204412,0.00130428,0.0607586,0.00198947,0.00528054,0.00622437,0.0373883
633.9835,-1.17549e-38,0.0338124,0.0518514,0.00242982,0.0253497,-1.17549e-38,0.0473548,0.00185379,0.0163096,0.0110723,0.0420091
634.4656,-1.17549e-38,0.0185388,0.0416982,0.0114022,0.026202,-1.17549e-38,0.029458,0.00483445,0.0218134,0.01134,0.047876
634.9478,-1.17549e-38,-1.17549e-38,0.0290137,0.0210928,0.028412,-1.17549e-38,0.0118241,0.00849412,0.0205349,0.0061569,0.0524273
635.4299,-1.17549e-38,-1.17549e-38,0.0182553,0.0254791,0.0359227,-1.17549e-38,-1.17549e-38,0.00907337,0.0134405,-1.17549e-38,0.0522859
635.912,0.00161209,-1.17549e-38,0.0123901,0.0210832,0.0469927,-1.17549e-38,-1.17549e-38,0.00413692,0.00290196,-1.17549e-38,0.0447456
636.3941,0.00767156,-1.17549e-38,0.012456,0.00822621,0.0544228,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0297865
636.8762,0.0130281,-1.17549e-38,0.0177412,-1.17549e-38,0.0503866,-1.17549e-38,0.00583834,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0111708
637.3583,0.0155833,-1.17549e-38,0.0260351,-1.17549e-38,0.0322957,-1.17549e-38,0.0121009,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
637.8405,0.0141868,-1.17549e-38,0.0338432,-1.17549e-38,0.00533459,0.00108136,0.0124724,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
638.3226,0.00938559,-1.17549e-38,0.0369877,-1.17549e-38,-1.17549e-38,0.00386391,0.00596424,-1.17549e-38,0.00218932,-1.17549e-38,-1.17549e-38
638.8047,0.002967,-1.17549e-38,0.031961,-1.17549e-38,-1.17549e-38,0.00575763,-1.17549e-38,-1.17549e-38,0.0188008,-1.17549e-38,0.00295833
639.2868,-1.17549e-38,-1.17549e-38,0.0176957,-1.17549e-38,-1.17549e-38,0.00682853,-1.17549e-38,-1.17549e-38,0.0331486,-1.17549e-38,0.0125883
639.7689,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00749019,-1.17549e-38,-1.17549e-38,0.0402545,0.0265421,0.0139091
640.251,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00826586,-1.17549e-38,-1.17549e-38,0.0381884,0.0494797,0.00510558
640.7332,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00943374,0.00412309,-1.17549e-38,0.0291235,0.0579705,-1.17549e-38
641.2153,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0108184,0.0149964,0.00755666,0.0182571,0.0511382,-1.17549e-38
641.6974,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0118891,0.0215432,0.0215743,0.0111552,0.0342112,-1.17549e-38
642.1795,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0120912,0.022668,0.035311,0.0109622,0.0158456,-1.17549e-38
642.6616,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0111728,0.019822,0.0446829,0.0169046,0.00407046,-1.17549e-38
643.1437,0.0079772,-1.17549e-38,0.000969708,-1.17549e-38,0.00375044,0.00929367,0.0152087,0.0470481,0.0247483,0.00287742,0.00646408
643.6259,0.0163762,-1.17549e-38,0.00782497,-1.17549e-38,0.00659192,0.00688286,0.0101682,0.0418115,0.0288587,0.0108278,0.0158409
644.108,0.0198951,-1.17549e-38,0.00728639,-1.17549e-38,-1.17549e-38,0.00438814,0.00488752,0.030291,0.0248,0.0219599,0.0261454
644.5901,0.018055,-1.17549e-38,0.00195756,-1.17549e-38,-1.17549e-38,0.00210747,-1.17549e-38,0.0153757,0.0112976,0.0284067,0.0402096
645.0722,0.0119728,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.000188069,-1.17549e-38,0.00102039,-1.17549e-38,0.0236843,0.05707
645.5543,0.00301494,0.0206081,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00546072,0.0712455
646.0364,-1.17549e-38,0.0334591,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0761747
646.5186,-1.17549e-38,0.031589,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0688414
647.0007,-1.17549e-38,0.0159352,0.00376595,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00236874,-1.17549e-38,-1.17549e-38,0.0516814
647.4828,-1.17549e-38,-1.17549e-38,0.00600663,-1.17549e-38,0.0244506,3.33149e-05,-1.17549e-38,0.0121133,-1.17549e-38,-1.17549e-38,0.0304066
647.9649,-1.17549e-38,-1.17549e-38,0.00531371,-1.17549e-38,0.0485735,0.00224776,-1.17549e-38,0.0193383,-1.17549e-38,-1.17549e-38,0.00977036
648.447,-1.17549e-38,-1.17549e-38,0.00311788,-1.17549e-38,0.0561551,0.0047716,-1.17549e-38,0.0230377,-1.17549e-38,-1.17549e-38,-1.17549e-38
648.9291,-1.17549e-38,-1.17549e-38,0.00179262,-1.17549e-38,0.0464007,0.00705896,-1.17549e-38,0.0240616,-1.17549e-38,-1.17549e-38,-1.17549e-38
649.4113,-1.17549e-38,-1.17549e-38,0.00308836,-1.17549e-38,0.0255848,0.00839836,-1.17549e-38,0.0234705,0.00102402,0.00983274,-1.17549e-38
649.8934,0.0121158,0.0160349,0.0073281,-1.17549e-38,0.00295065,0.00807661,-1.17549e-38,0.021143,0.00244019,0.028973,-1.17549e-38
650.3755,0.0288532,0.0414539,0.0138555,-1.17549e-38,-1.17549e-38,0.00567492,0.00153066,0.0160619,0.00430342,0.0336151,-1.17549e-38
650.8576,0.0351186,0.0635405,0.0220193,-1.17549e-38,-1.17549e-38,0.00138079,-1.17549e-38,0.00799175,0.00784565,0.0262977,-1.17549e-38
651.3397,0.0310063,0.0788515,0.0316073,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0112694,0.0130474,-1.17549e-38
651.8218,0.0194641,0.0849162,0.042294,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0112021,0.000698754,-1.17549e-38
652.304,0.00465226,0.081154,0.0525898,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00539042,-1.17549e-38,0.00382023
652.7861,-1.17549e-38,0.0700293,0.0593266,0.00866899,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.000682404,-1.17549e-38,-1.17549e-38,0.00355103
653.2682,-1.17549e-38,0.0569424,0.0585357,0.029065,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0119366,-1.17549e-38,0.00830024,-1.17549e-38
653.7503,-1.17549e-38,0.0480005,0.0476073,0.0469244,0.00585455,-1.17549e-38,-1.17549e-38,0.0205238,-1.17549e-38,0.0242183,-1.17549e-38
