Wavenumber (cm-1),Int deg4 (arb),Int deg6 (arb),Int deg8 (arb),Int deg10 (arb),Int deg12 (arb),Int deg14 (arb),Int deg16 (arb),Int deg18 (arb)
602.1638,7.32121e-05,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0562107,0.0486066,0.0692224
602.6459,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0357084,0.0450918,0.0906175
603.1281,-1.17549e-38,8.14877e-06,-1.17549e-38,0.0100761,-1.17549e-38,0.00668782,0.0243575,0.0942521
603.6102,-1.17549e-38,0.00437516,0.0177403,0.016032,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0809418
604.0923,-1.17549e-38,0.00344046,0.0378331,0.01816,0.0155943,-1.17549e-38,-1.17549e-38,0.0587229
604.5744,-1.17549e-38,-1.17549e-38,0.0511804,0.0180916,0.0386057,-1.17549e-38,-1.17549e-38,0.0383337
605.0565,-1.17549e-38,-1.17549e-38,0.0562046,0.01603,0.0592577,-1.17549e-38,-1.17549e-38,0.0269144
605.5386,-1.17549e-38,-1.17549e-38,0.0543588,0.0104725,0.0733599,-1.17549e-38,-1.17549e-38,0.0243615
606.0208,-1.17549e-38,-1.17549e-38,0.0484718,-1.17549e-38,0.0783275,0.0176426,-1.17549e-38,0.0248507
606.5029,-1.17549e-38,-1.17549e-38,0.0404129,-1.17549e-38,0.0736889,0.0437607,-1.17549e-38,0.0220959
606.985,-1.17549e-38,-1.17549e-38,0.0297048,-1.17549e-38,0.060872,0.0615839,-1.17549e-38,0.0142032
607.4671,-1.17549e-38,-1.17549e-38,0.0142529,-1.17549e-38,0.0426021,0.0672173,0.0271604,0.00454956
607.9492,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0222893,0.0608415,0.0513919,-1.17549e-38
608.4313,0.00809686,0.0029278,-1.17549e-38,-1.17549e-38,0.00353579,0.0460555,0.0593565,-1.17549e-38
608.9135,0.00990355,0.0225247,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.027695,0.0537092,0.00211097
609.3956,0.00341091,0.0373547,-1.17549e-38,0.0188304,-1.17549e-38,0.0096838,0.0413491,0.00483324
609.8777,-1.17549e-38,0.0466561,-1.17549e-38,0.0441049,-1.17549e-38,-1.17549e-38,0.0298521,0.0028545
610.3598,-1.17549e-38,0.0511433,-1.17549e-38,0.0620873,-1.17549e-38,-1.17549e-38,0.023995,-1.17549e-38
610.8419,0.00786924,0.0511566,-1.17549e-38,0.0680439,-1.17549e-38,-1.17549e-38,0.024029,-1.17549e-38
611.324,0.0224729,0.0456565,0.0238509,0.0592977,-1.17549e-38,-1.17549e-38,0.0262716,-1.17549e-38
611.8062,0.0346978,0.0331987,0.0413216,0.0364329,-1.17549e-38,-1.17549e-38,0.0254555,-1.17549e-38
612.2883,0.0391847,0.0142596,0.0478169,0.00412448,-1.17549e-38,-1.17549e-38,0.0176695,-1.17549e-38
612.7704,0.0352715,-1.17549e-38,0.0462899,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00267879,-1.17549e-38
613.2525,0.0268118,-1.17549e-38,0.0404963,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
613.7346,0.0193305,-1.17549e-38,0.0321492,-1.17549e-38,0.00126338,-1.17549e-38,-1.17549e-38,-1.17549e-38
614.2167,0.016506,-1.17549e-38,0.0207792,-1.17549e-38,0.0235518,-1.17549e-38,-1.17549e-38,-1.17549e-38
614.6989,0.018191,-1.17549e-38,0.005727,-1.17549e-38,0.0455132,0.001975,-1.17549e-38,-1.17549e-38
615.181,0.021002,0.00309069,-1.17549e-38,-1.17549e-38,0.0580584,0.0126545,-1.17549e-38,-1.17549e-38
615.6631,0.0207346,0.0102121,-1.17549e-38,-1.17549e-38,0.0555208,0.0245482,0.00468809,0.00625155
616.1452,0.0149729,0.00669868,-1.17549e-38,-1.17549e-38,0.0385528,0.0333263,0.00597763,0.0179338
616.6273,0.00460776,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0141839,0.0358102,-1.17549e-38,0.025368
617.1094,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0319077,-1.17549e-38,0.0267252
617.5916,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0246882,-1.17549e-38,0.0225083
618.0737,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0182955,-1.17549e-38,0.0150811
618.5558,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0153064,-1.17549e-38,0.00764937
619.0379,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0157638,-1.17549e-38,0.00335566
619.52,0.00329648,-1.17549e-38,-1.17549e-38,0.0103585,-1.17549e-38,0.018099,-1.17549e-38,0.00468717
620.0021,0.0064925,-1.17549e-38,0.0110728,0.0210213,-1.17549e-38,0.0203821,0.00653134,0.012819
620.4843,0.00793051,-1.17549e-38,0.0138544,0.023384,-1.17549e-38,0.0208584,0.019531,0.0267471
620.9664,0.0088057,-1.17549e-38,0.00798744,0.0176761,-1.17549e-38,0.0179977,0.025572,0.0428715
621.4485,0.00963947,0.00689316,-1.17549e-38,0.00684265,-1.17549e-38,0.0107317,0.0300051,0.0560176
621.9306,0.00974336,0.0137979,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0373125,0.0619125
622.4127,0.0077589,0.0200479,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0477947,0.0594938
622.8948,0.0028236,0.0253988,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0570294,0.0511301
623.377,-1.17549e-38,0.0294879,0.00262426,-1.17549e-38,0.0147664,-1.17549e-38,0.0582704,0.0405188
623.8591,-1.17549e-38,0.0310475,0.00946014,0.00612446,0.0308287,-1.17549e-38,0.0464093,0.0299395
624.3412,-1.17549e-38,0.0279633,0.0135224,0.0165305,0.0413451,-1.17549e-38,0.0215389,0.0189839
624.8233,-1.17549e-38,0.018691,0.0148289,0.0221538,0.0439718,-1.17549e-38,-1.17549e-38,0.00573828
625.3054,-1.17549e-38,0.00415721,0.0137439,0.0199501,0.0383639,0.00662541,-1.17549e-38,-1.17549e-38
625.7875,-1.17549e-38,-1.17549e-38,0.0098203,0.00953749,0.0268598,0.0234467,-1.17549e-38,-1.17549e-38
626.2697,-1.17549e-38,-1.17549e-38,0.00231968,-1.17549e-38,0.0137626,0.0341404,-1.17549e-38,-1.17549e-38
626.7518,0.000603338,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00346556,0.0355082,-1.17549e-38,-1.17549e-38
627.2339,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0261288,0.000354457,-1.17549e-38
627.716,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00722094,0.0235739,-1.17549e-38
628.1981,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00284397,-1.17549e-38,0.0388031,-1.17549e-38
628.6802,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00665038,-1.17549e-38,0.0456662,-1.17549e-38
629.1624,0.000772082,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00754106,-1.17549e-38,0.0469433,-1.17549e-38
629.6445,0.0042876,-1.17549e-38,0.00987588,-1.17549e-38,0.00372951,-1.17549e-38,0.0456306,0.00209047
630.1266,0.00377785,-1.17549e-38,0.0226479,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0430002,0.0126951
630.6087,-1.17549e-38,-1.17549e-38,0.034826,-1.17549e-38,-1.17549e-38,0.0147395,0.0386353,0.0209716
631.0908,-1.17549e-38,-1.17549e-38,0.0469313,-1.17549e-38,-1.17549e-38,0.0450758,0.031736,0.0230102
631.5729,-1.17549e-38,-1.17549e-38,0.0580585,-1.17549e-38,-1.17549e-38,0.0640348,0.0223042,0.0175506
632.0551,-1.17549e-38,-1.17549e-38,0.0657257,0.00749489,-1.17549e-38,0.067365,0.0114327,0.00821777
632.5372,-1.17549e-38,-1.17549e-38,0.0676582,0.0276277,-1.17549e-38,0.0569204,0.000926984,0.00220301
633.0193,-1.17549e-38,-1.17549e-38,0.0638777,0.0413345,0.023061,0.0380973,-1.17549e-38,0.00580301
633.5014,-1.17549e-38,-1.17549e-38,0.0570428,0.0438483,0.0457698,0.016141,-1.17549e-38,0.0198559
633.9835,-1.17549e-38,-1.17549e-38,0.0505122,0.0349396,0.0618244,-1.17549e-38,-1.17549e-38,0.0384295
634.4656,-1.17549e-38,-1.17549e-38,0.0456726,0.0185671,0.0675973,-1.17549e-38,-1.17549e-38,0.0518574
634.9478,-1.17549e-38,-1.17549e-38,0.0408141,0.000571569,0.0627576,-1.17549e-38,0.0119521,0.05224
635.4299,0.00398465,-1.17549e-38,0.0326442,-1.17549e-38,0.0499679,-1.17549e-38,0.0244443,0.0379477
635.912,0.00998193,0.0072428,0.0193838,-1.17549e-38,0.0339393,-1.17549e-38,0.0336202,0.0144005
636.3941,0.0156678,0.0168367,0.00303922,-1.17549e-38,0.0202266,-1.17549e-38,0.0379673,-1.17549e-38
636.8762,0.0204836,0.0213163,-1.17549e-38,-1.17549e-38,0.0137497,0.0272677,0.0388636,-1.17549e-38
637.3583,0.024678,0.0195896,-1.17549e-38,-1.17549e-38,0.017043,0.0602563,0.0393347,-1.17549e-38
637.8405,0.0283037,0.0124374,-1.17549e-38,-1.17549e-38,0.0288061,0.0768972,0.0416141,-1.17549e-38
638.3226,0.030328,0.00144205,0.00766449,-1.17549e-38,0.0438422,0.0689257,0.0453082,-1.17549e-38
638.8047,0.0289679,-1.17549e-38,0.030213,-1.17549e-38,0.0551191,0.0375597,0.0475147,0.0169107
639.2868,0.0231849,-1.17549e-38,0.0494017,-1.17549e-38,0.057309,-1.17549e-38,0.0447917,0.0319352
639.7689,0.0140558,-1.17549e-38,0.0571299,-1.17549e-38,0.0496826,-1.17549e-38,0.035538,0.0415325
640.251,0.00464051,-1.17549e-38,0.0486651,-1.17549e-38,0.0361592,-1.17549e-38,0.0211371,0.0449348
640.7332,-1.17549e-38,-1.17549e-38,0.0247518,0.00742101,0.0221962,-1.17549e-38,0.00525651,0.0423833
641.2153,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.013978,0.0107192,-1.17549e-38,-1.17549e-38,0.0344265
641.6974,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0183429,0.000214869,-1.17549e-38,-1.17549e-38,0.0218482
642.1795,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0221142,-1.17549e-38,0.0220522,-1.17549e-38,0.00625551
642.6616,-1.17549e-38,0.00714755,-1.17549e-38,0.0279248,-1.17549e-38,0.0470971,-1.17549e-38,-1.17549e-38
643.1437,-1.17549e-38,0.0125902,-1.17549e-38,0.0370855,-1.17549e-38,0.0581646,-1.17549e-38,-1.17549e-38
643.6259,-1.17549e-38,0.00837193,0.00169162,0.0478179,-1.17549e-38,0.0595251,-1.17549e-38,-1.17549e-38
644.108,-1.17549e-38,-1.17549e-38,0.0337946,0.0557777,-1.17549e-38,0.0606132,6.25605e-05,-1.17549e-38
644.5901,-1.17549e-38,-1.17549e-38,0.0526562,0.0568631,-1.17549e-38,0.0702705,-1.17549e-38,-1.17549e-38
645.0722,-1.17549e-38,-1.17549e-38,0.0530846,0.050327,-1.17549e-38,0.0909296,-1.17549e-38,-1.17549e-38
645.5543,-1.17549e-38,-1.17549e-38,0.0386425,0.0397173,-1.17549e-38,0.116276,-1.17549e-38,-1.17549e-38
646.0364,-1.17549e-38,0.00991613,0.019406,0.0307712,0.019978,0.134182,-1.17549e-38,-1.17549e-38
646.5186,-1.17549e-38,0.0237091,0.00658222,0.027792,0.0387398,0.133441,-1.17549e-38,-1.17549e-38
647.0007,-1.17549e-38,0.0341459,0.00694182,0.031121,0.0453281,0.110446,0.0100207,-1.17549e-38
647.4828,-1.17549e-38,0.0367804,0.0198028,0.037297,0.0429016,0.0720811,0.0223743,-1.17549e-38
647.9649,-1.17549e-38,0.0289577,0.0378809,0.0415581,0.0364881,0.033093,0.0253228,-1.17549e-38
648.447,0.0134308,0.0113981,0.0516753,0.040911,0.0295936,0.00875788,0.0177372,0.00903472
648.9291,0.0299023,-1.17549e-38,0.0552027,0.0356877,0.0222403,0.00655143,0.00586884,0.0209529
649.4113,0.0422575,-1.17549e-38,0.0494085,0.0285755,0.0117455,0.0223032,-1.17549e-38,0.0213176
649.8934,0.0494682,-1.17549e-38,0.0406485,0.0221702,-1.17549e-38,0.0438221,0.00675785,0.0141822
650.3755,0.0525776,-1.17549e-38,0.0355654,0.0172913,-1.17549e-38,0.058915,0.0257901,0.00774547
650.8576,0.0530455,-1.17549e-38,0.036473,0.0132462,-1.17549e-38,0.061585,0.0486221,0.0081399
651.3397,0.0513647,-1.17549e-38,0.040236,0.00929068,-1.17549e-38,0.0530463,0.0644057,0.0156295
651.8218,0.0468508,-1.17549e-38,0.0406748,0.00576521,-1.17549e-38,0.0386723,0.0655748,0.0253324
652.304,0.0385205,0.000545439,0.032584,0.00399202,-1.17549e-38,0.0239256,0.0512557,0.0312759
652.7861,0.0263246,0.00511239,0.0149652,0.00513236,-1.17549e-38,0.0117676,0.0266459,0.0308039
653.2682,0.0118386,0.00609553,-1.17549e-38,0.00907767,-1.17549e-38,0.00244316,-1.17549e-38,0.026405
653.7503,-1.17549e-38,0.00556721,-1.17549e-38,0.0144771,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0238956
654.2324,-1.17549e-38,0.00611822,-1.17549e-38,0.0200323,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0284341
654.7145,-1.17549e-38,0.0103394,-1.17549e-38,0.0259882,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.041036
655.1967,-1.17549e-38,0.0199395,-1.17549e-38,0.0343969,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0574709
655.6788,-1.17549e-38,0.0345225,-1.17549e-38,0.0475705,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0698607
656.1609,-1.17549e-38,0.0508551,-1.17549e-38,0.0655961,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0701445
656.643,-1.17549e-38,0.0636404,-1.17549e-38,0.0847919,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0539259
657.1251,-1.17549e-38,0.0678888,-1.17549e-38,0.0985798,-1.17549e-38,0.00199263,-1.17549e-38,0.022992
657.6072,-1.17549e-38,0.0616525,-1.17549e-38,0.100589,-1.17549e-38,0.0184074,-1.17549e-38,-1.17549e-38
658.0894,-1.17549e-38,0.0473438,-1.17549e-38,0.0881715,-1.17549e-38,0.0314829,0.0222539,-1.17549e-38
658.5715,-1.17549e-38,0.0305718,-1.17549e-38,0.0640865,0.00413843,0.0356804,0.0493468,-1.17549e-38
659.0536,-1.17549e-38,0.0169772,-1.17549e-38,0.0351704,0.0234492,0.0287277,0.0632747,-1.17549e-38
659.5357,-1.17549e-38,0.00904458,-1.17549e-38,0.00878074,0.0374399,0.0134654,0.0639048,-1.17549e-38
660.0178,0.0119866,0.00510411,-1.17549e-38,-1.17549e-38,0.0437308,-1.17549e-38,0.0552632,-1.17549e-38
660.4999,0.0286134,0.00118123,-1.17549e-38,-1.17549e-38,0.0421368,-1.17549e-38,0.0434107,-1.17549e-38
660.9821,0.0433546,-1.17549e-38,0.017128,-1.17549e-38,0.0357436,-1.17549e-38,0.0340048,-1.17549e-38
661.4642,0.0539045,-1.17549e-38,0.0305529,-1.17549e-38,0.030046,-1.17549e-38,0.0305005,-1.17549e-38
661.9463,0.0582985,-1.17549e-38,0.0334589,-1.17549e-38,0.030112,-1.17549e-38,0.0333396,-1.17549e-38
662.4284,0.0550057,-1.17549e-38,0.0241213,-1.17549e-38,0.0372888,-1.17549e-38,0.040099,-1.17549e-38
662.9105,0.0433407,-1.17549e-38,0.00394438,-1.17549e-38,0.0476994,-1.17549e-38,0.046452,-1.17549e-38
663.3926,0.0241784,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0539861,-1.17549e-38,0.0478209,0.0103649
663.8748,0.00045167,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0497806,-1.17549e-38,0.0414553,0.0310511
664.3569,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.034009,-1.17549e-38,0.0279878,0.0408205
664.839,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0114907,-1.17549e-38,0.0111457,0.0401878
665.3211,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0324734
665.8032,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0210466
666.2853,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00195475,-1.17549e-38,0.000487119,-1.17549e-38,0.00794847
666.7675,-1.17549e-38,0.020236,0.0224367,0.0193348,-1.17549e-38,0.0254509,-1.17549e-38,-1.17549e-38
667.2496,-1.17549e-38,0.0869576,0.046442,0.0533735,0.0133652,0.0530814,0.0016819,-1.17549e-38
667.7317,0.0178795,0.195338,0.0676892,0.112394,0.065357,0.0747856,0.0174954,-1.17549e-38
668.2138,0.0637897,0.274472,0.0763335,0.177886,0.10656,0.0700899,0.019199,-1.17549e-38
668.6959,0.0685655,0.220593,0.0668934,0.194743,0.0921071,0.0408106,0.00380043,-1.17549e-38
669.178,0.0428569,0.107687,0.052763,0.169191,0.0533633,0.0191517,-1.17549e-38,-1.17549e-38
669.6602,0.0180941,0.0224854,0.0407227,0.137577,0.0267835,0.0114884,-1.17549e-38,-1.17549e-38
670.1423,0.00242475,-1.17549e-38,0.0291167,0.109505,0.014984,0.0111324,0.00217962,-1.17549e-38
670.6244,-1.17549e-38,-1.17549e-38,0.0162367,0.0836684,0.0123627,0.0146735,0.0089384,-1.17549e-38
671.1065,-1.17549e-38,-1.17549e-38,0.00205006,0.0592192,0.0140731,0.0216424,0.0133256,0.0120185
671.5886,0.000211769,-1.17549e-38,-1.17549e-38,0.038,0.0166046,0.0319203,0.0150186,0.0322323
672.0707,0.00864786,-1.17549e-38,-1.17549e-38,0.0235694,0.0178051,0.0437147,0.015784,0.0437268
672.5529,0.0166942,-1.17549e-38,-1.17549e-38,0.018569,0.0172375,0.0530314,0.018718,0.041427
673.035,0.0209064,-1.17549e-38,-1.17549e-38,0.0222695,0.0161449,0.0554488,0.0265386,0.0254852
673.5171,0.0197439,0.00293819,-1.17549e-38,0.0304842,0.0165786,0.0492005,0.0398027,0.00124262
673.9992,0.0145591,0.00200055,-1.17549e-38,0.0379819,0.0201476,0.037039,0.0561061,-1.17549e-38
674.4813,0.00887332,-1.17549e-38,-1.17549e-38,0.0412672,0.0271552,0.0251874,0.070545,-1.17549e-38
674.9634,0.00624698,-1.17549e-38,-1.17549e-38,0.0396595,0.0364403,0.0198856,0.0772289,-1.17549e-38
675.4456,0.00797126,-1.17549e-38,-1.17549e-38,0.0343367,0.0457592,0.0237395,0.0715688,-1.17549e-38
675.9277,0.0120571,-1.17549e-38,-1.17549e-38,0.0266572,0.0523892,0.0342583,0.052722,-1.17549e-38
676.4098,0.0142765,-1.17549e-38,0.00798347,0.017392,0.0537286,0.0454075,0.0250445,-1.17549e-38
676.8919,0.0106773,-1.17549e-38,0.0243401,0.00730504,0.0478567,0.0508977,-1.17549e-38,-1.17549e-38
677.374,5.378e-05,-1.17549e-38,0.0411789,-1.17549e-38,0.0340644,0.047057,-1.17549e-38,-1.17549e-38
677.8561,-1.17549e-38,-1.17549e-38,0.0531616,-1.17549e-38,0.0132476,0.0339016,-1.17549e-38,-1.17549e-38
678.3383,-1.17549e-38,-1.17549e-38,0.057096,-1.17549e-38,-1.17549e-38,0.0144248,-1.17549e-38,-1.17549e-38
678.8204,-1.17549e-38,-1.17549e-38,0.0537087,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0170094,-1.17549e-38
679.3025,-1.17549e-38,-1.17549e-38,0.046661,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0382339,-1.17549e-38
679.7846,-1.17549e-38,-1.17549e-38,0.0393999,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0482236,0.00522174
680.2667,-1.17549e-38,-1.17549e-38,0.0322024,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0440932,0.0198786
680.7488,0.00285315,-1.17549e-38,0.0218844,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0296606,0.0387581
681.231,0.0148831,-1.17549e-38,0.00476743,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0128287,0.0562577
681.7131,0.0207087,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00149019,0.0659456
682.1952,0.0204307,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00776535,9.62267e-05,0.0637715
682.6773,0.0164055,-1.17549e-38,-1.17549e-38,0.00178176,0.0170963,0.0225528,0.00820043,0.0500705
683.1594,0.0121446,-1.17549e-38,-1.17549e-38,0.00320774,0.0363499,0.0302777,0.0212198,0.0293039
683.6415,0.0108409,-1.17549e-38,-1.17549e-38,0.000975075,0.0476268,0.0276263,0.0328917,0.00774832
684.1237,0.0140328,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0488937,0.0136901,0.0384158,-1.17549e-38
684.6058,0.0208977,0.00195154,0.00321597,-1.17549e-38,0.0396325,-1.17549e-38,0.0369339,-1.17549e-38
685.0879,0.0284758,0.00654087,0.0173256,0.000996145,0.0217641,-1.17549e-38,0.0320124,-1.17549e-38
685.57,0.03281,0.00507526,0.0203731,0.00688929,6.38943e-05,-1.17549e-38,0.0295603,-1.17549e-38
686.0521,0.0306005,0.00125079,0.0170425,0.0124338,-1.17549e-38,-1.17549e-38,0.0341203,-1.17549e-38
686.5342,0.020692,0.000736088,0.0138397,0.015608,-1.17549e-38,-1.17549e-38,0.0457916,-1.17549e-38
687.0164,0.0047297,0.00668871,0.0145156,0.0164061,-1.17549e-38,-1.17549e-38,0.0599164,-1.17549e-38
687.4985,-1.17549e-38,0.0171469,0.0184241,0.0164124,-1.17549e-38,-1.17549e-38,0.06987,-1.17549e-38
687.9806,-1.17549e-38,0.0261661,0.0223134,0.0172958,-1.17549e-38,-1.17549e-38,0.0711213,-1.17549e-38
688.4627,-1.17549e-38,0.0277848,0.0234628,0.0194401,0.0110448,-1.17549e-38,0.0637825,-1.17549e-38
688.9448,-1.17549e-38,0.0199323,0.0214831,0.0215978,0.0156463,-1.17549e-38,0.0518856,-1.17549e-38
689.4269,-1.17549e-38,0.00556616,0.017669,0.0216273,0.0124994,-1.17549e-38,0.0400399,0.000387778
689.9091,-1.17549e-38,-1.17549e-38,0.013077,0.0177144,0.00473394,-1.17549e-38,0.0301969,0.00836169
690.3912,-1.17549e-38,-1.17549e-38,0.00746549,0.00937115,-1.17549e-38,-1.17549e-38,0.0210943,0.0172249
690.8733,-1.17549e-38,-1.17549e-38,6.57576e-05,-1.17549e-38,-1.17549e-38,0.0043344,0.0105642,0.0261324
691.3554,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0336803,-1.17549e-38,0.033092
691.8375,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0577846,-1.17549e-38,0.0363557
692.3196,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0712232,-1.17549e-38,0.0357767
692.8018,-1.17549e-38,0.00631802,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0730666,-1.17549e-38,0.0329548
693.2839,-1.17549e-38,0.0194081,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0664971,-1.17549e-38,0.0300221
693.766,-1.17549e-38,0.0330401,-1.17549e-38,0.000385547,-1.17549e-38,0.0564505,0.0120071,0.0280903
694.2481,-1.17549e-38,0.0451121,-1.17549e-38,0.0107719,-1.17549e-38,0.0465288,0.0249732,0.0266451
694.7302,0.0175201,0.0527489,-1.17549e-38,0.0173172,0.00280417,0.037011,0.0333327,0.0243004
695.2123,0.0290779,0.0533997,-1.17549e-38,0.0203217,0.00864246,0.0252773,0.0370683,0.0201158
695.6945,0.030427,0.0462481,-1.17549e-38,0.0217543,0.0111516,0.00845354,0.0383355,0.0142886
696.1766,0.0243223,0.0331303,-1.17549e-38,0.0234488,0.00951499,-1.17549e-38,0.0395115,0.00774178
696.6587,0.0161759,0.0182146,-1.17549e-38,0.0256523,0.00482585,-1.17549e-38,0.0415097,0.00121563
697.1408,0.0111427,0.00628962,-1.17549e-38,0.0269566,-1.17549e-38,-1.17549e-38,0.043253,-1.17549e-38
697.6229,0.0115859,0.000437101,0.00983768,0.0255353,-1.17549e-38,-1.17549e-38,0.0424004,-1.17549e-38
698.105,0.0163324,0.000469063,0.0122301,0.0206073,-1.17549e-38,-1.17549e-38,0.0368119,-1.17549e-38
698.5872,0.0220026,0.00317318,0.00648733,0.012948,-1.17549e-38,-1.17549e-38,0.0259881,-1.17549e-38
699.0693,0.0253789,0.00421741,-1.17549e-38,0.00415507,0.000228168,-1.17549e-38,0.0117749,-1.17549e-38
699.5514,0.0252178,0.000446195,-1.17549e-38,-1.17549e-38,0.00378605,-1.17549e-38,-1.17549e-38,-1.17549e-38
700.0335,0.0224941,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00793434,-1.17549e-38,-1.17549e-38,0.0119689
700.5156,0.0192443,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0132581,-1.17549e-38,-1.17549e-38,0.0197418
700.9977,0.0170471,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0197661,0.0037411,-1.17549e-38,0.0176702
701.4799,0.0161832,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0262308,0.0120385,-1.17549e-38,0.00435146
701.962,0.0158144,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0305235,0.0171378,0.00274384,-1.17549e-38
702.4441,0.0147404,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.030746,0.0157204,0.00296627,-1.17549e-38
702.9262,0.0120569,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0263353,0.00725127,-1.17549e-38,-1.17549e-38
703.4083,0.00741534,-1.17549e-38,0.00309105,-1.17549e-38,0.0184017,-1.17549e-38,-1.17549e-38,-1.17549e-38
703.8904,0.00108342,-1.17549e-38,0.0123959,-1.17549e-38,0.00919211,-1.17549e-38,-1.17549e-38,-1.17549e-38
704.3726,-1.17549e-38,0.00920693,0.0176111,-1.17549e-38,0.00115311,-1.17549e-38,-1.17549e-38,0.0130173
704.8547,-1.17549e-38,0.0145826,0.0193138,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0408019
705.3368,-1.17549e-38,0.0112877,0.0185479,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0610739
705.8189,-1.17549e-38,0.00257206,0.0161228,0.000630679,-1.17549e-38,-1.17549e-38,0.0108934,0.0711409
706.301,0.000203705,-1.17549e-38,0.0123836,0.0062609,0.00302444,-1.17549e-38,0.0234288,0.0721046
706.7831,0.0132993,-1.17549e-38,0.00750858,0.0100414,0.00848652,-1.17549e-38,0.032998,0.0669094
707.2653,0.0251555,-1.17549e-38,0.00197148,0.0104331,0.0117567,-1.17549e-38,0.0379398,0.0582864
