Wavenumber (cm-1),Int deg0 (arb),Int deg2 (arb),Int deg4 (arb),Int deg6 (arb),Int deg8 (arb),Int deg10 (arb),Int deg12 (arb),Int deg14 (arb),Int deg16 (arb),Int deg18 (arb),Int deg20 (arb),Int deg22 (arb),Int deg24 (arb)
567.4514,0.0234384,0.0145816,-1.17549e-38,-1.17549e-38,0.01297,0.038823,0.0470967,0.0551176,0.000208606,-1.17549e-38,0.000198206,0.00352461,-1.17549e-38
567.9335,0.0243109,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0344624,0.0454734,0.069691,0.0205967,-1.17549e-38,0.00738283,0.00983445,-1.17549e-38
568.4156,0.021108,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0258457,0.0456116,0.0757408,0.0335312,0.0131433,0.0225143,0.0218827,-1.17549e-38
568.8978,0.0132917,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0152085,0.0452375,0.0688163,0.0363869,0.0269325,0.0418792,0.0335503,-1.17549e-38
569.3799,0.00151898,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00426042,0.0436151,0.048934,0.0291219,0.0313446,0.0592826,0.038918,-1.17549e-38
569.862,-1.17549e-38,0.00370364,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0425525,0.0217014,0.0144242,0.0298121,0.0692641,0.0341733,0.0301429
570.3441,-1.17549e-38,0.0304322,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0448219,-1.17549e-38,-1.17549e-38,0.027467,0.0694902,0.018273,0.0474251
570.8262,-1.17549e-38,0.0447932,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0513772,-1.17549e-38,-1.17549e-38,0.0281988,0.0610503,-1.17549e-38,0.0474264
571.3083,-1.17549e-38,0.0433496,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0598515,-1.17549e-38,-1.17549e-38,0.0323498,0.0470074,-1.17549e-38,0.0353124
571.7905,-1.17549e-38,0.0290251,0.00215178,-1.17549e-38,0.0184286,-1.17549e-38,0.0656392,-1.17549e-38,-1.17549e-38,0.0364295,0.0306525,-1.17549e-38,0.0206424
572.2726,-1.17549e-38,0.00973024,0.0234358,-1.17549e-38,0.0321912,-1.17549e-38,0.0646638,-1.17549e-38,-1.17549e-38,0.0353591,0.0146645,-1.17549e-38,0.0121876
572.7547,-1.17549e-38,-1.17549e-38,0.0396322,-1.17549e-38,0.0311488,-1.17549e-38,0.0556461,-1.17549e-38,-1.17549e-38,0.0262,0.00125885,-1.17549e-38,0.0141111
573.2368,-1.17549e-38,-1.17549e-38,0.0468463,0.0238438,0.0133716,-1.17549e-38,0.040249,-1.17549e-38,-1.17549e-38,0.0109512,-1.17549e-38,-1.17549e-38,0.0251756
573.7189,-1.17549e-38,0.00619776,0.0443205,0.0638857,-1.17549e-38,0.0291236,0.0213492,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.040662
574.201,0.00689447,0.0298388,0.0340234,0.0850525,-1.17549e-38,0.0623178,0.0012021,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0551863
574.6832,0.0148686,0.0557151,0.0188479,0.0839249,-1.17549e-38,0.0906798,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0646671
575.1653,0.0215334,0.0741443,0.0011597,0.0696917,-1.17549e-38,0.106481,-1.17549e-38,-1.17549e-38,0.00111696,0.00821969,0.00508543,0.00545327,0.0669928
575.6474,0.0251247,0.077796,-1.17549e-38,0.0571083,-1.17549e-38,0.103544,-1.17549e-38,-1.17549e-38,0.0174542,0.0233474,0.00401323,0.0108728,0.0620015
576.1295,0.0243034,0.0640712,-1.17549e-38,0.056112,-1.17549e-38,0.0809939,-1.17549e-38,-1.17549e-38,0.0436975,0.0314972,-1.17549e-38,0.0116823,0.0513341
576.6116,0.0193355,0.0356761,-1.17549e-38,0.065678,-1.17549e-38,0.0456433,-1.17549e-38,-1.17549e-38,0.0724302,0.0293816,-1.17549e-38,0.0149561,0.0380391
577.0938,0.0122634,-1.17549e-38,-1.17549e-38,0.0763744,-1.17549e-38,0.0102233,-1.17549e-38,-1.17549e-38,0.0908576,0.0202924,-1.17549e-38,0.0242055,0.0255563
577.5759,0.0058231,-1.17549e-38,-1.17549e-38,0.0785801,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0882042,0.0110327,-1.17549e-38,0.0364301,0.0163224
578.058,0.00194737,-1.17549e-38,-1.17549e-38,0.0689556,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0623952,0.00691499,-1.17549e-38,0.0437061,0.0108873
578.5401,0.00091801,-1.17549e-38,0.026013,0.0508708,-1.17549e-38,0.00132871,-1.17549e-38,-1.17549e-38,0.02162,0.00871653,-1.17549e-38,0.0382205,0.0082197
579.0222,0.00158298,-1.17549e-38,0.0455691,0.0304249,-1.17549e-38,0.0272112,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0131957,0.0225578,0.0177045,0.00700595
579.5043,0.00233736,-1.17549e-38,0.05359,0.0123883,-1.17549e-38,0.0517934,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0160483,0.0482574,-1.17549e-38,0.00696908
579.9865,0.0022036,0.0172408,0.0508186,-1.17549e-38,-1.17549e-38,0.0670905,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0149357,0.0654952,-1.17549e-38,0.00907736
580.4686,0.001346,0.0537807,0.0425464,-1.17549e-38,-1.17549e-38,0.0714802,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0105898,0.0697394,-1.17549e-38,0.0142427
580.9507,0.000721821,0.0777396,0.0346807,-1.17549e-38,-1.17549e-38,0.0686184,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00559706,0.0599897,-1.17549e-38,0.0214807
581.4328,0.00118593,0.0852207,0.0300266,-1.17549e-38,-1.17549e-38,0.0629348,-1.17549e-38,0.0152928,0.00999051,0.00226023,0.039053,-1.17549e-38,0.0273389
581.9149,0.00275983,0.0781376,0.0276856,0.0106155,-1.17549e-38,0.055345,-1.17549e-38,0.0269501,0.0353756,0.00139143,0.01315,0.00353255,0.0275325
582.397,0.00456904,0.0616243,0.0256412,0.0239251,-1.17549e-38,0.0425901,-1.17549e-38,0.0307343,0.0550376,0.00259732,-1.17549e-38,0.0139941,0.0197464
582.8792,0.00537657,0.0413818,0.0238403,0.0307543,-1.17549e-38,0.0205341,-1.17549e-38,0.0285625,0.0670813,0.00510093,-1.17549e-38,0.00804711,0.00543974
583.3613,0.00425741,0.0227411,0.0249241,0.0265701,-1.17549e-38,-1.17549e-38,0.00378847,0.0255188,0.0697563,0.0079794,-1.17549e-38,-1.17549e-38,-1.17549e-38
583.8434,0.000997188,0.0107806,0.0319331,0.0119368,0.0253259,-1.17549e-38,0.00911931,0.0264864,0.061883,0.00975632,0.00268383,-1.17549e-38,-1.17549e-38
584.3255,-1.17549e-38,0.0095116,0.0448561,-1.17549e-38,0.0589706,-1.17549e-38,0.0161322,0.0325865,0.0441676,0.00828098,0.0258904,-1.17549e-38,-1.17549e-38
584.8076,-1.17549e-38,0.0193251,0.0590374,-1.17549e-38,0.0820544,-1.17549e-38,0.0243997,0.0399542,0.0198102,0.00172662,0.0418638,-1.17549e-38,-1.17549e-38
585.2897,-1.17549e-38,0.034578,0.0672541,-1.17549e-38,0.0905155,-1.17549e-38,0.0301084,0.0420878,-1.17549e-38,-1.17549e-38,0.0414771,-1.17549e-38,-1.17549e-38
585.7719,-1.17549e-38,0.0445152,0.0643569,-1.17549e-38,0.0862782,-1.17549e-38,0.0285198,0.0343833,-1.17549e-38,-1.17549e-38,0.0234949,-1.17549e-38,-1.17549e-38
586.254,-1.17549e-38,0.0386495,0.0511094,-1.17549e-38,0.0750491,-1.17549e-38,0.0175474,0.0175891,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
586.7361,-1.17549e-38,0.0137616,0.0343677,-1.17549e-38,0.062628,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
587.2182,-1.17549e-38,-1.17549e-38,0.0234337,-1.17549e-38,0.0520456,0.0241352,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
587.7003,-1.17549e-38,-1.17549e-38,0.0249105,0.0124997,0.0428406,0.0515119,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00461355,-1.17549e-38,-1.17549e-38,-1.17549e-38
588.1824,-1.17549e-38,-1.17549e-38,0.0391463,0.0339336,0.0323133,0.0716709,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0258673,-1.17549e-38,-1.17549e-38,-1.17549e-38
588.6646,-1.17549e-38,-1.17549e-38,0.0602394,0.0476969,0.0176528,0.0796543,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0390566,-1.17549e-38,0.00378339,-1.17549e-38
589.1467,-1.17549e-38,-1.17549e-38,0.0792723,0.0492171,-1.17549e-38,0.0706971,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0385763,-1.17549e-38,0.00948338,-1.17549e-38
589.6288,-1.17549e-38,-1.17549e-38,0.0884924,0.0387876,-1.17549e-38,0.0436415,0.00682559,-1.17549e-38,0.00652673,0.0239348,-1.17549e-38,0.0086831,-1.17549e-38
590.1109,0.000358377,0.0158513,0.0841096,0.021512,-1.17549e-38,0.00333962,0.00765457,-1.17549e-38,0.0174769,-1.17549e-38,-1.17549e-38,0.00332283,-1.17549e-38
590.593,0.0016723,0.01338,0.0670086,0.00468882,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00018973,0.0197159,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
591.0751,0.00318187,-1.17549e-38,0.0420466,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00322228,0.0164522,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
591.5573,0.00450234,-1.17549e-38,0.0166038,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00611601,0.0135689,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
592.0394,0.00478906,-1.17549e-38,-1.17549e-38,0.00449379,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00650257,0.0159765,-1.17549e-38,0.0104015,0.00273226,0.010242
592.5215,0.00348487,-1.17549e-38,-1.17549e-38,0.0221767,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00308275,0.0241464,-1.17549e-38,0.0284695,0.00569452,0.0345807
593.0036,0.000909358,-1.17549e-38,0.000411913,0.04327,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0333662,-1.17549e-38,0.0437758,0.00607022,0.0474619
593.4857,-1.17549e-38,-1.17549e-38,0.0162776,0.0619759,0.0155577,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0364186,0.00646083,0.0528776,0.00544693,0.0491595
593.9678,-1.17549e-38,-1.17549e-38,0.0320252,0.072082,0.0200599,0.0229485,-1.17549e-38,-1.17549e-38,0.0279729,0.019784,0.0544762,0.00686566,0.0455306
594.45,-1.17549e-38,-1.17549e-38,0.0395196,0.0693709,0.0146131,0.0421834,0.0248448,-1.17549e-38,0.00806777,0.0245032,0.049719,0.0124242,0.045018
594.9321,-1.17549e-38,0.0115662,0.0350506,0.054317,0.00325161,0.0529501,0.047498,-1.17549e-38,-1.17549e-38,0.021889,0.041319,0.0215641,0.053963
595.4142,-1.17549e-38,0.0179474,0.0214684,0.0328013,-1.17549e-38,0.0539917,0.0591562,-1.17549e-38,-1.17549e-38,0.0161724,0.0318537,0.0311215,0.0723914
595.8963,-1.17549e-38,0.0204486,0.00659468,0.0133341,-1.17549e-38,0.0448606,0.0614251,0.00165962,-1.17549e-38,0.0127823,0.0221977,0.0371036,0.0929223
596.3784,-1.17549e-38,0.0227208,-1.17549e-38,0.00203838,-1.17549e-38,0.0268837,0.0597784,-1.17549e-38,-1.17549e-38,0.0159828,0.0111891,0.0370585,0.104156
596.8605,-1.17549e-38,0.02752,0.000848719,-1.17549e-38,-1.17549e-38,0.00367988,0.0601757,-1.17549e-38,-1.17549e-38,0.0271653,-1.17549e-38,0.0315358,0.0969611
597.3427,-1.17549e-38,0.0342598,0.0112183,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0654476,-1.17549e-38,-1.17549e-38,0.0447356,-1.17549e-38,0.0237852,0.0698218
597.8248,-1.17549e-38,0.0391918,0.0238955,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0735121,-1.17549e-38,-1.17549e-38,0.0654032,-1.17549e-38,0.0179771,0.029825
598.3069,-1.17549e-38,0.0384306,0.0343394,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0783686,-1.17549e-38,-1.17549e-38,0.0857056,-1.17549e-38,0.0170533,-1.17549e-38
598.789,0.00461444,0.0316012,0.0422805,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0732969,-1.17549e-38,-1.17549e-38,0.102623,-1.17549e-38,0.021404,-1.17549e-38
599.2711,0.00963949,0.0231148,0.0512049,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0546148,-1.17549e-38,-1.17549e-38,0.113177,-1.17549e-38,0.0290033,-1.17549e-38
599.7532,0.0108492,0.019707,0.0648565,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0241167,0.000450083,-1.17549e-38,0.11406,-1.17549e-38,0.0367738,-1.17549e-38
600.2354,0.00841701,0.02574,0.0835248,-1.17549e-38,-1.17549e-38,0.00330416,-1.17549e-38,0.0212983,0.00530284,0.102492,-1.17549e-38,0.0422568,-1.17549e-38
600.7175,0.00394476,0.0397089,0.102945,-1.17549e-38,-1.17549e-38,0.0114985,-1.17549e-38,0.037317,0.0231869,0.0782868,-1.17549e-38,0.0445281,-1.17549e-38
601.1996,-1.17549e-38,0.0547178,0.116515,-1.17549e-38,-1.17549e-38,0.0118382,-1.17549e-38,0.0420516,0.0374461,0.0455287,-1.17549e-38,0.0438937,-1.17549e-38
601.6817,-1.17549e-38,0.0627162,0.118962,-1.17549e-38,-1.17549e-38,0.00627294,-1.17549e-38,0.0324699,0.0452978,0.0120655,-1.17549e-38,0.0408618,-1.17549e-38
602.1638,-1.17549e-38,0.0595674,0.108772,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.010482,0.046982,-1.17549e-38,-1.17549e-38,0.0354236,-1.17549e-38
602.6459,-1.17549e-38,0.0477509,0.0881899,0.000848149,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.044173,-1.17549e-38,-1.17549e-38,0.0272693,0.0036229
603.1281,-1.17549e-38,0.0353001,0.0615597,0.0196239,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.037789,-1.17549e-38,-1.17549e-38,0.016626,0.0291865
603.6102,-1.17549e-38,0.0316735,0.0336394,0.0406722,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0271276,-1.17549e-38,-1.17549e-38,0.00478382,0.0493962
604.0923,-1.17549e-38,0.0426567,0.00890763,0.0581454,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0111406,0.00639336,-1.17549e-38,-1.17549e-38,0.0590843
604.5744,-1.17549e-38,0.0668387,-1.17549e-38,0.0676233,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0211259,0.00331375,-1.17549e-38,0.0561291
605.0565,-1.17549e-38,0.0955191,-1.17549e-38,0.0687149,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0310493,0.0149684,-1.17549e-38,0.0424488
605.5386,-1.17549e-38,0.116272,-1.17549e-38,0.0648187,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00498699,-1.17549e-38,0.0353599,0.0248165,-1.17549e-38,0.0234795
606.0208,-1.17549e-38,0.118605,0.0147954,0.0604843,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0247437,-1.17549e-38,0.0346647,0.0309945,-1.17549e-38,0.0062033
606.5029,0.00208837,0.0990394,0.0418663,0.0584366,-1.17549e-38,0.00588432,-1.17549e-38,0.0343677,-1.17549e-38,0.0303771,0.0324659,-1.17549e-38,-1.17549e-38
606.985,0.00986929,0.063014,0.0645024,0.0582112,0.00428104,0.0237736,-1.17549e-38,0.0323398,0.00311622,0.0245155,0.0294143,-1.17549e-38,-1.17549e-38
607.4671,0.016663,0.0224704,0.0712712,0.0569278,0.0218759,0.0387918,-1.17549e-38,0.0204322,0.0303275,0.0193553,0.023802,-1.17549e-38,0.00241105
607.9492,0.0209965,-1.17549e-38,0.0553266,0.0512782,0.0315167,0.0438714,-1.17549e-38,0.00274899,0.0492195,0.0167025,0.0193034,-1.17549e-38,0.0109656
608.4313,0.0226549,-1.17549e-38,0.0186442,0.0393531,0.0304731,0.035915,-1.17549e-38,-1.17549e-38,0.0548816,0.0173463,0.0198438,-1.17549e-38,0.0169455
608.9135,0.0226214,-1.17549e-38,-1.17549e-38,0.021525,0.0211705,0.0180781,0.0234512,-1.17549e-38,0.0480098,0.0214143,0.026971,-1.17549e-38,0.0186906
609.3956,0.0223292,-1.17549e-38,-1.17549e-38,0.000429686,0.00841212,-1.17549e-38,0.0426161,-1.17549e-38,0.0334591,0.0294607,0.0375954,-1.17549e-38,0.0176366
609.8777,0.0227046,0.00412869,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0499991,-1.17549e-38,0.0174683,0.0430341,0.0440695,-1.17549e-38,0.0163693
610.3598,0.0235905,0.0160411,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0453424,-1.17549e-38,0.00543744,0.0635387,0.0374524,-1.17549e-38,0.0163713
610.8419,0.0238642,0.0204546,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.033159,-1.17549e-38,0.00095191,0.0897343,0.0126677,-1.17549e-38,0.0173479
611.324,0.0221175,0.0158903,0.00855157,-1.17549e-38,-1.17549e-38,0.0120121,0.0196736,-1.17549e-38,0.00542525,0.115961,-1.17549e-38,-1.17549e-38,0.0184063
611.8062,0.0174534,0.00196013,0.0501511,-1.17549e-38,-1.17549e-38,0.018513,0.00930986,-1.17549e-38,0.0175856,0.133318,-1.17549e-38,-1.17549e-38,0.0195657
612.2883,0.00993265,-1.17549e-38,0.0744147,0.00121459,-1.17549e-38,0.0132857,0.00308635,0.00859839,0.0330546,0.13396,-1.17549e-38,-1.17549e-38,0.0218073
612.7704,0.000460594,-1.17549e-38,0.0751191,0.0109186,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0175974,0.0451568,0.115977,-1.17549e-38,-1.17549e-38,0.0254342
613.2525,-1.17549e-38,-1.17549e-38,0.0533616,0.0091437,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.022004,0.0476616,0.0852387,-1.17549e-38,-1.17549e-38,0.0284298
613.7346,-1.17549e-38,-1.17549e-38,0.016365,-1.17549e-38,0.00413409,-1.17549e-38,-1.17549e-38,0.0235223,0.0384793,0.0524193,-1.17549e-38,0.0114213,0.0268764
614.2167,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0259807,-1.17549e-38,0.000110029,0.0255845,0.0218307,0.026806,-1.17549e-38,0.0228099,0.0177498
614.6989,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0415864,-1.17549e-38,0.00544015,0.0311321,0.00678721,0.0111584,0.0017978,0.0319192,0.00200984
615.181,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0486679,-1.17549e-38,0.0110117,0.0404776,0.00259761,0.00125447,0.0264476,0.0378662,-1.17549e-38
615.6631,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.048281,-1.17549e-38,0.0125214,0.0508584,0.0136435,-1.17549e-38,0.0401847,0.0411413,-1.17549e-38
616.1452,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.016677,0.0435309,-1.17549e-38,0.006433,0.0580083,0.0368829,-1.17549e-38,0.0455123,0.042916,-1.17549e-38
616.6273,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0487635,0.0378679,-1.17549e-38,-1.17549e-38,0.0586712,0.0628754,-1.17549e-38,0.0447414,0.0439837,-1.17549e-38
617.1094,-1.17549e-38,-1.17549e-38,0.0216015,0.0752396,0.0339707,-1.17549e-38,-1.17549e-38,0.0523981,0.0799655,-1.17549e-38,0.0386451,0.0441815,0.0103041
617.5916,0.00392369,0.00419104,0.0345538,0.0882485,0.0334803,-1.17549e-38,-1.17549e-38,0.0412948,0.0799788,-1.17549e-38,0.0277253,0.0427658,0.0279425
618.0737,0.0278215,0.0263593,0.0273547,0.0847395,0.0371955,-1.17549e-38,-1.17549e-38,0.0278907,0.0622227,-1.17549e-38,0.0145086,0.0393682,0.0376091
618.5558,0.0435291,0.058,0.00496862,0.0674763,0.0451212,-1.17549e-38,-1.17549e-38,0.0132733,0.0329016,0.00685266,0.0040686,0.0345099,0.038698
619.0379,0.0477317,0.0900446,-1.17549e-38,0.0431826,0.0561491,-1.17549e-38,0.013421,-1.17549e-38,0.000913216,0.0460795,0.00174517,0.0291512,0.0343454
619.52,0.0422155,0.11102,-1.17549e-38,0.0194844,0.0677586,0.0123988,0.0348891,-1.17549e-38,-1.17549e-38,0.0782393,0.00991885,0.0238763,0.0280007
620.0021,0.0321501,0.112894,-1.17549e-38,0.00248451,0.0763047,0.0484651,0.0456731,-1.17549e-38,-1.17549e-38,0.0963704,0.0262033,0.0185707,0.0214229
620.4843,0.0229821,0.094702,-1.17549e-38,-1.17549e-38,0.0781697,0.0713702,0.0427397,-1.17549e-38,-1.17549e-38,0.0976816,0.0440566,0.0127691,0.0151029
620.9664,0.0176805,0.0629841,-1.17549e-38,-1.17549e-38,0.0714729,0.0773745,0.0294631,-1.17549e-38,-1.17549e-38,0.0836598,0.0556716,0.00625762,0.00986709
621.4485,0.015704,0.0288011,-1.17549e-38,0.00481569,0.057353,0.0681277,0.0142617,-1.17549e-38,-1.17549e-38,0.0598714,0.0559884,-1.17549e-38,0.00786748
621.9306,0.014319,0.00240347,-1.17549e-38,0.0119071,0.0396838,0.0507484,0.00636449,-1.17549e-38,0.00357241,0.034717,0.0455108,-1.17549e-38,0.0118944
622.4127,0.0113155,-1.17549e-38,-1.17549e-38,0.014168,0.0231055,0.0346242,0.0105997,0.00603862,0.0236412,0.0166366,0.0298141,-1.17549e-38,0.0234119
622.8948,0.00694638,-1.17549e-38,-1.17549e-38,0.0103337,0.010697,0.0262844,0.0243874,0.00499261,0.0361873,0.0106426,0.0159781,-1.17549e-38,0.0408193
623.377,0.00357552,-1.17549e-38,-1.17549e-38,0.00270745,0.0028913,0.0257831,0.0389328,-1.17549e-38,0.0397074,0.0159554,0.00853609,-1.17549e-38,0.0592483
623.8591,0.00349114,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0272486,0.0440739,-1.17549e-38,0.0360831,0.0261706,0.00759964,-1.17549e-38,0.0721542
624.3412,0.00675958,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0235115,0.0342306,0.00192673,0.0290045,0.0322303,0.0100027,-1.17549e-38,0.0740284
624.8233,0.0108774,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0119071,0.0121032,0.0174347,0.0219112,0.0269959,0.0122543,0.00287532,0.0630225
625.3054,0.012526,-1.17549e-38,-1.17549e-38,0.00093231,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0369484,0.0166473,0.0090002,0.0129949,0.0102233,0.0421475
625.7875,0.0100054,-1.17549e-38,-1.17549e-38,0.00773416,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0524816,0.0133958,-1.17549e-38,0.0131869,0.0132262,0.0182375
626.2697,0.00436667,-1.17549e-38,-1.17549e-38,0.0129695,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0583663,0.011461,-1.17549e-38,0.0141945,0.0099715,-1.17549e-38
626.7518,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0159924,0.00149989,0.0134234,-1.17549e-38,0.0538664,0.00995326,-1.17549e-38,0.0156762,0.00136295,-1.17549e-38
627.2339,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0173187,0.00683995,0.038193,0.00402473,0.0424118,0.0078618,-1.17549e-38,0.0152468,-1.17549e-38,-1.17549e-38
627.716,-1.17549e-38,-1.17549e-38,0.00971555,0.0173525,0.0108946,0.0557048,0.0157746,0.0287563,0.00387252,-1.17549e-38,0.0102233,-1.17549e-38,0.00127956
628.1981,-1.17549e-38,0.00486575,0.0196059,0.0157003,0.014487,0.0566421,0.0157556,0.0163449,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0125441
628.6802,-1.17549e-38,0.00890014,0.0252603,0.0117898,0.0196098,0.0403629,0.00550719,0.00634207,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0201214
629.1624,-1.17549e-38,0.00921142,0.0263552,0.00623222,0.0274791,0.0150446,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.020864
629.6445,-1.17549e-38,0.00674189,0.0244269,0.00153216,0.0366546,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00717727,0.0146694
630.1266,-1.17549e-38,0.00295871,0.0218983,0.00115011,0.0428655,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0116745,0.00395693
630.6087,-1.17549e-38,-1.17549e-38,0.0205181,0.00731427,0.0411063,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0103821,-1.17549e-38
631.0908,-1.17549e-38,-1.17549e-38,0.0203134,0.0191468,0.0288764,-1.17549e-38,0.000993013,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00493441,-1.17549e-38
631.5729,-1.17549e-38,-1.17549e-38,0.0198665,0.0325666,0.00843368,0.00384397,0.0145833,-1.17549e-38,0.0141602,-1.17549e-38,0.00709144,-1.17549e-38,-1.17549e-38
632.0551,-1.17549e-38,0.00199848,0.0176958,0.0421555,-1.17549e-38,0.00869732,0.0279644,-1.17549e-38,0.0264323,-1.17549e-38,0.0212938,-1.17549e-38,-1.17549e-38
632.5372,-1.17549e-38,0.00579117,0.0135818,0.0437666,-1.17549e-38,0.00912653,0.0405018,0.00825067,0.0264515,-1.17549e-38,0.0334066,-1.17549e-38,-1.17549e-38
633.0193,-1.17549e-38,0.00925679,0.00868435,0.0362243,-1.17549e-38,0.00917558,0.0512795,0.0168381,0.0154182,-1.17549e-38,0.040204,0.00565241,0.00931432
633.5014,-1.17549e-38,0.0117631,0.0043555,0.0213163,-1.17549e-38,0.0126191,0.0583141,0.0194576,4.12845e-05,-1.17549e-38,0.0379574,0.0143374,0.0154733
633.9835,0.0091101,0.0133447,0.000773023,0.00260785,-1.17549e-38,0.0198889,0.0592019,0.0143053,-1.17549e-38,-1.17549e-38,0.0243839,0.0210523,0.0150249
634.4656,0.0203443,0.0145981,-1.17549e-38,-1.17549e-38,0.0115402,0.0278026,0.052627,0.00262406,-1.17549e-38,-1.17549e-38,0.000864647,0.0233908,0.0101816
