Wavenumber (cm-1),Int deg-28 (arb),Int deg-26 (arb),Int deg-24 (arb),Int deg-22 (arb),Int deg-20 (arb),Int deg-18 (arb),Int deg-16 (arb),Int deg-14 (arb),Int deg-12 (arb),Int deg-10 (arb),Int deg-8 (arb),Int deg-6 (arb),Int deg-4 (arb),Int deg-2 (arb),Int deg0 (arb)
3039.7461,0.0231504,0.0654205,0.141249,0.275244,0.529505,1.01711,1.40762,1.75918,2.07251,2.32573,2.45985,2.60936,2.7319,2.93983,2.99267
3040.228,0.020754,0.0649814,0.140272,0.2784,0.529168,1.01774,1.40155,1.74244,2.04846,2.29528,2.42043,2.57107,2.68489,2.88337,2.93576
3040.7102,0.0191914,0.0644933,0.14071,0.280357,0.527212,1.01745,1.39324,1.72316,2.02363,2.26322,2.37895,2.53183,2.63638,2.82783,2.87684
3041.1924,0.0190373,0.0637371,0.142652,0.280995,0.524215,1.01572,1.38258,1.70223,1.9989,2.2305,2.33732,2.49121,2.58678,2.7745,2.81661
3041.6746,0.0200888,0.0625628,0.145843,0.280651,0.521206,1.01167,1.36987,1.68073,1.97489,2.1977,2.29727,2.44924,2.53682,2.72414,2.75711
3042.1565,0.0215117,0.061171,0.149654,0.279885,0.519285,1.00478,1.35596,1.65996,1.95189,2.16542,2.2604,2.40714,2.48828,2.67738,2.70135
3042.6387,0.0223771,0.0601781,0.153135,0.279261,0.519145,0.995457,1.3421,1.64126,1.93012,2.13491,2.22819,2.36744,2.44393,2.63507,2.65239
3043.1208,0.0222206,0.0603224,0.155252,0.279232,0.52076,0.985165,1.32972,1.62593,1.91004,2.10827,2.202,2.33316,2.40688,2.59832,2.61238
3043.603,0.0212759,0.0619583,0.155303,0.280122,0.52346,0.975971,1.32011,1.61502,1.8927,2.08793,2.18284,2.30674,2.37949,2.56835,2.5822
3044.085,0.0202787,0.064715,0.153319,0.282129,0.526363,0.969914,1.31421,1.6092,1.87988,2.07586,2.17127,2.28941,2.36266,2.54647,2.5618
3044.5671,0.0200202,0.067624,0.15018,0.285271,0.52893,0.968453,1.31254,1.60879,1.87377,2.0728,2.16737,2.28127,2.35573,2.53392,2.55074
3045.0493,0.0209438,0.0696754,0.147262,0.28931,0.531286,0.972226,1.31534,1.61374,1.87625,2.07828,2.17088,2.28194,2.3572,2.53171,2.54869
3045.5315,0.0229879,0.0704122,0.145784,0.293731,0.534118,0.981087,1.32263,1.62377,1.88805,2.09109,2.18131,2.29104,2.36555,2.5402,2.55544
3046.0134,0.0256802,0.0701171,0.146184,0.29789,0.538269,0.994289,1.33437,1.63847,1.90824,2.1099,2.19807,2.30824,2.37991,2.55867,2.57053
3046.4956,0.0283539,0.0694654,0.147943,0.301308,0.544302,1.01071,1.35033,1.65744,1.93447,2.1335,2.22044,2.33282,2.4,2.58502,2.59284
3046.9778,0.0303565,0.0689457,0.149964,0.303957,0.552294,1.0291,1.37012,1.68037,1.96376,2.16074,2.24753,2.3632,2.42551,2.61603,2.62038
3047.46,0.0312062,0.0685323,0.151275,0.306337,0.561917,1.04837,1.39315,1.70682,1.99357,2.19033,2.27818,2.39684,2.45532,2.64805,2.65038
3047.9419,0.0307061,0.0678728,0.151638,0.30923,0.57265,1.06779,1.41879,1.73601,2.0224,2.22076,2.31083,2.43065,2.48706,2.67787,2.67979
3048.4241,0.0290128,0.0668154,0.151662,0.313252,0.583952,1.08713,1.44642,1.7666,2.04985,2.25064,2.3435,2.46173,2.51735,2.7033,2.70571
3048.9063,0.0266106,0.0657963,0.152402,0.318465,0.595346,1.10645,1.47533,1.79679,2.07595,2.27884,2.37395,2.48807,2.54261,2.72332,2.72579
3049.3884,0.0241554,0.0656968,0.154683,0.324335,0.606487,1.1258,1.50454,1.8247,2.10051,2.30456,2.40005,2.50875,2.56023,2.73755,2.73836
3049.8704,0.0222319,0.0672111,0.158614,0.330079,0.617243,1.14495,1.53257,1.84894,2.12291,2.32707,2.42028,2.52374,2.56919,2.74574,2.7423
3050.3525,0.0211469,0.0701945,0.163549,0.335186,0.627744,1.16325,1.55767,1.86896,2.14214,2.34544,2.43393,2.53329,2.57004,2.74729,2.737
3050.8347,0.02087,0.0735233,0.16849,0.339757,0.638275,1.17985,1.57817,1.88495,2.15728,2.35857,2.44107,2.53734,2.56422,2.74129,2.72233
3051.3169,0.0211373,0.0756468,0.172624,0.344412,0.649007,1.19398,1.59309,1.89742,2.16767,2.36543,2.44208,2.5352,2.55312,2.72686,2.69872
3051.7988,0.0216229,0.0755123,0.175696,0.349838,0.659719,1.20525,1.60235,1.90659,2.17286,2.36543,2.43721,2.52577,2.53742,2.70367,2.66722
3052.281,0.0220618,0.0732623,0.178021,0.356253,0.669751,1.21362,1.60668,1.91213,2.1725,2.35851,2.42639,2.50813,2.51688,2.67223,2.62919
3052.7632,0.0222749,0.0702252,0.180198,0.363165,0.678284,1.21941,1.60708,1.91318,2.16621,2.34504,2.4094,2.48214,2.49065,2.63383,2.5859
3053.2454,0.0221498,0.0681752,0.182715,0.369584,0.684771,1.223,1.60437,1.90879,2.15384,2.32551,2.38622,2.44878,2.4577,2.59017,2.5381
3053.7273,0.0216634,0.0683147,0.185665,0.374563,0.689194,1.22473,1.59887,1.89832,2.13562,2.30039,2.3573,2.40985,2.41737,2.54265,2.48588
3054.2095,0.0209737,0.0706128,0.18872,0.377737,0.691933,1.22471,1.59052,1.88176,2.11224,2.27022,2.32349,2.36733,2.36983,2.49196,2.42908
3054.6917,0.0204941,0.0738852,0.191334,0.379499,0.693345,1.22282,1.57909,1.85981,2.0847,2.23573,2.28577,2.32269,2.31627,2.43802,2.3679
3055.1738,0.0208236,0.0765203,0.19305,0.380701,0.693412,1.21866,1.56442,1.83377,2.05404,2.19792,2.2449,2.27658,2.25892,2.38054,2.3035
3055.6558,0.0224772,0.0773757,0.193728,0.382053,0.691757,1.21172,1.54655,1.8054,2.02107,2.15793,2.20148,2.22901,2.20053,2.31967,2.23803
3056.1379,0.0255241,0.0763111,0.193576,0.383595,0.688042,1.20157,1.5258,1.77651,1.98637,2.11675,2.15615,2.17981,2.14364,2.25655,2.17417
3056.6201,0.029368,0.0740973,0.192959,0.384586,0.682425,1.1881,1.50291,1.74857,1.9504,2.07497,2.10978,2.12913,2.0898,2.1932,2.11434
3057.1023,0.0328693,0.0718522,0.192118,0.383929,0.675701,1.17172,1.47902,1.72226,1.91364,2.03284,2.0636,2.07769,2.0393,2.132,2.06008
3057.5842,0.0348071,0.0704235,0.190983,0.380878,0.668967,1.15331,1.45554,1.69734,1.87674,1.99062,2.01893,2.02689,1.99158,2.07499,2.01185
3058.0664,0.0344472,0.070094,0.189223,0.375585,0.663061,1.13411,1.43379,1.67297,1.84061,1.94905,1.97695,1.97858,1.94607,2.02344,1.96923
3058.5486,0.0318981,0.0706871,0.186544,0.369144,0.65815,1.11551,1.41458,1.64839,1.80646,1.90952,1.93846,1.93478,1.90289,1.97794,1.93142
3059.0308,0.0280609,0.0718752,0.183039,0.363081,0.653753,1.0988,1.398,1.62365,1.77571,1.87385,1.90386,1.89721,1.86297,1.93855,1.89755
3059.5127,0.0242105,0.0734224,0.179369,0.358608,0.649156,1.08492,1.38357,1.59986,1.74973,1.84365,1.87324,1.86681,1.82766,1.90515,1.86697
3059.9949,0.0214468,0.0752297,0.176585,0.356109,0.643946,1.07432,1.37071,1.57886,1.72934,1.8197,1.84654,1.84341,1.798,1.87739,1.8393
3060.4771,0.0203024,0.0772377,0.175647,0.355183,0.638338,1.0669,1.35923,1.56242,1.7145,1.80164,1.82372,1.82574,1.77431,1.85475,1.81442
3060.9592,0.020673,0.0793346,0.176901,0.355176,0.633106,1.06209,1.34947,1.55134,1.70422,1.78827,1.80478,1.81197,1.75623,1.83648,1.79248
3061.4412,0.0220319,0.0813571,0.179857,0.355787,0.629203,1.05918,1.34209,1.54517,1.69705,1.77817,1.7898,1.8004,1.74305,1.82184,1.7737
3061.9233,0.0237482,0.0831529,0.183436,0.357277,0.627308,1.05766,1.33756,1.54246,1.69166,1.77033,1.77875,1.79005,1.73403,1.8103,1.75813
3062.4055,0.0253378,0.0846141,0.186552,0.360121,0.627521,1.05741,1.33585,1.5414,1.68731,1.76437,1.77144,1.78087,1.72849,1.8016,1.74551
3062.8877,0.0265798,0.0856368,0.188668,0.364396,0.629359,1.05856,1.3364,1.54061,1.68388,1.7603,1.76743,1.77345,1.7256,1.79558,1.7352
3063.3696,0.0275181,0.0860594,0.189982,0.369411,0.631999,1.06119,1.33844,1.5394,1.68149,1.75811,1.76614,1.76849,1.72431,1.79181,1.72648
3063.8518,0.0283845,0.0856654,0.191138,0.373898,0.634655,1.0649,1.34133,1.53784,1.68007,1.75736,1.76696,1.76629,1.72345,1.78942,1.71885
3064.334,0.0294565,0.0842922,0.192685,0.376693,0.636907,1.06885,1.34474,1.53648,1.67921,1.75728,1.7693,1.76639,1.72198,1.7871,1.71221
3064.8162,0.0308814,0.081983,0.194681,0.377419,0.638839,1.07198,1.34852,1.53605,1.67844,1.75705,1.77258,1.7676,1.71936,1.7836,1.70677
3065.2981,0.0325468,0.0790731,0.196692,0.376701,0.64095,1.07356,1.35243,1.53718,1.67763,1.75629,1.77601,1.76833,1.71556,1.77816,1.70257
3065.7803,0.0341012,0.0761347,0.198155,0.375783,0.643893,1.07357,1.35606,1.54014,1.67725,1.75515,1.7786,1.76707,1.71094,1.77085,1.69903
3066.2625,0.0351535,0.073798,0.198784,0.375856,0.648153,1.07272,1.35887,1.5446,1.67805,1.75415,1.77931,1.76297,1.70588,1.76242,1.69488
3066.7446,0.0355381,0.072536,0.198746,0.377512,0.653805,1.07213,1.36051,1.54956,1.68053,1.7537,1.77745,1.75609,1.70051,1.75377,1.68854
3067.2266,0.0354434,0.0725123,0.198511,0.380628,0.660404,1.07288,1.36105,1.55365,1.6844,1.75368,1.77293,1.74729,1.69461,1.74543,1.67898
3067.7087,0.0352669,0.073554,0.198565,0.384596,0.667075,1.07556,1.36096,1.55565,1.68854,1.75343,1.76635,1.73783,1.6878,1.73725,1.66637
3068.1909,0.035278,0.0752492,0.19921,0.388664,0.672745,1.08012,1.36091,1.55509,1.69151,1.75202,1.75858,1.72879,1.67982,1.72868,1.65211
3068.6731,0.0353502,0.077117,0.200562,0.392158,0.67647,1.08588,1.36141,1.55241,1.69223,1.74888,1.75039,1.72077,1.67072,1.71926,1.63831
3069.155,0.0350044,0.0787768,0.202652,0.394567,0.677731,1.09185,1.36258,1.54873,1.69054,1.74427,1.74225,1.71388,1.66099,1.70907,1.62667
3069.6372,0.0337684,0.0800514,0.20548,0.395591,0.676619,1.09703,1.36421,1.54523,1.68721,1.73933,1.73452,1.70803,1.65134,1.69875,1.61784
3070.1194,0.0316005,0.0809646,0.208938,0.395237,0.673835,1.10083,1.36595,1.54268,1.68347,1.73567,1.72773,1.70321,1.64245,1.68916,1.61117
3070.6016,0.0290462,0.081643,0.212712,0.393913,0.670493,1.10332,1.36756,1.54139,1.68041,1.73454,1.72275,1.69959,1.63483,1.68094,1.60538
3071.0835,0.0269782,0.0821822,0.216253,0.392396,0.667815,1.10526,1.36914,1.54152,1.67857,1.7363,1.72048,1.69736,1.62868,1.67425,1.59952
3071.5657,0.0260854,0.0825752,0.218915,0.391637,0.666837,1.10776,1.37118,1.54337,1.67802,1.74021,1.72136,1.69661,1.62404,1.66904,1.59361
3072.0479,0.0264704,0.0827633,0.220173,0.392453,0.668212,1.11185,1.37444,1.54748,1.67871,1.74495,1.72503,1.69722,1.62101,1.66542,1.58877
3072.53,0.0276296,0.0827749,0.21983,0.395258,0.672156,1.11802,1.37967,1.55428,1.68095,1.7495,1.73046,1.69905,1.61978,1.66391,1.58655
3073.012,0.0288037,0.0828298,0.218118,0.399922,0.678486,1.12613,1.38734,1.56377,1.68559,1.75378,1.73659,1.70214,1.62073,1.66527,1.58807
3073.4941,0.0294324,0.0832812,0.215672,0.405793,0.686705,1.13568,1.39741,1.5754,1.69372,1.75881,1.74301,1.70677,1.62435,1.67005,1.59337
3073.9763,0.0294074,0.0843827,0.213374,0.411886,0.696147,1.14615,1.4094,1.58848,1.70624,1.76618,1.75022,1.71343,1.63105,1.67816,1.60146
3074.4585,0.0290008,0.0860248,0.212094,0.417204,0.706159,1.15729,1.42262,1.60265,1.72338,1.77714,1.75933,1.72261,1.6411,1.68881,1.61084
3074.9404,0.0285853,0.087663,0.212368,0.42113,0.716283,1.16914,1.4366,1.61804,1.74449,1.79202,1.7713,1.7346,1.65435,1.70082,1.62022
3075.4226,0.0283837,0.0885662,0.21416,0.423742,0.726356,1.18182,1.45137,1.63508,1.76826,1.8101,1.78645,1.74934,1.6701,1.71316,1.62902
3075.9048,0.0284112,0.0882925,0.216853,0.425869,0.736453,1.19535,1.46745,1.65391,1.79309,1.83007,1.80433,1.76636,1.68705,1.72528,1.63736
3076.387,0.0285995,0.087095,0.219548,0.428782,0.746697,1.2096,1.48555,1.67411,1.81752,1.85067,1.82412,1.78491,1.70354,1.73719,1.64573
3076.8689,0.0289514,0.0859433,0.22156,0.433632,0.757065,1.22452,1.50619,1.69491,1.84063,1.87122,1.8451,1.80413,1.71811,1.74912,1.6545
3077.3511,0.0295754,0.0860555,0.222832,0.440925,0.767352,1.24022,1.52938,1.71574,1.86216,1.8916,1.86689,1.82329,1.73012,1.76121,1.66366
3077.8333,0.0305594,0.0881698,0.223994,0.450323,0.777334,1.25703,1.55457,1.73683,1.88252,1.91204,1.88925,1.84203,1.74012,1.77327,1.67283
3078.3154,0.0317865,0.0919954,0.226013,0.46089,0.787033,1.27527,1.58083,1.75909,1.90259,1.93285,1.91184,1.86039,1.74967,1.78472,1.6814
3078.7974,0.0328576,0.0962231,0.229613,0.4716,0.796887,1.29513,1.60717,1.78366,1.92336,1.95435,1.9342,1.87867,1.76062,1.79499,1.68877
3079.2795,0.0332229,0.0991522,0.234833,0.481793,0.807672,1.3165,1.63283,1.81108,1.9456,1.97694,1.95609,1.89718,1.7742,1.80386,1.69468
3079.7617,0.0324793,0.0996037,0.240963,0.491353,0.820205,1.33917,1.65762,1.84097,1.96963,2.00119,1.97777,1.91593,1.79046,1.81181,1.69926
3080.2439,0.030657,0.0975873,0.246888,0.500549,0.834984,1.36296,1.6821,1.87228,1.99534,2.02769,2.00015,1.93462,1.80822,1.81985,1.70318
3080.7258,0.0282951,0.0943158,0.251629,0.509727,0.852009,1.38796,1.70749,1.90394,2.02252,2.05673,2.02426,1.95286,1.82573,1.82902,1.70738
3081.208,0.026227,0.0915518,0.254801,0.519063,0.870849,1.4145,1.73525,1.93553,2.05118,2.08803,2.05055,1.97044,1.84144,1.83977,1.71271
3081.6902,0.0251823,0.0906713,0.256771,0.528514,0.890906,1.44302,1.76637,1.96735,2.08168,2.12069,2.07844,1.98753,1.85453,1.85148,1.7194
3082.1724,0.0254336,0.0919806,0.258498,0.537977,0.911695,1.4738,1.80078,2.0001,2.11454,2.15348,2.10647,2.00459,1.86498,1.86274,1.7267
3082.6543,0.0266922,0.0946568,0.261124,0.547529,0.932987,1.50671,1.83726,2.03428,2.14996,2.18536,2.13302,2.02203,1.87324,1.87199,1.73305
3083.1365,0.0283034,0.0973128,0.265503,0.557585,0.954773,1.54117,1.87396,2.06987,2.18748,2.21574,2.15707,2.03982,1.87984,1.87836,1.73665
3083.6187,0.0296059,0.0988287,0.271849,0.568839,0.977129,1.57621,1.90941,2.10633,2.22585,2.24453,2.17863,2.0574,1.8851,1.88193,1.73631
3084.1008,0.0302369,0.0989596,0.279674,0.581942,1.00008,1.61076,1.94323,2.14286,2.26342,2.27189,2.19847,2.07382,1.88913,1.88342,1.73196
3084.5828,0.0302271,0.0984003,0.288045,0.597082,1.02354,1.64402,1.97618,2.17881,2.29872,2.29787,2.21755,2.08811,1.89193,1.88341,1.72459
3085.0649,0.0298826,0.0983278,0.296027,0.613715,1.04739,1.67573,2.00948,2.21371,2.33095,2.32232,2.23645,2.09963,1.89346,1.88182,1.71553
3085.5471,0.0295677,0.0997297,0.303103,0.630692,1.0715,1.70623,2.0438,2.24733,2.36007,2.34491,2.25512,2.10813,1.89354,1.8779,1.70568
3086.0293,0.0295228,0.102905,0.309322,0.646793,1.09584,1.73622,2.07867,2.2795,2.38655,2.36536,2.27294,2.11369,1.89183,1.87079,1.69506
3086.5112,0.0297973,0.10738,0.315138,0.661402,1.12042,1.76636,2.11271,2.31012,2.4109,2.38348,2.28891,2.11648,1.88781,1.86014,1.683
3086.9934,0.0303,0.112233,0.321058,0.674864,1.14521,1.79683,2.1444,2.33909,2.43323,2.39909,2.3019,2.11662,1.88092,1.84632,1.66875
3087.4756,0.03092,0.116583,0.327348,0.688271,1.16999,1.82711,2.17295,2.3663,2.45316,2.41186,2.31086,2.11403,1.87078,1.8301,1.65205
3087.9578,0.0316382,0.119969,0.333982,0.702737,1.19431,1.85615,2.19866,2.39144,2.47009,2.42127,2.31512,2.10849,1.85732,1.81208,1.63321
3088.4397,0.0325527,0.122416,0.340809,0.718637,1.21754,1.88269,2.22251,2.41392,2.48359,2.42672,2.31457,2.09968,1.84071,1.79231,1.61279
3088.9219,0.0337849,0.124235,0.347775,0.735293,1.23901,1.90571,2.24544,2.4329,2.49367,2.42789,2.30972,2.08726,1.82132,1.77039,1.5911
3089.4041,0.0353171,0.125732,0.355002,0.751304,1.25824,1.9248,2.26762,2.44762,2.50075,2.42498,2.30131,2.07104,1.79954,1.74589,1.56805
3089.8862,0.0368936,0.127045,0.362676,0.76532,1.27512,1.94025,2.28822,2.45781,2.50537,2.4187,2.28993,2.05122,1.77575,1.71878,1.54335
3090.3682,0.0381103,0.128188,0.370862,0.776751,1.28992,1.95286,2.30576,2.46396,2.50777,2.40999,2.27574,2.02842,1.75033,1.68949,1.51705
3090.8503,0.0386841,0.129226,0.379388,0.786003,1.30309,1.96366,2.31885,2.46713,2.50771,2.39961,2.25852,2.00364,1.72366,1.65878,1.48969
3091.3325,0.0387266,0.130392,0.387893,0.794156,1.31502,1.9735,2.32675,2.4683,2.5046,2.38778,2.23814,1.97792,1.69613,1.62742,1.46219
3091.8147,0.0387825,0.131997,0.395982,0.802346,1.32587,1.98286,2.32971,2.46781,2.498,2.3742,2.21493,1.95197,1.66813,1.59616,1.43529
3092.2966,0.0395342,0.134178,0.403379,0.811224,1.33558,1.99181,2.32877,2.46513,2.48799,2.35829,2.18976,1.92594,1.64,1.56578,1.40922
3092.7788,0.0413311,0.136695,0.409999,0.820768,1.34402,2.00022,2.3253,2.45933,2.47535,2.33972,2.16383,1.89959,1.61212,1.53711,1.38367
3093.261,0.0438779,0.138997,0.415919,0.830477,1.35123,2.00789,2.32051,2.44988,2.46124,2.31873,2.13819,1.87264,1.58487,1.51086,1.35818
3093.7432,0.0463303,0.140591,0.421321,0.839759,1.35747,2.01471,2.31519,2.4374,2.44669,2.29629,2.11351,1.84512,1.55861,1.4873,1.33266
3094.2251,0.0477553,0.141482,0.426427,0.848275,1.36312,2.02052,2.30966,2.42363,2.43209,2.27371,2.09003,1.81757,1.53362,1.46597,1.3076
3094.7073,0.0476443,0.142315,0.431454,0.856034,1.36845,2.025,2.3041,2.41073,2.41711,2.25215,2.06765,1.79079,1.51005,1.44575,1.28385
3095.1895,0.0461368,0.144028,0.436588,0.86325,1.37356,2.02767,2.29878,2.4004,2.40109,2.23207,2.04601,1.76558,1.48786,1.42546,1.26223
3095.6716,0.0438527,0.147162,0.441958,0.870081,1.37849,2.02805,2.29412,2.39321,2.38361,2.21317,2.02463,1.74238,1.46693,1.40445,1.2431
3096.1536,0.0415144,0.151317,0.447628,0.876457,1.38343,2.02607,2.29056,2.38867,2.3651,2.19469,2.00315,1.72125,1.4471,1.38305,1.22629
3096.6357,0.0396563,0.155209,0.453602,0.882117,1.38875,2.02236,2.28834,2.38586,2.34697,2.17613,1.98165,1.70202,1.42818,1.36234,1.2112
3097.1179,0.0385666,0.157373,0.4598,0.886837,1.39491,2.01822,2.28735,2.384,2.33121,2.1578,1.9609,1.68444,1.40997,1.34354,1.1971
3097.6001,0.0383677,0.15709,0.466032,0.89068,1.40212,2.01536,2.28724,2.38277,2.31971,2.14084,1.94226,1.66836,1.39231,1.32733,1.1833
3098.082,0.0390442,0.154897,0.47197,0.894123,1.4102,2.01537,2.28776,2.38207,2.31346,2.12676,1.92707,1.6537,1.37518,1.31347,1.1694
3098.5642,0.0403578,0.152346,0.477232,0.89798,1.41879,2.01929,2.28901,2.38188,2.31224,2.11659,1.91594,1.64048,1.35873,1.30103,1.15536
3099.0464,0.0417854,0.151151,0.481575,0.903212,1.42772,2.02744,2.29159,2.38219,2.31476,2.11029,1.90832,1.6287,1.34334,1.28886,1.14148
3099.5286,0.0426599,0.152302,0.485143,0.910699,1.43726,2.03936,2.29649,2.38312,2.31918,2.10678,1.90271,1.61828,1.32942,1.27609,1.12826
3100.0105,0.0425264,0.155666,0.488577,0.921042,1.44808,2.05411,2.3047,2.38514,2.32392,2.10456,1.89744,1.60898,1.31722,1.26236,1.1161
3100.4927,0.041492,0.160279,0.492849,0.934384,1.46083,2.07055,2.31674,2.38891,2.32815,2.10252,1.89151,1.60028,1.30668,1.24784,1.10506
3100.9749,0.0402812,0.165001,0.498823,0.950259,1.47569,2.08772,2.33248,2.39504,2.33198,2.10045,1.88502,1.59152,1.29756,1.23297,1.09483
3101.457,0.0398914,0.169073,0.506795,0.967591,1.4923,2.10515,2.35113,2.40383,2.33613,2.09893,1.87885,1.58216,1.28954,1.21834,1.08501
3101.939,0.0410371,0.172282,0.516306,0.984966,1.51016,2.123,2.37154,2.41525,2.34146,2.09865,1.87397,1.57205,1.28233,1.20453,1.07548
3102.4211,0.0437302,0.174814,0.526422,1.00118,1.52902,2.1419,2.39256,2.42905,2.34847,2.09985,1.87073,1.56147,1.27555,1.19197,1.06656
3102.9033,0.0472536,0.177076,0.536319,1.01583,1.54909,2.16251,2.41336,2.44494,2.35706,2.10199,1.86865,1.55089,1.26861,1.18085,1.05879
3103.3855,0.0505334,0.179618,0.545817,1.0295,1.5707,2.18505,2.43349,2.46251,2.36664,2.10404,1.86661,1.54058,1.26062,1.17099,1.05245
3103.8674,0.0526784,0.183062,0.555488,1.04339,1.59381,2.20906,2.45283,2.48104,2.37642,2.10499,1.86338,1.53039,1.25077,1.16185,1.04712
3104.3496,0.0533848,0.18788,0.566231,1.0585,1.61773,2.2336,2.47147,2.4995,2.38567,2.10433,1.85808,1.51991,1.23879,1.1526,1.04166
3104.8318,0.0530102,0.194049,0.578593,1.07498,1.64142,2.25773,2.48949,2.51679,2.39395,2.10208,1.85043,1.50888,1.22522,1.1424,1.03457
3105.314,0.0523095,0.200837,0.592306,1.09209,1.66405,2.28099,2.507,2.53216,2.40096,2.09858,1.84067,1.49756,1.21126,1.13067,1.0246
3105.7959,0.0519958,0.207034,0.60638,1.10886,1.68555,2.30352,2.524,2.54548,2.40636,2.09411,1.82936,1.48653,1.19805,1.1173,1.01129
3106.2781,0.0523665,0.211611,0.619707,1.12501,1.70647,2.32572,2.54044,2.55718,2.40976,2.08868,1.81701,1.47621,1.18604,1.10281,0.995079
3106.7603,0.0531941,0.214414,0.631758,1.14124,1.72745,2.34784,2.55624,2.56773,2.41077,2.08205,1.80393,1.46617,1.17472,1.08824,0.977266
3107.2424,0.0539458,0.216338,0.642857,1.15883,1.74857,2.3697,2.5713,2.57729,2.4094,2.07395,1.79014,1.45511,1.16304,1.07477,0.959647
3107.7244,0.0541975,0.218787,0.653823,1.17863,1.76919,2.39091,2.5856,2.58555,2.40612,2.06434,1.77557,1.44134,1.15016,1.06326,0.944057
3108.2065,0.0539663,0.222727,0.665241,1.20026,1.78843,2.4112,2.59916,2.59202,2.40181,2.05344,1.76026,1.42374,1.13598,1.05372,0.931822
3108.6887,0.0537147,0.228036,0.676933,1.22227,1.80589,2.43065,2.61202,2.59655,2.39722,2.04168,1.74454,1.40245,1.12106,1.04532,0.923276
3109.1709,0.0540046,0.233637,0.688076,1.24293,1.8221,2.44958,2.62409,2.59951,2.39256,2.02943,1.72892,1.37883,1.106,1.03665,0.917547
3109.6528,0.0550507,0.238316,0.697919,1.2613,1.83837,2.46814,2.63518,2.60179,2.38743,2.01683,1.71386,1.35484,1.09084,1.02639,0.912818
3110.135,0.0565334,0.24161,0.706561,1.27767,1.85603,2.48601,2.64511,2.60433,2.38117,2.00377,1.69951,1.33214,1.07501,1.01382,0.907056
3110.6172,0.0578519,0.244126,0.71515,1.29323,1.87571,2.50254,2.65383,2.60765,2.3735,1.98999,1.68558,1.31147,1.05781,0.999056,0.898906
3111.0994,0.0586538,0.247103,0.725276,1.3092,1.89706,2.51713,2.66151,2.61166,2.3648,1.9752,1.6715,1.29262,1.03911,0.982886,0.888255
3111.5813,0.0592207,0.251577,0.737946,1.32614,1.91906,2.52969,2.66835,2.61563,2.3559,1.95919,1.65661,1.27476,1.01966,0.966419,0.876121
3112.0635,0.0603522,0.25779,0.752866,1.34375,1.94059,2.54076,2.67431,2.61851,2.34742,1.94187,1.64038,1.25705,1.0008,0.950677,0.863918
3112.5457,0.062766,0.265193,0.768593,1.36123,1.96092,2.55119,2.67901,2.6193,2.33926,1.9233,1.62249,1.23902,0.983739,0.936321,0.852572
3113.0278,0.0664414,0.272961,0.783474,1.37776,1.97977,2.56157,2.68193,2.61732,2.33053,1.9037,1.60284,1.22073,0.968985,0.923488,0.84209
3113.5098,0.0704349,0.280575,0.79669,1.3928,1.99706,2.57185,2.68286,2.61231,2.3201,1.8835,1.58162,1.20262,0.956293,0.91178,0.831837
3113.9919,0.0733733,0.288067,0.808668,1.40621,2.01266,2.58126,2.68227,2.60437,2.30728,1.86329,1.55936,1.18529,0.945089,0.90043,0.821294
3114.4741,0.0743207,0.295841,0.820595,1.41825,2.02639,2.58873,2.68124,2.59385,2.29223,1.84358,1.53681,1.16911,0.934955,0.888677,0.81067
3114.9563,0.0734016,0.304288,0.83343,1.42953,2.03832,2.59345,2.68092,2.58133,2.27579,1.82455,1.51481,1.15399,0.925753,0.876222,0.800896
3115.4382,0.0717142,0.313464,0.847179,1.44094,2.04887,2.59534,2.68179,2.56758,2.25892,1.80581,1.49384,1.13936,0.917327,0.863482,0.792959
3115.9204,0.0705746,0.322997,0.860958,1.45339,2.05874,2.59521,2.68335,2.55352,2.24221,1.78658,1.47385,1.12438,0.909094,0.851413,0.787088
