Wavenumber (cm-1),Int deg0 (arb),Int deg2 (arb),Int deg4 (arb),Int deg6 (arb),Int deg8 (arb),Int deg10 (arb),Int deg12 (arb),Int deg14 (arb),Int deg16 (arb)
1236.1473,0.00478158,-1.17549e-38,0.00742991,0.0106308,0.00792214,0.00325396,-1.17549e-38,-1.17549e-38,0.00108099
1236.6294,0.000513725,0.00174272,0.00659134,0.0128883,0.0133525,0.00513302,-1.17549e-38,-1.17549e-38,-1.17549e-38
1237.1116,-1.17549e-38,0.00248712,0.00550833,0.0135038,0.0168254,0.00751985,-1.17549e-38,-1.17549e-38,-1.17549e-38
1237.5936,-1.17549e-38,0.00175988,0.00444426,0.0117053,0.0181723,0.00938501,-1.17549e-38,-1.17549e-38,-1.17549e-38
1238.0758,-1.17549e-38,6.31099e-05,0.00402698,0.00771027,0.0177192,0.00987566,0.00330304,-1.17549e-38,-1.17549e-38
1238.5579,-1.17549e-38,-1.17549e-38,0.0048508,0.00282003,0.0157867,0.00866275,0.00497298,-1.17549e-38,0.00437519
1239.04,-1.17549e-38,-1.17549e-38,0.00690483,-1.17549e-38,0.0125393,0.0061043,0.00396865,0.00350818,0.00911569
1239.5221,-1.17549e-38,-1.17549e-38,0.00932837,-1.17549e-38,0.00823671,0.0031366,0.00110162,0.00639659,0.0116496
1240.0043,-1.17549e-38,-1.17549e-38,0.0107958,-1.17549e-38,0.00354649,0.000922427,-1.17549e-38,0.00796733,0.0108878
1240.4863,-1.17549e-38,-1.17549e-38,0.01032,0.000175828,-1.17549e-38,0.000385845,-1.17549e-38,0.00819673,0.0073075
1240.9685,-1.17549e-38,0.00146871,0.00787571,0.00227314,-1.17549e-38,0.00181558,-1.17549e-38,0.00758306,0.00282659
1241.4506,-1.17549e-38,0.00271988,0.00435259,0.00276238,-1.17549e-38,0.00471193,0.00096385,0.00689416,-1.17549e-38
1241.9327,-1.17549e-38,0.00376405,0.000877812,0.00117336,-1.17549e-38,0.00797374,0.00372345,0.00675971,7.19939e-05
1242.4148,-1.17549e-38,0.00468086,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0103777,0.0052329,0.00733061,0.00342523
1242.897,0.00586762,0.00542079,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0111413,0.00529316,0.00819764,0.00828285
1243.379,0.0112895,0.00575808,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0102793,0.00475999,0.00861975,0.0123349
1243.8612,0.0139665,0.00541589,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00854068,0.00485026,0.00794363,0.0139049
1244.3433,0.0144834,0.004288,-1.17549e-38,-1.17549e-38,0.00204835,0.00694805,0.00630081,0.00598912,0.0128096
1244.8254,0.0142112,0.00262183,-1.17549e-38,0.0025784,0.00567503,0.00621679,0.00894388,0.00318868,0.0102868
1245.3075,0.0143393,0.00103969,-1.17549e-38,0.00595093,0.00970452,0.00642094,0.0118967,0.000400859,0.00810551
1245.7897,0.0152013,0.000347446,-1.17549e-38,0.00773945,0.01233,0.00709569,0.0141242,-1.17549e-38,0.00747129
1246.2717,0.0162457,0.00118434,-1.17549e-38,0.00801662,0.0120071,0.00765385,0.0149559,-1.17549e-38,0.00839793
1246.7539,0.0165583,0.00366737,-1.17549e-38,0.00767505,0.0083815,0.00779019,0.0142899,-1.17549e-38,0.00984981
1247.236,0.0155145,0.00722799,0.00155504,0.00777449,0.00258523,0.00760569,0.0124971,4.90344e-05,0.0104677
1247.7181,0.0131286,0.0107809,0.00202345,0.00881668,-1.17549e-38,0.0074363,0.0101987,0.00144631,0.0093924
1248.2002,0.00993546,0.0131971,0.00151219,0.0104072,-1.17549e-38,0.00759591,0.00806207,0.00250764,0.00672588
1248.6824,0.00658137,0.013853,0.000864098,0.0115152,-1.17549e-38,0.00825648,0.0066426,0.00338161,0.00343495
1249.1644,0.00348303,0.0129416,0.000784156,0.0111522,-1.17549e-38,0.00949751,0.00624618,0.0045806,0.000823814
1249.6466,0.000802769,0.0113433,0.0015219,0.00902454,-1.17549e-38,0.0113615,0.00682835,0.00660562,-1.17549e-38
1250.1287,-1.17549e-38,0.0101224,0.00278302,0.00575223,-1.17549e-38,0.0137559,0.00800595,0.00956014,0.000858287
1250.6108,-1.17549e-38,0.00995331,0.00387588,0.00254838,0.000955018,0.016248,0.00923044,0.0129835,0.00311491
1251.0929,-1.17549e-38,0.0108183,0.00404494,0.000593808,0.0024193,0.0180019,0.0100562,0.0159959,0.00546364
1251.5751,-1.17549e-38,0.0121321,0.00288407,0.000498589,0.00390771,0.0180638,0.0103371,0.017666,0.00665187
1252.0571,0.0025044,0.0131634,0.000650664,0.00213465,0.00567868,0.0159166,0.0102106,0.0174036,0.00590907
1252.5393,0.00555712,0.0134506,-1.17549e-38,0.00485927,0.00732854,0.0119221,0.00988164,0.0151998,0.00329781
1253.0214,0.00738361,0.0129642,-1.17549e-38,0.00791969,0.00804877,0.00726047,0.00937784,0.0116415,-1.17549e-38
1253.5035,0.00727674,0.0119787,-1.17549e-38,0.0107717,0.00729981,0.00331631,0.00847877,0.00773403,-1.17549e-38
1253.9856,0.00563685,0.0108188,0.000485864,0.0131591,0.00537432,0.000900474,0.00688978,0.00460729,-1.17549e-38
1254.4678,0.00384833,0.00967972,0.00418198,0.0149827,0.00339092,-1.17549e-38,0.00453974,0.00318354,-1.17549e-38
1254.9498,0.00350762,0.00860807,0.00725343,0.0161105,0.00268434,-1.17549e-38,0.00178199,0.00388115,-1.17549e-38
1255.432,0.00545218,0.00757285,0.00840042,0.0162929,0.00401001,-1.17549e-38,-1.17549e-38,0.00644365,0.00403837
1255.9141,0.00920463,0.00651539,0.00733298,0.0152546,0.00710624,-1.17549e-38,-1.17549e-38,0.00998238,0.00842428
1256.3962,0.0132017,0.00534512,0.00492961,0.0129133,0.0108749,-1.17549e-38,-1.17549e-38,0.0132638,0.0116195
1256.8783,0.0156811,0.00395526,0.00273209,0.00958539,0.0139964,-1.17549e-38,0.000535901,0.0151592,0.0131083
1257.3605,0.0156765,0.00233888,0.00209715,0.00603154,0.0155388,-1.17549e-38,0.00382055,0.0150658,0.0129702
1257.8425,0.0135051,0.000769654,0.00353168,0.00327107,0.0152216,0.00045005,0.00732745,0.0130977,0.0116437
1258.3247,0.0104823,-1.17549e-38,0.00657693,0.00222142,0.0133256,0.0026255,0.00994628,0.00996278,0.00964797
1258.8068,0.00810426,0.000481415,0.0102126,0.00331655,0.0104766,0.0046798,0.010745,0.00662116,0.0074565
1259.2889,0.00724992,0.00310418,0.0134389,0.00627913,0.00749157,0.00664752,0.00931375,0.0039216,0.0055506
1259.771,0.00786993,0.00755325,0.0156775,0.0101628,0.00525256,0.00862649,0.00603362,0.0023832,0.0045028
1260.2532,0.00925843,0.0127914,0.0168493,0.013671,0.00445933,0.0104069,0.00210992,0.00216668,0.00490127
1260.7352,0.0106042,0.0173775,0.017231,0.0156315,0.00525455,0.0114528,-1.17549e-38,0.00316175,0.00707001
1261.2174,0.0113751,0.0202495,0.0172712,0.0154167,0.0069799,0.0113337,-1.17549e-38,0.00507548,0.0107555
1261.6995,0.0113153,0.0213307,0.0174468,0.0131291,0.00837486,0.0102371,0.00170106,0.00746072,0.0150444
1262.1816,0.0102269,0.0214992,0.0181185,0.00950192,0.00824217,0.00905318,0.00702033,0.00972324,0.0186502
1262.6637,0.00790545,0.0219021,0.0193385,0.0055963,0.00620545,0.00886188,0.0131982,0.0112024,0.0204606
1263.1459,0.00440487,0.0230638,0.0206891,0.00243339,0.00303395,0.010159,0.0182812,0.0113758,0.0200615
1263.6279,0.000423853,0.0244032,0.0213262,0.000682466,0.000254689,0.0124066,0.0208605,0.0101182,0.0179474
1264.1101,-1.17549e-38,0.0245198,0.0203295,0.000499057,-1.17549e-38,0.0142856,0.0206169,0.00784233,0.0152895
1264.5922,-1.17549e-38,0.0220882,0.0172367,0.00156578,0.000495393,0.0145163,0.0182945,0.00537267,0.0133732
1265.0743,-1.17549e-38,0.0167641,0.0124545,0.00331823,0.00327018,0.0126854,0.0151629,0.00356681,0.0129952
1265.5564,0.00507407,0.00949866,0.00725659,0.00524782,0.00628359,0.00950543,0.0123161,0.00290044,0.0141232
1266.0386,0.0113433,0.00207747,0.00330931,0.00711607,0.00845898,0.00634963,0.0102045,0.00329163,0.0159689
1266.5206,0.0160319,-1.17549e-38,0.00194418,0.00894701,0.00951371,0.00439961,0.00859909,0.00428858,0.0174053
1267.0028,0.0175716,-1.17549e-38,0.00353498,0.0107962,0.00994557,0.00397594,0.0069139,0.00547333,0.0175061
1267.4849,0.0159036,-1.17549e-38,0.00728297,0.0124622,0.0105463,0.00445009,0.00463528,0.0067576,0.0159488
1267.967,0.0123068,-1.17549e-38,0.011517,0.0133873,0.0118276,0.00473275,0.00161676,0.00832714,0.0131126
1268.4491,0.00853826,-1.17549e-38,0.0143897,0.0128987,0.0137138,0.0039857,-1.17549e-38,0.0102852,0.00986731
1268.9313,0.00590504,-1.17549e-38,0.0146728,0.010693,0.0156166,0.00211687,-1.17549e-38,0.012317,0.00719207
1269.4133,0.00482166,0.000358177,0.012284,0.0072305,0.0167774,-1.17549e-38,-1.17549e-38,0.0137036,0.00582427
1269.8955,0.00496871,0.00277315,0.0082687,0.00368786,0.0166667,-1.17549e-38,-1.17549e-38,0.0137277,0.00607451
1270.3776,0.00574286,0.00463555,0.0042267,0.00138482,0.0152563,-1.17549e-38,-1.17549e-38,0.0121706,0.00781215
1270.8597,0.00659881,0.00570474,0.00148663,0.00099289,0.0130617,-1.17549e-38,-1.17549e-38,0.00950624,0.0105284
1271.3418,0.00713031,0.00593015,0.000500041,0.00206641,0.0109223,0.00139381,-1.17549e-38,0.00663189,0.0134037
1271.824,0.00703461,0.00547068,0.000807784,0.0032966,0.00958452,0.00423444,-1.17549e-38,0.0043525,0.0154119
1272.306,0.00617433,0.00458623,0.00155725,0.00340545,0.00927457,0.00671439,-1.17549e-38,0.00302045,0.0155551
1272.7882,0.0047615,0.00349389,0.00215677,0.00208413,0.00951886,0.00835595,0.00107568,0.00256953,0.0132433
1273.2703,0.00346536,0.00231512,0.0025675,0.000276859,0.00936958,0.00901339,0.00341023,0.00280757,0.00866009
1273.7524,0.00322882,0.0011553,0.00305759,-1.17549e-38,0.00794486,0.00877066,0.00481115,0.00361545,0.0028649
1274.2345,0.00479376,0.000241646,0.00370442,0.00104979,0.00497442,0.00783378,0.00504834,0.00485057,-1.17549e-38
1274.7167,0.00818918,-1.17549e-38,0.0041312,0.00455838,0.00101937,0.00649277,0.00422363,0.00610836,-1.17549e-38
1275.1987,0.0125254,0.000935221,0.00374943,0.00866857,-1.17549e-38,0.00510751,0.00282003,0.00669461,-1.17549e-38
1275.6809,0.0162868,0.00344225,0.002333,0.0116143,-1.17549e-38,0.00402665,0.00157726,0.00599507,-1.17549e-38
1276.163,0.0180134,0.0074315,0.000434162,0.0123933,-1.17549e-38,0.0034266,0.00121887,0.00402499,-1.17549e-38
1276.6451,0.0170047,0.0121619,-1.17549e-38,0.011315,-1.17549e-38,0.00317889,0.00215488,0.00167573,0.00292053
1277.1272,0.0136562,0.0163271,-1.17549e-38,0.00964628,-1.17549e-38,0.00288789,0.00430689,0.000336783,0.00665273
1277.6094,0.00924972,0.0185022,0.00278838,0.00869479,0.00075424,0.00213313,0.00713609,0.0010604,0.00971891
1278.0914,0.00532496,0.0178049,0.00722255,0.00903876,0.00323321,0.00078262,0.00985505,0.0038406,0.0120266
1278.5736,0.00296718,0.0144372,0.0118263,0.0104084,0.00505823,-1.17549e-38,0.0117328,0.00754549,0.0134264
1279.0557,0.00237484,0.00974564,0.0152924,0.0121622,0.00606569,-1.17549e-38,0.012376,0.0105818,0.0136161
1279.5378,0.00290693,0.0056615,0.0170191,0.0138547,0.00617422,-1.17549e-38,0.0118758,0.0118381,0.0123453
1280.0199,0.00355055,0.00377175,0.0172289,0.0154085,0.00541649,-1.17549e-38,0.0107449,0.0112595,0.00973767
1280.5021,0.00352477,0.0045546,0.0165564,0.0168195,0.00409446,0.00141585,0.00964345,0.00969823,0.00643849
1280.9841,0.00267645,0.0072525,0.0154527,0.017768,0.00288485,0.00430671,0.00900032,0.00821465,0.00341628
1281.4663,0.00146712,0.010443,0.013854,0.0175853,0.00270058,0.0069146,0.00872911,0.00737362,0.00150968
1281.9484,0.000609777,0.0128945,0.011341,0.0156878,0.00427156,0.00866593,0.00822862,0.00701487,0.0010052
1282.4305,0.00062005,0.0141294,0.0076486,0.0121501,0.00764343,0.00939994,0.00671567,0.00657374,0.00152561
1282.9126,0.00156284,0.0143917,0.00313363,0.00792929,0.0119299,0.00936917,0.00373091,0.00562846,0.00230783
1283.3948,0.0031094,0.014189,-1.17549e-38,0.00449508,0.015567,0.00905857,-1.17549e-38,0.00424685,0.00269712
1283.8768,0.0048041,0.0138644,-1.17549e-38,0.00306522,0.0170236,0.00891758,-1.17549e-38,0.00292635,0.002544
1284.359,0.00632513,0.0135311,-1.17549e-38,0.00393256,0.0155998,0.00914024,-1.17549e-38,0.0022507,0.00225135
1284.8411,0.00757373,0.0133105,-1.17549e-38,0.00630636,0.0118259,0.00961534,-1.17549e-38,0.00256625,0.0024522
1285.3232,0.00858488,0.0135142,0.00160853,0.00873092,0.00719652,0.0100794,-1.17549e-38,0.00389571,0.00355359
1285.8053,0.00938635,0.0144811,0.00595385,0.00978502,0.00340589,0.0103704,-1.17549e-38,0.00606266,0.00547106
1286.2875,0.0099419,0.0161485,0.00979436,0.00866617,0.00155687,0.0105946,-1.17549e-38,0.00882526,0.00772678
1286.7695,0.0102118,0.0177586,0.0124523,0.00543009,0.00178827,0.0110619,0.00113494,0.011857,0.00980902
1287.2517,0.0102484,0.0180734,0.0135571,0.000887519,0.0034531,0.0120085,0.00369584,0.0146118,0.0114987
1287.7338,0.0102122,0.016083,0.0128986,-1.17549e-38,0.0056307,0.0133046,0.00538466,0.0162797,0.0129041
1288.2159,0.0102723,0.0117378,0.0104523,-1.17549e-38,0.00759507,0.0143924,0.00655083,0.0160145,0.0141917
1288.698,0.0104704,0.00613321,0.00660787,-1.17549e-38,0.00898001,0.0145507,0.00756489,0.0133859,0.0152686
1289.1802,0.0106771,0.00096407,0.00234793,-1.17549e-38,0.00966329,0.0133269,0.00850181,0.00877728,0.015726
1289.6622,0.0106986,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00959176,0.0108445,0.00908823,0.00341496,0.0151224
1290.1444,0.0104515,-1.17549e-38,-1.17549e-38,0.0016498,0.0087384,0.00778141,0.00895268,-1.17549e-38,0.013385
1290.6265,0.0100483,-1.17549e-38,-1.17549e-38,0.00623995,0.00719891,0.00504047,0.00800294,-1.17549e-38,0.0109902
1291.1086,0.00968869,-1.17549e-38,0.00274933,0.00937698,0.00529164,0.00332002,0.00663357,-1.17549e-38,0.00874397
1291.5907,0.00941664,0.00202103,0.00640144,0.0104332,0.00352893,0.00283037,0.00554655,-1.17549e-38,0.00729498
1292.0729,0.00895038,0.00513519,0.00909064,0.00962871,0.00244334,0.00328511,0.00524429,0.000547728,0.0067248
1292.5549,0.00778317,0.00882687,0.0103476,0.00788153,0.00236158,0.00412271,0.0055459,0.00149994,0.00650563
1293.0371,0.0055551,0.0128162,0.010625,0.00632703,0.00324365,0.00480711,0.00553742,0.000926175,0.00584493
1293.5192,0.00245388,0.0163522,0.0107083,0.00574315,0.00466379,0.00506127,0.00409841,-1.17549e-38,0.00417914
1294.0013,-1.17549e-38,0.0185482,0.0109537,0.00618725,0.0059557,0.00495441,0.000715954,-1.17549e-38,0.00151488
1294.4834,-1.17549e-38,0.0189434,0.0109665,0.00704536,0.00649106,0.00482959,-1.17549e-38,-1.17549e-38,-1.17549e-38
1294.9656,-1.17549e-38,0.0178351,0.00997394,0.00746049,0.00599321,0.00510686,-1.17549e-38,0.000434666,-1.17549e-38
1295.4476,-1.17549e-38,0.0161006,0.0075933,0.00687594,0.00472668,0.00604297,-1.17549e-38,0.00345127,-1.17549e-38
1295.9298,0.00158146,0.0146281,0.0043774,0.00535808,0.00341331,0.00756134,-1.17549e-38,0.00635428,-1.17549e-38
1296.4119,0.00408551,0.0137724,0.00168145,0.00351024,0.0028534,0.00925293,-1.17549e-38,0.00813526,-1.17549e-38
1296.894,0.00551149,0.013219,0.000906723,0.00206341,0.00343256,0.010566,-1.17549e-38,0.00847335,0.00145858
1297.3761,0.00579801,0.0123215,0.00264613,0.00144649,0.00482634,0.0110848,0.00159121,0.00775109,0.00526214
1297.8583,0.00562202,0.010627,0.00632377,0.00163392,0.00613219,0.0107295,0.00401853,0.00662476,0.00853623
1298.3403,0.00593157,0.00820673,0.0105412,0.00233904,0.00638044,0.00976331,0.00500363,0.0055217,0.0108789
1298.8225,0.00740089,0.00559962,0.0138453,0.00335433,0.00510956,0.00862232,0.00522704,0.00444697,0.012305
1299.3046,0.0101021,0.00347832,0.0154093,0.00474994,0.00264518,0.00769395,0.00542853,0.00319138,0.013063
1299.7867,0.0134874,0.00229649,0.0152745,0.00678326,-1.17549e-38,0.00717075,0.00597309,0.00169925,0.013369
1300.2688,0.0166041,0.0021145,0.0141424,0.00960778,-1.17549e-38,0.00703372,0.00680027,0.000250502,0.0132563
1300.751,0.0184179,0.00263104,0.0129497,0.0130119,-1.17549e-38,0.00713757,0.00765506,-1.17549e-38,0.0126427
1301.233,0.0181529,0.00333273,0.0124825,0.0163742,-1.17549e-38,0.00733499,0.00833486,-1.17549e-38,0.0115389
1301.7152,0.015577,0.00367756,0.0131424,0.0188556,7.9392e-05,0.00758249,0.00876823,-1.17549e-38,0.0101988
1302.1973,0.0111355,0.00328652,0.0148616,0.0197111,0.00198193,0.00797936,0.00894517,0.000531665,0.00905406
1302.6794,0.00584349,0.00212478,0.0171487,0.0185704,0.00353682,0.00869892,0.00884657,0.001275,0.00845374
1303.1615,0.000938594,0.000594902,0.0192827,0.0155952,0.00464217,0.00981038,0.00847825,0.00178712,0.0084011
1303.6437,-1.17549e-38,-1.17549e-38,0.020629,0.0114669,0.00555702,0.0110787,0.00797299,0.00223983,0.00850857
1304.1257,-1.17549e-38,-1.17549e-38,0.020939,0.00719709,0.00665646,0.011911,0.00763173,0.00294049,0.00824514
1304.6079,-1.17549e-38,0.000806135,0.0204308,0.00378919,0.00812299,0.0115864,0.00781476,0.00411963,0.0073349
1305.09,-1.17549e-38,0.00343157,0.0195643,0.00187091,0.00975206,0.00972067,0.00872289,0.00581415,0.00603058
1305.5721,0.00180478,0.00650344,0.0186615,0.00148207,0.0110008,0.00668596,0.0102101,0.00785932,0.00503375
1306.0542,0.00593854,0.00917778,0.0176808,0.00215631,0.0112715,0.0036331,0.0117616,0.00992653,0.00504957
1306.5364,0.010269,0.0109546,0.0163483,0.00324813,0.0102655,0.00198005,0.012666,0.011581,0.00622224
1307.0184,0.0141219,0.0118551,0.0145357,0.00427068,0.00818539,0.00260972,0.0122992,0.012402,0.0078271
1307.5006,0.0168893,0.0122735,0.0125327,0.00500377,0.00565463,0.00528526,0.0103896,0.0121892,0.0084977
1307.9827,0.0182654,0.0126562,0.0109164,0.00534105,0.0034078,0.00871372,0.00715992,0.0111617,0.00696578
1308.4648,0.0183533,0.0132441,0.0100719,0.00509636,0.00194992,0.011285,0.00329259,0.0099712,0.00293464
1308.9469,0.0175125,0.0140072,0.00975995,0.00404037,0.00139258,0.0120333,-1.17549e-38,0.0094239,-1.17549e-38
1309.4291,0.0160506,0.014737,0.00915051,0.00220411,0.00154061,0.0111736,-1.17549e-38,0.0100381,-1.17549e-38
1309.9111,0.0140228,0.0151686,0.00737096,0.000169831,0.00213086,0.00984916,-1.17549e-38,0.0117282,-1.17549e-38
1310.3933,0.0113278,0.0150645,0.00418069,-1.17549e-38,0.00304458,0.00929022,-1.17549e-38,0.013838,-1.17549e-38
1310.8754,0.00802882,0.0142865,0.000274526,-1.17549e-38,0.00436858,0.00997311,-1.17549e-38,0.0154866,-1.17549e-38
1311.3575,0.00462051,0.0129043,-1.17549e-38,0.00261331,0.00629014,0.011319,0.00052234,0.0159768,0.00425665
1311.8396,0.00197575,0.0113043,-1.17549e-38,0.00705237,0.00888974,0.0120937,0.00173565,0.0150253,0.00923816
1312.3218,0.000933448,0.0101638,-1.17549e-38,0.0116532,0.0119332,0.0112417,0.00244201,0.0127458,0.0118502
1312.8038,0.00176903,0.0101896,0.000156095,0.0151312,0.014785,0.00862659,0.00325807,0.00950482,0.0123273
1313.286,0.00393258,0.0116958,0.00441047,0.0169618,0.0165464,0.00518855,0.00504617,0.00581063,0.0119574
1313.7681,0.00628907,0.0142977,0.0082254,0.0174517,0.01642,0.00239977,0.00827721,0.00228741,0.0120805
1314.2502,0.0077317,0.0169879,0.0105744,0.0171935,0.0141413,0.00138446,0.0125483,-1.17549e-38,0.0132335
1314.7323,0.00777093,0.0186068,0.0111115,0.0164093,0.0102328,0.00227899,0.0166227,-1.17549e-38,0.0149857
1315.2145,0.00674734,0.0184361,0.0102022,0.0147348,0.00590733,0.00419641,0.0190339,-1.17549e-38,0.0164182
1315.6965,0.00558096,0.0165578,0.00871165,0.0115759,0.00262767,0.00575774,0.0189282,0.0013792,0.0167769
1316.1787,0.00522867,0.0137615,0.00761551,0.00671447,0.00151188,0.00585621,0.0166311,0.00438309,0.0158375
1316.6608,0.00615337,0.0110529,0.00753789,0.000693951,0.00287218,0.00423987,0.0135318,0.00721344,0.0138472
1317.1429,0.00808822,0.0090759,0.00841843,-1.17549e-38,0.00611818,0.00162218,0.0112768,0.00916219,0.0112284
1317.625,0.0102104,0.00783243,0.00952804,-1.17549e-38,0.0100554,-1.17549e-38,0.0107493,0.0100892,0.00833926
1318.1072,0.0116047,0.00688289,0.00989177,-1.17549e-38,0.0133992,-1.17549e-38,0.0115236,0.0103988,0.00544374
1318.5892,0.0117399,0.00585604,0.00890946,-1.17549e-38,0.0152562,-1.17549e-38,0.0122098,0.0106957,0.00281092
1319.0714,0.0106878,0.00484502,0.0067842,-1.17549e-38,0.0153974,0.00278387,0.0114913,0.0113441,0.000765774
1319.5535,0.00898974,0.00433603,0.00444363,-1.17549e-38,0.0142627,0.00645229,0.0091201,0.0122181,-1.17549e-38
1320.0356,0.00730751,0.00470592,0.00297475,0.00427761,0.0127158,0.00936635,0.00610829,0.0128042,-1.17549e-38
1320.5177,0.00612515,0.00573721,0.00295738,0.00996253,0.0116415,0.0103806,0.00396655,0.0125684,0.000298703
1320.9999,0.00568221,0.00663085,0.00414586,0.0143046,0.0115334,0.00901782,0.00360815,0.0113173,0.00178539
1321.4819,0.00609093,0.00658586,0.00566425,0.0168897,0.0122451,0.00562039,0.00475367,0.00932166,0.00350624
1321.9641,0.00745157,0.00552664,0.00653592,0.0177978,0.0130412,0.00122348,0.00621416,0.00715755,0.0048828
1322.4462,0.00983256,0.00438443,0.00621701,0.0174149,0.012986,-1.17549e-38,0.00676814,0.00540499,0.00524885
1322.9283,0.0131438,0.00460574,0.00485536,0.0161327,0.0115311,-1.17549e-38,0.00597008,0.00440448,0.00406259
1323.4104,0.0170447,0.00712695,0.00316048,0.0141344,0.00897869,-1.17549e-38,0.00432968,0.00420728,0.00125194
1323.8926,0.0209935,0.0115369,0.0019757,0.0114256,0.00647108,-1.17549e-38,0.00279575,0.00469998,-1.17549e-38
1324.3746,0.0244013,0.0161098,0.00180441,0.00808864,0.00540596,-1.17549e-38,0.00200666,0.00575088,-1.17549e-38
1324.8568,0.026757,0.0187745,0.00256272,0.00453594,0.00656885,0.00185253,0.00190193,0.00723396,-1.17549e-38
1325.3389,0.0276421,0.0183796,0.00368983,0.00151848,0.00951664,0.0043989,0.00193389,0.00893435,-1.17549e-38
1325.821,0.0267021,0.0153905,0.00453257,-1.17549e-38,0.0126437,0.00623758,0.00161893,0.0104849,-1.17549e-38
1326.3031,0.0237131,0.011569,0.0047577,-1.17549e-38,0.0139709,0.00745491,0.000946656,0.0114768,0.000801124
1326.7853,0.0187902,0.00889646,0.00453243,0.00153008,0.0122483,0.00822402,0.000350563,0.0117209,0.00531023
1327.2673,0.0125933,0.00848315,0.00436882,0.00407201,0.0077324,0.00862575,0.0003302,0.011455,0.00864248
1327.7495,0.00629613,0.0101314,0.00475919,0.00673153,0.0021525,0.00864712,0.00107338,0.0112832,0.0103169
1328.2316,0.00120853,0.012698,0.00586728,0.00895923,-1.17549e-38,0.00831904,0.00237401,0.0118262,0.0104857
1328.7137,-1.17549e-38,0.0148695,0.00747295,0.0105562,-1.17549e-38,0.00785178,0.00386491,0.013313,0.00967165
1329.1958,-1.17549e-38,0.0158103,0.00915424,0.0115292,-1.17549e-38,0.00763741,0.00533649,0.0154186,0.00849609
1329.678,-1.17549e-38,0.0153883,0.010519,0.0118762,0.0028276,0.00808937,0.00687647,0.0174831,0.00752256
1330.16,-1.17549e-38,0.0140328,0.0113118,0.0115091,0.00706545,0.00940891,0.00873005,0.0189487,0.00718686
